"cause","effect"
"KIF18A","NEK2"
"KIF18A","NEK2"
"KIF18A","NUF2"
"KIF18A","NUF2"
"KIF18A","NUSAP1"
"KIF18A","NUSAP1"
"KIF18A","PBK"
"KIF18A","PBK"
"KIF18A","PPP1CA"
"KIF18A","PPP1CA"
"KIF18A","PRC1"
"KIF18A","PRC1"
"KIF18A","RACGAP1"
"KIF18A","RACGAP1"
"KIF18A","SGOL1"
"KIF18A","SGOL1"
"KIF18A","SMC2"
"KIF18A","SMC2"
"KIF18A","SMC4"
"KIF18A","SMC4"
"KIF18A","SPAG5"
"KIF18A","SPAG5"
"KIF18A","TOP2A"
"KIF18A","TOP2A"
"KIF18A","TPX2"
"KIF18A","TPX2"
"KIF18A","TTK"
"KIF18A","TTK"
"KIF20A","ARHGAP11B"
"KIF20A","ARHGAP11B"
"KIF20A","CCNF"
"KIF20A","CCNF"
"KIF20A","CDC45"
"KIF20A","CDC45"
"KIF20A","CDCA3"
"KIF20A","CDCA3"
"KIF20A","CDK1"
"KIF20A","CDK1"
"KIF20A","CHEK1"
"KIF20A","CHEK1"
"KIF20A","DEPDC1"
"KIF20A","DEPDC1"
"KIF20A","DIAPH3"
"KIF20A","DIAPH3"
"KIF20A","GTSE1"
"KIF20A","GTSE1"
"KIF20A","HJURP"
"KIF20A","HJURP"
"KIF20A","KIF18B"
"KIF20A","KIF18B"
"KIF20A","KIFC1"
"KIF20A","KIFC1"
"KIF20A","KPNA2"
"KIF20A","KPNA2"
"KIF20A","MCM10"
"KIF20A","MCM10"
"KIF20A","MCM3"
"KIF20A","MCM3"
"KIF20A","NCAPG2"
"KIF20A","NCAPG2"
"KIF20A","NUSAP1"
"KIF20A","NUSAP1"
"KIF20A","PBK"
"KIF20A","PBK"
"KIF20A","RACGAP1"
"KIF20A","RACGAP1"
"KIF20A","TOP2A"
"KIF20A","TOP2A"
"KIF20A","UHRF1"
"KIF20A","UHRF1"
"KIF20B","CDK1"
"KIF20B","CDK1"
"KIF20B","DEPDC1"
"KIF20B","DEPDC1"
"KIF20B","ECT2"
"KIF20B","ECT2"
"KIF20B","HMMR"
"KIF20B","HMMR"
"KIF20B","INCENP"
"KIF20B","INCENP"
"KIF20B","KIF20A"
"KIF20B","KIF20A"
"KIF20B","KIF2C"
"KIF20B","KIF2C"
"KIF20B","KIF4A"
"KIF20B","KIF4A"
"KIF20B","KIFC1"
"KIF20B","KIFC1"
"KIF20B","MCM3"
"KIF20B","MCM3"
"KIF20B","NCAPG2"
"KIF20B","NCAPG2"
"KIF20B","NUSAP1"
"KIF20B","NUSAP1"
"KIF20B","PRC1"
"KIF20B","PRC1"
"KIF20B","RACGAP1"
"KIF20B","RACGAP1"
"KIF20B","TOP2A"
"KIF20B","TOP2A"
"KIF22","ASF1B"
"KIF22","ASF1B"
"KIF22","ASPHD1"
"KIF22","ASPHD1"
"KIF22","ASPM"
"KIF22","ASPM"
"KIF22","AURKA"
"KIF22","AURKA"
"KIF22","AURKB"
"KIF22","AURKB"
"KIF22","BIRC5"
"KIF22","BIRC5"
"KIF22","BUB1"
"KIF22","BUB1"
"KIF22","BUB1B"
"KIF22","BUB1B"
"KIF22","CCNA2"
"KIF22","CCNA2"
"KIF22","CCNB1"
"KIF22","CCNB1"
"KIF22","CCNB2"
"KIF22","CCNB2"
"KIF22","CDC20"
"KIF22","CDC20"
"KIF22","CDCA3"
"KIF22","CDCA3"
"KIF22","CDCA5"
"KIF22","CDCA5"
"KIF22","CDCA8"
"KIF22","CDCA8"
"KIF22","CDK1"
"KIF22","CDK1"
"KIF22","CENPE"
"KIF22","CENPE"
"KIF22","INCENP"
"KIF22","INCENP"
"KIF22","KIF11"
"KIF22","KIF11"
"KIF22","KIF18B"
"KIF22","KIF18B"
"KIF22","KIF20A"
"KIF22","KIF20A"
"KIF22","KIF20B"
"KIF22","KIF20B"
"KIF22","KIF2C"
"KIF22","KIF2C"
"KIF22","KIF4A"
"KIF22","KIF4A"
"KIF22","KIFC1"
"KIF22","KIFC1"
"KIF22","KNTC1"
"KIF22","KNTC1"
"KIF22","MAD2L1"
"KIF22","MAD2L1"
"KIF22","MCM2"
"KIF22","MCM2"
"KIF22","MCM5"
"KIF22","MCM5"
"KIF22","NCAPG"
"KIF22","NCAPG"
"KIF22","NCAPH"
"KIF22","NCAPH"
"KIF22","NDC80"
"KIF22","NDC80"
"KIF22","NEK2"
"KIF22","NEK2"
"KIF22","NUF2"
"KIF22","NUF2"
"KIF22","PBK"
"KIF22","PBK"
"KIF22","PLK1"
"KIF22","PLK1"
"KIF22","PRC1"
"KIF22","PRC1"
"KIF22","RACGAP1"
"KIF22","RACGAP1"
"KIF22","SEZ6L2"
"KIF22","SEZ6L2"
"KIF22","SGOL1"
"KIF22","SGOL1"
"KIF22","SPAG5"
"KIF22","SPAG5"
"KIF22","TOP2A"
"KIF22","TOP2A"
"KIF22","TPX2"
"KIF22","TPX2"
"KIF22","TROAP"
"KIF22","TROAP"
"KIF22","UBE2C"
"KIF22","UBE2C"
"KIF23","ANLN"
"KIF23","ANLN"
"KIF23","ARF6"
"KIF23","ARF6"
"KIF23","ARHGAP11A"
"KIF23","ARHGAP11A"
"KIF23","ASPM"
"KIF23","ASPM"
"KIF23","ATAD2"
"KIF23","ATAD2"
"KIF23","AURKB"
"KIF23","AURKB"
"KIF23","BIRC5"
"KIF23","BIRC5"
"KIF23","BUB1"
"KIF23","BUB1"
"KIF23","BUB1B"
"KIF23","BUB1B"
"KIF23","CASC5"
"KIF23","CASC5"
"KIF23","CCNA2"
"KIF23","CCNA2"
"KIF23","CCNB2"
"KIF23","CCNB2"
"KIF23","CD2AP"
"KIF23","CD2AP"
"KIF23","CDC20"
"KIF23","CDC20"
"KIF23","CDC25C"
"KIF23","CDC25C"
"KIF23","CDC45"
"KIF23","CDC45"
"KIF23","CDCA2"
"KIF23","CDCA2"
"KIF23","CDCA3"
"KIF23","CDCA3"
"KIF23","CDCA5"
"KIF23","CDCA5"
"KIF23","CDCA8"
"KIF23","CDCA8"
"KIF23","CDK1"
"KIF23","CDK1"
"KIF23","CDKN3"
"KIF23","CDKN3"
"KIF23","CDT1"
"KIF23","CDT1"
"KIF23","CENPA"
"KIF23","CENPA"
"KIF23","CENPE"
"KIF23","CENPE"
"KIF23","CENPF"
"KIF23","CENPF"
"KIF23","CENPI"
"KIF23","CENPI"
"KIF23","CENPK"
"KIF23","CENPK"
"KIF23","CENPU"
"KIF23","CENPU"
"KIF23","CEP55"
"KIF23","CEP55"
"KIF23","CHEK1"
"KIF23","CHEK1"
"KIF23","CHMP4C"
"KIF23","CHMP4C"
"KIF23","CIT"
"KIF23","CIT"
"KIF23","CKAP2"
"KIF23","CKAP2"
"KIF23","CKAP2L"
"KIF23","CKAP2L"
"KIF23","CKS2"
"KIF23","CKS2"
"KIF23","CORO2B"
"KIF23","CORO2B"
"KIF23","DEPDC1"
"KIF23","DEPDC1"
"KIF23","DIAPH3"
"KIF23","DIAPH3"
"KIF23","DTL"
"KIF23","DTL"
"KIF23","ECT2"
"KIF23","ECT2"
"KIF23","EXO1"
"KIF23","EXO1"
"KIF23","FANCI"
"KIF23","FANCI"
"KIF23","GTSE1"
"KIF23","GTSE1"
"KIF23","HJURP"
"KIF23","HJURP"
"KIF23","HMMR"
"KIF23","HMMR"
"KIF23","INCENP"
"KIF23","INCENP"
"KIF23","KIAA0101"
"KIF23","KIAA0101"
"KIF23","KIF11"
"KIF23","KIF11"
"KIF23","KIF14"
"KIF23","KIF14"
"KIF23","KIF15"
"KIF23","KIF15"
"KIF23","KIF18A"
"KIF23","KIF18A"
"KIF23","KIF18B"
"KIF23","KIF18B"
"KIF23","KIF20A"
"KIF23","KIF20A"
"KIF23","KIF20B"
"KIF23","KIF20B"
"KIF23","KIF2C"
"KIF23","KIF2C"
"KIF23","KIF4A"
"KIF23","KIF4A"
"KIF23","KIFC1"
"KIF23","KIFC1"
"KIF23","KNTC1"
"KIF23","KNTC1"
"KIF23","KPNA2"
"KIF23","KPNA2"
"KIF23","MAD2L1"
"KIF23","MAD2L1"
"KIF23","MCM10"
"KIF23","MCM10"
"KIF23","MCM2"
"KIF23","MCM2"
"KIF23","MCM3"
"KIF23","MCM3"
"KIF23","MCM4"
"KIF23","MCM4"
"KIF23","MCM6"
"KIF23","MCM6"
"KIF23","MCM7"
"KIF23","MCM7"
"KIF23","MELK"
"KIF23","MELK"
"KIF23","MKI67"
"KIF23","MKI67"
"KIF23","NCAPD2"
"KIF23","NCAPD2"
"KIF23","NCAPD3"
"KIF23","NCAPD3"
"KIF23","NCAPG2"
"KIF23","NCAPG2"
"KIF23","NDC80"
"KIF23","NDC80"
"KIF23","NEK2"
"KIF23","NEK2"
"KIF23","NUF2"
"KIF23","NUF2"
"KIF23","NUSAP1"
"KIF23","NUSAP1"
"KIF23","PBK"
"KIF23","PBK"
"KIF23","PCNA"
"KIF23","PCNA"
"KIF23","PLK1"
"KIF23","PLK1"
"KIF23","PLK4"
"KIF23","PLK4"
"KIF23","PRC1"
"KIF23","PRC1"
"KIF23","PTTG1"
"KIF23","PTTG1"
"KIF23","RACGAP1"
"KIF23","RACGAP1"
"KIF23","RAD51"
"KIF23","RAD51"
"KIF23","RFC4"
"KIF23","RFC4"
"KIF23","RRM1"
"KIF23","RRM1"
"KIF23","RRM2"
"KIF23","RRM2"
"KIF23","SHCBP1"
"KIF23","SHCBP1"
"KIF23","SKA3"
"KIF23","SKA3"
"KIF23","SMC2"
"KIF23","SMC2"
"KIF23","SMC4"
"KIF23","SMC4"
"KIF23","SPAG5"
"KIF23","SPAG5"
"KIF23","STARD13"
"KIF23","STARD13"
"KIF23","TACC3"
"KIF23","TACC3"
"KIF23","TOP2A"
"KIF23","TOP2A"
"KIF23","TPX2"
"KIF23","TPX2"
"KIF23","TTK"
"KIF23","TTK"
"KIF23","UBE2C"
"KIF23","UBE2C"
"KIF23","YWHAG"
"KIF23","YWHAG"
"KIF23","YWHAZ"
"KIF23","YWHAZ"
"KIF23","ZWILCH"
"KIF23","ZWILCH"
"KIF23","ZWINT"
"KIF23","ZWINT"
"KIF2C","CCNF"
"KIF2C","CCNF"
"KIF2C","CDC20"
"KIF2C","CDC20"
"KIF2C","CDC45"
"KIF2C","CDC45"
"KIF2C","CDCA3"
"KIF2C","CDCA3"
"KIF2C","CDCA8"
"KIF2C","CDCA8"
"KIF2C","CDK1"
"KIF2C","CDK1"
"KIF2C","CENPN"
"KIF2C","CENPN"
"KIF2C","CHEK1"
"KIF2C","CHEK1"
"KIF2C","CKAP2"
"KIF2C","CKAP2"
"KIF2C","CKS2"
"KIF2C","CKS2"
"KIF2C","DEPDC1"
"KIF2C","DEPDC1"
"KIF2C","DIAPH3"
"KIF2C","DIAPH3"
"KIF2C","ECT2"
"KIF2C","ECT2"
"KIF2C","GTSE1"
"KIF2C","GTSE1"
"KIF2C","HJURP"
"KIF2C","HJURP"
"KIF2C","HMMR"
"KIF2C","HMMR"
"KIF2C","INCENP"
"KIF2C","INCENP"
"KIF2C","KIF18B"
"KIF2C","KIF18B"
"KIF2C","KIF20A"
"KIF2C","KIF20A"
"KIF2C","KIF4A"
"KIF2C","KIF4A"
"KIF2C","KIFC1"
"KIF2C","KIFC1"
"KIF2C","KPNA2"
"KIF2C","KPNA2"
"KIF2C","MCM10"
"KIF2C","MCM10"
"KIF2C","NUSAP1"
"KIF2C","NUSAP1"
"KIF2C","PBK"
"KIF2C","PBK"
"KIF2C","PRC1"
"KIF2C","PRC1"
"KIF2C","PTTG1"
"KIF2C","PTTG1"
"KIF2C","RACGAP1"
"KIF2C","RACGAP1"
"KIF2C","RFC4"
"KIF2C","RFC4"
"KIF2C","STMN1"
"KIF2C","STMN1"
"KIF2C","TOP2A"
"KIF2C","TOP2A"
"KIF2C","UHRF1"
"KIF2C","UHRF1"
"KIF2C","ZWINT"
"KIF2C","ZWINT"
"KIF3C","DYNLL1"
"KIF3C","DYNLL1"
"KIF3C","WDR19"
"KIF3C","WDR19"
"KIF4A","BRCA2"
"KIF4A","BRCA2"
"KIF4A","CDC45"
"KIF4A","CDC45"
"KIF4A","CDCA3"
"KIF4A","CDCA3"
"KIF4A","CDK1"
"KIF4A","CDK1"
"KIF4A","CENPN"
"KIF4A","CENPN"
"KIF4A","CIT"
"KIF4A","CIT"
"KIF4A","CKAP2"
"KIF4A","CKAP2"
"KIF4A","DEPDC1"
"KIF4A","DEPDC1"
"KIF4A","ECT2"
"KIF4A","ECT2"
"KIF4A","GTSE1"
"KIF4A","GTSE1"
"KIF4A","HJURP"
"KIF4A","HJURP"
"KIF4A","HMMR"
"KIF4A","HMMR"
"KIF4A","INCENP"
"KIF4A","INCENP"
"KIF4A","KIF18B"
"KIF4A","KIF18B"
"KIF4A","KIF20A"
"KIF4A","KIF20A"
"KIF4A","KIFC1"
"KIF4A","KIFC1"
"KIF4A","KPNA2"
"KIF4A","KPNA2"
"KIF4A","MCM10"
"KIF4A","MCM10"
"KIF4A","MCM3"
"KIF4A","MCM3"
"KIF4A","NCAPG2"
"KIF4A","NCAPG2"
"KIF4A","NUSAP1"
"KIF4A","NUSAP1"
"KIF4A","PBK"
"KIF4A","PBK"
"KIF4A","PRC1"
"KIF4A","PRC1"
"KIF4A","PTTG1"
"KIF4A","PTTG1"
"KIF4A","RACGAP1"
"KIF4A","RACGAP1"
"KIF4A","RAD51"
"KIF4A","RAD51"
"KIF4A","TOP2A"
"KIF4A","TOP2A"
"KIFC1","CDCA3"
"KIFC1","CDCA3"
"KIFC1","GTSE1"
"KIFC1","GTSE1"
"KIFC1","HJURP"
"KIFC1","HJURP"
"KIFC1","KIF18B"
"KIFC1","KIF18B"
"KIFC1","MCM3"
"KIFC1","MCM3"
"KIFC1","RACGAP1"
"KIFC1","RACGAP1"
"KIFC1","RECQL4"
"KIFC1","RECQL4"
"KIFC1","TAPBP"
"KIFC1","TAPBP"
"KIFC1","TOP2A"
"KIFC1","TOP2A"
"KIR2DL4","B2M"
"KIR2DL4","B2M"
"KIR2DL4","HLA-C"
"KIR2DL4","HLA-C"
"KIT","BDNF"
"KIT","BDNF"
"KIT","CD34"
"KIT","CD34"
"KIT","CSF2"
"KIT","CSF2"
"KIT","FGF9"
"KIT","FGF9"
"KIT","FIGF"
"KIT","FIGF"
"KIT","FYN"
"KIT","FYN"
"KIT","GRB10"
"KIT","GRB10"
"KIT","IGF1"
"KIT","IGF1"
"KIT","MPDZ"
"KIT","MPDZ"
"KIT","NCAM1"
"KIT","NCAM1"
"KIT","PIK3R1"
"KIT","PIK3R1"
"KIT","PRKCA"
"KIT","PRKCA"
"KIT","PROM1"
"KIT","PROM1"
"KIT","PRRT2"
"KIT","PRRT2"
"KITLG","CD34"
"KITLG","CD34"
"KITLG","ERBB2"
"KITLG","ERBB2"
"KITLG","FGF2"
"KITLG","FGF2"
"KITLG","FGFR1"
"KITLG","FGFR1"
"KITLG","GRB10"
"KITLG","GRB10"
"KITLG","JAK2"
"KITLG","JAK2"
"KITLG","KIT"
"KITLG","KIT"
"KITLG","MCM6"
"KITLG","MCM6"
"KITLG","MMP9"
"KITLG","MMP9"
"KITLG","NGF"
"KITLG","NGF"
"KITLG","PDGFRA"
"KITLG","PDGFRA"
"KITLG","PDGFRB"
"KITLG","PDGFRB"
"KITLG","PIK3R1"
"KITLG","PIK3R1"
"KITLG","PRKCA"
"KITLG","PRKCA"
"KITLG","PTPN6"
"KITLG","PTPN6"
"KITLG","TEK"
"KITLG","TEK"
"KL","FGF9"
"KL","FGF9"
"KL","FGFR1"
"KL","FGFR1"
"KLF15","CLCNKA"
"KLF15","CLCNKA"
"KLF15","PODXL2"
"KLF15","PODXL2"
"KLF2","S1PR1"
"KLF2","S1PR1"
"KLF5","MYOCD"
"KLF5","MYOCD"
"KLHDC1","ANKRD29"
"KLHDC1","ANKRD29"
"KLHDC1","ASB14"
"KLHDC1","ASB14"
"KLHL13","ENC1"
"KLHL13","ENC1"
"KLHL21","KLHL13"
"KLHL21","KLHL13"
"KLHL21","KLHL42"
"KLHL21","KLHL42"
"KLHL3","DCUN1D4"
"KLHL3","DCUN1D4"
"KLHL3","ENC1"
"KLHL3","ENC1"
"KLHL3","KLHL42"
"KLHL3","KLHL42"
"KLHL3","WNK3"
"KLHL3","WNK3"
"KLHL41","KLHL13"
"KLHL41","KLHL13"
"KLHL41","KLHL21"
"KLHL41","KLHL21"
"KLHL41","KLHL3"
"KLHL41","KLHL3"
"KLHL41","KLHL42"
"KLHL41","KLHL42"
"KLHL41","LASP1"
"KLHL41","LASP1"
"KLHL41","LMOD3"
"KLHL41","LMOD3"
"KLHL41","TNNT1"
"KLHL41","TNNT1"
"KLHL42","KLHL13"
"KLHL42","KLHL13"
"KLKB1","A2M"
"KLKB1","A2M"
"KLKB1","SERPINA5"
"KLKB1","SERPINA5"
"KMO","IDO1"
"KMO","IDO1"
"KMO","TDO2"
"KMO","TDO2"
"KNSTRN","AURKB"
"KNSTRN","AURKB"
"KNSTRN","BUB1B"
"KNSTRN","BUB1B"
"KNSTRN","CCNA2"
"KNSTRN","CCNA2"
"KNSTRN","CCNB1"
"KNSTRN","CCNB1"
"KNSTRN","CCNB2"
"KNSTRN","CCNB2"
"KNSTRN","CDC20"
"KNSTRN","CDC20"
"KNSTRN","CDCA8"
"KNSTRN","CDCA8"
"KNSTRN","CDK1"
"KNSTRN","CDK1"
"KNSTRN","CDKN3"
"KNSTRN","CDKN3"
"KNSTRN","CENPE"
"KNSTRN","CENPE"
"KNSTRN","DSN1"
"KNSTRN","DSN1"
"KNSTRN","HMMR"
"KNSTRN","HMMR"
"KNSTRN","KIF11"
"KNSTRN","KIF11"
"KNSTRN","NDC80"
"KNSTRN","NDC80"
"KNSTRN","NUF2"
"KNSTRN","NUF2"
"KNSTRN","PLK1"
"KNSTRN","PLK1"
"KNSTRN","PRC1"
"KNSTRN","PRC1"
"KNSTRN","SKA1"
"KNSTRN","SKA1"
"KNSTRN","SPAG5"
"KNSTRN","SPAG5"
"KNSTRN","TOP2A"
"KNSTRN","TOP2A"
"KNSTRN","UBE2C"
"KNSTRN","UBE2C"
"KNTC1","ARHGAP11A"
"KNTC1","ARHGAP11A"
"KNTC1","ASPM"
"KNTC1","ASPM"
"KNTC1","CASC5"
"KNTC1","CASC5"
"KNTC1","CDC20"
"KNTC1","CDC20"
"KNTC1","CDC45"
"KNTC1","CDC45"
"KNTC1","CDCA8"
"KNTC1","CDCA8"
"KNTC1","CDK1"
"KNTC1","CDK1"
"KNTC1","CENPF"
"KNTC1","CENPF"
"KNTC1","CENPK"
"KNTC1","CENPK"
"KNTC1","CEP55"
"KNTC1","CEP55"
"KNTC1","DTL"
"KNTC1","DTL"
"KNTC1","INCENP"
"KNTC1","INCENP"
"KNTC1","KIF20A"
"KNTC1","KIF20A"
"KNTC1","KIF2C"
"KNTC1","KIF2C"
"KNTC1","MCM3"
"KNTC1","MCM3"
"KNTC1","MKI67"
"KNTC1","MKI67"
"KNTC1","NUSAP1"
"KNTC1","NUSAP1"
"KNTC1","PBK"
"KNTC1","PBK"
"KNTC1","PRC1"
"KNTC1","PRC1"
"KNTC1","PRIM1"
"KNTC1","PRIM1"
"KNTC1","RACGAP1"
"KNTC1","RACGAP1"
"KNTC1","RFC4"
"KNTC1","RFC4"
"KNTC1","SMC4"
"KNTC1","SMC4"
"KNTC1","TOP2A"
"KNTC1","TOP2A"
"KNTC1","TTK"
"KNTC1","TTK"
"KNTC1","ZWINT"
"KNTC1","ZWINT"
"KPNA2","NUSAP1"
"KPNA2","NUSAP1"
"KPNA2","RAN"
"KPNA2","RAN"
"KPNA2","TXNIP"
"KPNA2","TXNIP"
"KPNA7","CDK1"
"KPNA7","CDK1"
"KPNA7","PBK"
"KPNA7","PBK"
"KPNA7","RCC1"
"KPNA7","RCC1"
"KREMEN2","FZD2"
"KREMEN2","FZD2"
"KREMEN2","KREMEN1"
"KREMEN2","KREMEN1"
"KRT17","SFN"
"KRT17","SFN"
"KRT18","KRT8"
"KRT18","KRT8"
"KRT18","YWHAZ"
"KRT18","YWHAZ"
"KRT19","KRT8"
"KRT19","KRT8"
"KRT19","PROM1"
"KRT19","PROM1"
"KRTCAP2","DDOST"
"KRTCAP2","DDOST"
"KRTCAP2","MAGT1"
"KRTCAP2","MAGT1"
"KRTCAP2","OST4"
"KRTCAP2","OST4"
"KRTCAP2","OSTC"
"KRTCAP2","OSTC"
"KRTCAP2","RPN1"
"KRTCAP2","RPN1"
"KRTCAP2","SSR2"
"KRTCAP2","SSR2"
"KRTCAP2","SSR4"
"KRTCAP2","SSR4"
"KRTCAP2","STT3A"
"KRTCAP2","STT3A"
"KRTCAP2","STT3B"
"KRTCAP2","STT3B"
"KRTCAP2","TMEM258"
"KRTCAP2","TMEM258"
"KY","FCHO1"
"KY","FCHO1"
"KY","GAS7"
"KY","GAS7"
"L1CAM","CNTN1"
"L1CAM","CNTN1"
"L1CAM","EPHB2"
"L1CAM","EPHB2"
"L1CAM","FGFR1"
"L1CAM","FGFR1"
"L1CAM","ITGB3"
"L1CAM","ITGB3"
"L1CAM","NCAM1"
"L1CAM","NCAM1"
"L1CAM","NCAM2"
"L1CAM","NCAM2"
"L3MBTL1","HIST1H4I"
"L3MBTL1","HIST1H4I"
"LACTB2","UAP1L1"
"LACTB2","UAP1L1"
"LAGE3","YRDC"
"LAGE3","YRDC"
"LAMA2","ITGA7"
"LAMA2","ITGA7"
"LAMA2","ITGB3"
"LAMA2","ITGB3"
"LAMA2","PAK4"
"LAMA2","PAK4"
"LAMB2","ITGA7"
"LAMB2","ITGA7"
"LAMB2","ITGB3"
"LAMB2","ITGB3"
"LAMB2","LAMA2"
"LAMB2","LAMA2"
"LAMC3","ACTA1"
"LAMC3","ACTA1"
"LAMC3","DMD"
"LAMC3","DMD"
"LAMC3","ITGA10"
"LAMC3","ITGA10"
"LAMC3","ITGA7"
"LAMC3","ITGA7"
"LAMC3","ITGA8"
"LAMC3","ITGA8"
"LAMC3","ITGB3"
"LAMC3","ITGB3"
"LAMC3","LAMA2"
"LAMC3","LAMA2"
"LAMC3","LAMB2"
"LAMC3","LAMB2"
"LAMC3","UTRN"
"LAMC3","UTRN"
"LAMP3","CD83"
"LAMP3","CD83"
"LAMTOR2","EIF4E"
"LAMTOR2","EIF4E"
"LAMTOR2","SEC13"
"LAMTOR2","SEC13"
"LARP6","CASK"
"LARP6","CASK"
"LASP1","SFN"
"LASP1","SFN"
"LASP1","UHRF1"
"LASP1","UHRF1"
"LAT","B2M"
"LAT","B2M"
"LAT","CD3G"
"LAT","CD3G"
"LAT","HLA-A"
"LAT","HLA-A"
"LCAT","ALB"
"LCAT","ALB"
"LCAT","PNPLA7"
"LCAT","PNPLA7"
"LCAT","PSMB10"
"LCAT","PSMB10"
"LCK","ACTN1"
"LCK","ACTN1"
"LCK","ADAM15"
"LCK","ADAM15"
"LCK","B2M"
"LCK","B2M"
"LCK","CD3G"
"LCK","CD3G"
"LCK","CDC42"
"LCK","CDC42"
"LCK","EPHA2"
"LCK","EPHA2"
"LCK","EPHB2"
"LCK","EPHB2"
"LCK","FYN"
"LCK","FYN"
"LCK","GNAI3"
"LCK","GNAI3"
"LCK","HLA-A"
"LCK","HLA-A"
"LCK","HLA-DRA"
"LCK","HLA-DRA"
"LCK","JAK2"
"LCK","JAK2"
"LCK","LAT"
"LCK","LAT"
"LCK","NRAS"
"LCK","NRAS"
"LCK","PTPN6"
"LCK","PTPN6"
"LCK","RAC1"
"LCK","RAC1"
"LCK","SH2D1A"
"LCK","SH2D1A"
"LCK","SH2D2A"
"LCK","SH2D2A"
"LCK","TNFRSF9"
"LCK","TNFRSF9"
"LCLAT1","PPAPDC1A"
"LCLAT1","PPAPDC1A"
"LCN6","LCN10"
"LCN6","LCN10"
"LDB2","LMO3"
"LDB2","LMO3"
"LDB2","SSBP2"
"LDB2","SSBP2"
"LDB3","ACTN2"
"LDB3","ACTN2"
"LDB3","ACTN3"
"LDB3","ACTN3"
"LDHA","SLC16A3"
"LDHA","SLC16A3"
"LENG8","PNISR"
"LENG8","PNISR"
"LEO1","MAPK4"
"LEO1","MAPK4"
"LEO1","POLR2F"
"LEO1","POLR2F"
"LEO1","POLR2G"
"LEO1","POLR2G"
"LEO1","POLR2K"
"LEO1","POLR2K"
"LEP","CFD"
"LEP","CFD"
"LEP","CNTFR"
"LEP","CNTFR"
"LEP","GHR"
"LEP","GHR"
"LEP","LEPR"
"LEP","LEPR"
"LEP","POMC"
"LEP","POMC"
"LEP","PRKAA2"
"LEP","PRKAA2"
"LEP","PRLR"
"LEP","PRLR"
"LEP","RARRES2"
"LEP","RARRES2"
"LEP","RBP4"
"LEP","RBP4"
"LEP","SIGLEC6"
"LEP","SIGLEC6"
"LEP","SLC2A4"
"LEP","SLC2A4"
"LEPR","IRS2"
"LEPR","IRS2"
"LEPR","JAK2"
"LEPR","JAK2"
"LEPR","POMC"
"LEPR","POMC"
"LEPR","PRKAA2"
"LEPR","PRKAA2"
"LEPR","STAP2"
"LEPR","STAP2"
"LGALS3BP","MZT2A"
"LGALS3BP","MZT2A"
"LGALS4","PAICS"
"LGALS4","PAICS"
"LGALS9","TNFRSF9"
"LGALS9","TNFRSF9"
"LGI1","DLG4"
"LGI1","DLG4"
"LGI1","DPP6"
"LGI1","DPP6"
"LGI1","KCNAB1"
"LGI1","KCNAB1"
"LGI1","PNMA2"
"LGI1","PNMA2"
"LHX4","ISL2"
"LHX4","ISL2"
"LHX4","SLIT2"
"LHX4","SLIT2"
"LHX4","SYNM"
"LHX4","SYNM"
"LHX6","PDE1A"
"LHX6","PDE1A"
"LHX6","PDE1C"
"LHX6","PDE1C"
"LHX6","SSBP2"
"LHX6","SSBP2"
"LIFR","CNTFR"
"LIFR","CNTFR"
"LIFR","IL6ST"
"LIFR","IL6ST"
"LIFR","JAK2"
"LIFR","JAK2"
"LIG1","APEX2"
"LIG1","APEX2"
"LIG1","ATAD5"
"LIG1","ATAD5"
"LIG1","BLM"
"LIG1","BLM"
"LIG1","CCNA2"
"LIG1","CCNA2"
"LIG1","CDC45"
"LIG1","CDC45"
"LIG1","CDK1"
"LIG1","CDK1"
"LIG1","CDK2"
"LIG1","CDK2"
"LIG1","CDT1"
"LIG1","CDT1"
"LIG1","CHEK1"
"LIG1","CHEK1"
"LIG1","CHEK2"
"LIG1","CHEK2"
"LIG1","DNA2"
"LIG1","DNA2"
"LIG1","DSCC1"
"LIG1","DSCC1"
"LIG1","DTYMK"
"LIG1","DTYMK"
"LIG1","EXO1"
"LIG1","EXO1"
"LIG1","FEN1"
"LIG1","FEN1"
"LIG1","GEN1"
"LIG1","GEN1"
"LIG1","MCM2"
"LIG1","MCM2"
"LIG1","MCM3"
"LIG1","MCM3"
"LIG1","MCM6"
"LIG1","MCM6"
"LIG1","MCM7"
"LIG1","MCM7"
"LIG1","NCAPD2"
"LIG1","NCAPD2"
"LIG1","NCAPG2"
"LIG1","NCAPG2"
"LIG1","NEIL1"
"LIG1","NEIL1"
"LIG1","PCNA"
"LIG1","PCNA"
"LIG1","POLA2"
"LIG1","POLA2"
"LIG1","POLB"
"LIG1","POLB"
"LIG1","POLD1"
"LIG1","POLD1"
"LIG1","POLD2"
"LIG1","POLD2"
"LIG1","POLQ"
"LIG1","POLQ"
"LIG1","PRIM1"
"LIG1","PRIM1"
"LIG1","PRIM2"
"LIG1","PRIM2"
"LIG1","RAD51"
"LIG1","RAD51"
"LIG1","RAD52"
"LIG1","RAD52"
"LIG1","RFC3"
"LIG1","RFC3"
"LIG1","RFC4"
"LIG1","RFC4"
"LIG1","RFC5"
"LIG1","RFC5"
"LIG1","RRM1"
"LIG1","RRM1"
"LIG1","SLBP"
"LIG1","SLBP"
"LIG1","SMC2"
