"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"RNF150",-1.01403569911419,3.00181429925987,-2.89260436694387,0.00397507197825517,0.00622923316277072,-3.54089480048301,"DOWN"
"B4GALNT1",1.30923327974038,2.08753544932011,2.78328723265992,0.00557001374634848,0.00853523291324639,-3.54314211055469,"UP"
"RP11-114H24.6",-1.07209943116498,-6.28188009912395,-2.69522422500219,0.00725382502574169,0.010944032927912,-3.54621580961791,"DOWN"
"IQCB1",0.387226258418765,3.87563099389776,2.8738111343726,0.00421557682841184,0.00657388321327085,-3.55001019686999,"NOT"
"ODC1",0.483572917443915,6.4951955528997,2.93293997863448,0.00350053060504013,0.00552814479785005,-3.55086493763942,"NOT"
"CASP4",0.490138766928107,5.46548025747193,2.92194979245112,0.00362442165807545,0.00571343201801279,-3.55237848324809,"NOT"
"RP11-165F24.3",0.660942569100992,-1.95695762579381,2.70224075965729,0.00710453627204425,0.0107361217390892,-3.55373679053175,"NOT"
"FMO1",1.3289652298941,5.12956280844309,2.88714193613805,0.00404365596705106,0.00632571427354756,-3.55493745371527,"UP"
"CEP290",0.443520194925589,4.32915948324445,2.88755129372024,0.00403847915026107,0.00631920003973666,-3.55516398633247,"NOT"
"TTC23L",0.511234008152691,-1.03540859391997,2.71251356847501,0.00689095213219374,0.0104327213401163,-3.55732344757302,"NOT"
"RP4-657E11.10",0.605382986233801,-1.82611692832824,2.70206818131154,0.00710817473726761,0.0107409770781506,-3.55735993176091,"NOT"
"TINAGL1",-0.523662447348602,6.9779563331715,-2.9246138664833,0.00359402806764137,0.00567012340100861,-3.55737568224109,"NOT"
"RAI2",0.575565838727541,4.30878543924963,2.87947572843091,0.00414172683948538,0.00646951007585971,-3.55851993376477,"NOT"
"TALDO1",0.428235721785685,6.43044830679325,2.93012342277689,0.00353190755470495,0.00557664963165947,-3.55902886142693,"NOT"
"ELOF1",0.400511783979297,4.88235539158356,2.90606983335641,0.00381050555919617,0.00598881847443333,-3.56044181574882,"NOT"
"RP11-60A8.1",1.42172580853091,-1.40753004807399,2.69936663576087,0.00716535044867925,0.0108208965498001,-3.56090322720078,"UP"
"SNHG6",0.49291065505525,5.00505752367022,2.90632212213163,0.00380748237431354,0.00598443963994589,-3.56239308750181,"NOT"
"ADGRE4P",1.17768650680792,-1.65219101676078,2.69793288795866,0.00719586224495254,0.0108643747913626,-3.56367305258839,"UP"
"PBDC1",0.344142831284167,3.8638301259832,2.86942811144791,0.0042735385546119,0.00666056722063485,-3.56453256971534,"NOT"
"RP11-83N9.5",-0.506039275312645,-2.07288888244358,-2.70731999660585,0.00699819892554288,0.0105862016824308,-3.56485161933262,"NOT"
"MNAT1",0.358552669430118,3.20956826250946,2.84362111418634,0.00462975627829871,0.00717984810722279,-3.56688937811672,"NOT"
"CCNC",0.435374291094812,5.22172988492177,2.91251847556156,0.00373391391497025,0.00587283008532767,-3.56717539443115,"NOT"
"MXD1",0.463504899392245,4.17702597588849,2.87670189520359,0.00417774128270023,0.00652092381997679,-3.56876164052897,"NOT"
"RP11-252A24.3",0.384657377643332,-1.73674762894448,2.69995375867277,0.00715288944509413,0.0108033708957734,-3.56890774344768,"NOT"
"RP11-115C21.2",-0.382752587706245,0.726330724827058,-2.77980355982478,0.00562924657356422,0.00862024267534456,-3.56897048541504,"NOT"
"HIST1H2BE",-0.828097808499402,-4.26020867439629,-2.69111890030225,0.00734247620614038,0.0110711664883412,-3.56946114726343,"NOT"
"KLHL6-AS1",1.04713012368973,-2.2962562219297,2.69269404183224,0.00730834768978896,0.0110236573303676,-3.56974852517844,"UP"
"IGKV2D-28",2.08724812170247,-2.50830857674882,2.68862910507317,0.00739671498989166,0.011148287850309,-3.5699499207778,"UP"
"RP3-333A15.2",-1.25266163361153,-1.04623000188275,-2.75075983072958,0.00614569227951297,0.00936451113080372,-3.57080045212534,"DOWN"
"RP11-327P2.5",-0.480997990653497,0.405284079142421,-2.77236673220691,0.00575760561028279,0.00880078692255396,-3.57085910249517,"NOT"
"DOK6",0.791958830292716,2.831218680486,2.81494778783191,0.00505699481973597,0.00779690815546416,-3.57258735952587,"NOT"
"UBXN1",0.394460841074275,6.1315028669963,2.92417745723818,0.00359899094901031,0.00567759827001726,-3.57276651161806,"NOT"
