"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"AC002398.9",0.929134561057155,1.38990238748246,13.7034281321821,1.09758176916912e-39,2.20598236108334e-39,78.5090408559369,"NOT"
"RP11-420K14.2",-0.661851588345974,-6.08687306553071,-13.6914826181847,1.2641635271173e-39,2.5381543415928e-39,78.5063133386728,"NOT"
"IL15RA",-0.999233327363329,2.85689329238266,-13.7108828535179,1.00489660515022e-39,2.02059694780669e-39,78.4977345966219,"NOT"
"TTC8",0.58787938966259,3.74399546925086,13.7293659810177,8.07344555654636e-40,1.62577983253866e-39,78.4915656478383,"NOT"
"PRODH",-4.06708754495506,3.40493271778071,-13.696480490081,1.19160645925787e-39,2.39318488992181e-39,78.4577594755165,"DOWN"
"ADAMTS4",1.29548065511591,3.98959574596149,13.7300650670046,8.00684836718505e-40,1.61260839858664e-39,78.450250758883,"UP"
"RP4-539M6.19",1.80424035981463,-1.11366775420899,13.6791036917408,1.46337681456442e-39,2.93660765385322e-39,78.4397425967437,"UP"
"KRT6B",-5.17016137707224,3.34655746639149,-13.687592379657,1.32367074828201e-39,2.65723791714115e-39,78.4200260719305,"DOWN"
"ISCU",-0.325542381413547,6.14189807017308,-13.7395364687059,7.15667754230934e-40,1.44234496336123e-39,78.3901609760793,"NOT"
"ITGA2",-1.02016491411997,4.47805401591886,-13.7225174620955,8.75573875077266e-40,1.76239055282568e-39,78.3875727393123,"DOWN"
"GUSBP5",-1.33925085893957,-0.597758397985214,-13.6689921623745,1.64906638543051e-39,3.30752394841283e-39,78.3844021404048,"DOWN"
"ZNF385D-AS1",-0.619086948277791,-6.14658275562875,-13.6790915041129,1.46358759754039e-39,2.93681332280413e-39,78.3576560836221,"NOT"
"DOC2GP",-1.60406456269805,-1.62879472728614,-13.6603846695629,1.82549864214553e-39,3.65949864550152e-39,78.3368319637718,"DOWN"
"RP11-1105G2.3",-1.28181261212732,-2.35786102067725,-13.6567295896251,1.90598976500318e-39,3.81944405801532e-39,78.3080368089485,"DOWN"
"CH17-264B6.3",2.02255041162053,-2.68106780621715,13.6617363796155,1.79659670057991e-39,3.60182641554125e-39,78.3049200779273,"UP"
"SLC46A2",-4.4414647315646,0.48536563830214,-13.6621892867331,1.78701500853993e-39,3.58314676647647e-39,78.3044166376832,"DOWN"
"RP11-574H6.1",1.48714873913123,-5.29047046200735,13.6620495146908,1.78996658199726e-39,3.58879962569745e-39,78.2948915209178,"UP"
"MT-ND2",-0.881156998642318,12.3829940840645,-13.7532096216852,6.08544905905884e-40,1.22718094164647e-39,78.2931763521321,"NOT"
"JOSD1",0.384989202659384,6.1140833079364,13.732062376502,7.81957679262764e-40,1.57512518041498e-39,78.2864292900735,"NOT"
"S100A7",-4.20481677846763,0.116753610882184,-13.6585750516291,1.86491739576759e-39,3.73796709946943e-39,78.2746298703135,"DOWN"
"KRTAP10-7",-2.38387814903448,-5.02693808623513,-13.6668079824633,1.69216042315616e-39,3.39345548440228e-39,78.2484697068767,"DOWN"
"LFNG",-1.57855946773655,3.98937856761314,-13.7003345879824,1.13849897057415e-39,2.28703359874076e-39,78.233333916761,"DOWN"
"ZNF296",-1.19454890142478,1.3289928588395,-13.6698481541775,1.63247719406549e-39,3.27449327114364e-39,78.2276480256188,"DOWN"
"RSL1D1",0.494460030146478,7.08416064797438,13.7319200133204,7.83277946877908e-40,1.57766745702481e-39,78.2209608115924,"NOT"
"RP11-318C24.2",-1.18014506987614,-3.35013394951972,-13.6512228371423,2.03397751766189e-39,4.07411450635001e-39,78.2186751524564,"DOWN"
"RSPO3",-1.56096840751161,0.337829637189668,-13.6577846637494,1.88239916489813e-39,3.77272802844375e-39,78.1943632462946,"DOWN"
"HCN2",1.37465091365842,1.36282892976399,13.6774680833186,1.49193627267941e-39,2.99325440399445e-39,78.1848324201647,"UP"
"NLE1",0.533470332378384,4.27729896923641,13.7086649087809,1.03162683637843e-39,2.07403722853782e-39,78.1794812256845,"NOT"
"SNORD17",1.37878359006113,-4.06167288418111,13.6469951218808,2.13801318654935e-39,4.2806038837971e-39,78.1666501670774,"UP"
"RP11-298D21.3",1.17074755163557,-5.39739588593234,13.6524917813501,2.00374625491807e-39,4.01385689814768e-39,78.1665229782103,"UP"
"MUC4",-1.7066569930965,-2.13579744131746,-13.6440716178982,2.21303667047774e-39,4.42950339262572e-39,78.1561467643723,"DOWN"
"FKBPL",0.523456022023486,2.69452052217565,13.6873724636835,1.32711677648979e-39,2.66395853898051e-39,78.1526669638093,"NOT"
"CDC42EP1",-0.822265524415294,6.19214479811819,-13.7183706279603,9.19646987785387e-40,1.85082795263465e-39,78.1513706162306,"NOT"
"KRTAP4-6",-2.59682896314368,-4.78287856519121,-13.6573360057527,1.89239505764646e-39,3.79248164117015e-39,78.1494648956991,"DOWN"
"LUCAT1",-1.50855621796855,-2.42850426914337,-13.6428425286199,2.245355057748e-39,4.49319538157232e-39,78.1436542183436,"DOWN"
"LRCH4",0.55046806746972,5.61763030690868,13.7168659058543,9.36179750907805e-40,1.88382122615336e-39,78.1414639831753,"NOT"
"ADCK1",0.54697648997153,3.23031240928777,13.6922100618154,1.25333544933123e-39,2.51660032951381e-39,78.1279931825421,"NOT"
"ABHD16B",-2.24370206018563,-4.557939163526,-13.6526551955758,1.99988573936081e-39,4.00641954389641e-39,78.1206732093931,"DOWN"
"MT-ATP6",-0.760177680888461,12.2594402377998,-13.7381842778507,7.27231614633121e-40,1.46532388418423e-39,78.1175129391575,"NOT"
"DSTN",-0.432360427187774,7.98878881402575,-13.724774929048,8.52471913238845e-40,1.71614474167651e-39,78.1062274606821,"NOT"
"SWT1",0.476700264329128,2.39107643774805,13.6789160190676,1.46662593508068e-39,2.94269227089768e-39,78.1049876382744,"NOT"
"CLCN5",0.625997685732218,4.57434370943882,13.7051848967664,1.07500097391679e-39,2.16075833172617e-39,78.1021941572346,"NOT"
"RP11-545P7.9",-1.11453296114881,-3.70954161361702,-13.6425789424219,2.25234690231112e-39,4.50685424952226e-39,78.097620452125,"DOWN"
"SLC25A12",-0.360931535336953,4.65568703202129,-13.7011075992738,1.12813446299742e-39,2.26671693724732e-39,78.0777723733975,"NOT"
"ZNF404",-1.07071708303023,1.09506773576117,-13.6553471026131,1.93734712299688e-39,3.8814211457264e-39,78.0773198090599,"DOWN"
"AKNA",0.747646553846775,4.55431096039203,13.703123402607,1.10154643466249e-39,2.2137867023575e-39,78.0764793182376,"NOT"
"OVOL1",-5.39880000490752,1.21118431698728,-13.6440153899843,2.21450499986544e-39,4.43211520969378e-39,78.0698443011981,"DOWN"
"IER2",-0.875826776028416,7.14128262045704,-13.716755358453,9.37405967439017e-40,1.88614871872523e-39,78.0687866099863,"NOT"
"RP4-549L20.3",-1.84105985188518,-3.38512573457761,-13.6396653715769,2.33109082976443e-39,4.66304139650228e-39,78.0622747695612,"DOWN"
"CNGA1",-2.92663036587144,-0.984188353623602,-13.6370809152997,2.40323048662365e-39,4.8059293242937e-39,78.052371254321,"DOWN"
"C17orf89",0.745378446634763,3.69233514232479,13.6899495606996,1.28728918442624e-39,2.58439409183116e-39,78.028269065892,"NOT"
"KRTAP21-2",-1.23633888663453,-5.61235049312035,-13.6488400748286,2.09197652603406e-39,4.18905053603468e-39,78.0246579450488,"DOWN"
"SOST",-1.49781783470951,-4.70511441897272,-13.6424833359815,2.25488829655953e-39,4.51160658952322e-39,78.0147475606716,"DOWN"
"CH507-254M2.2",1.35887923611713,1.40570378053136,13.6622112275789,1.7865521227934e-39,3.58248351212912e-39,78.0012142144892,"UP"
"NDRG1",-1.13498706054754,8.79944261414841,-13.7177395092873,9.26545556311324e-40,1.86457323698477e-39,77.998515909021,"DOWN"
"CARNS1",-1.20153181028707,0.233871087469403,-13.6409080697559,2.29717517456606e-39,4.59553655643678e-39,77.9925605480634,"DOWN"
"MAP2K2",0.4275501377745,6.92383967373825,13.7115449267766,9.97051902033423e-40,2.00497186202316e-39,77.9911109294533,"NOT"
"RP11-98J23.2",-1.07980262050989,-0.257289581679976,-13.637223515314,2.39919279566403e-39,4.79820865970597e-39,77.9833140675255,"DOWN"
"B9D2",0.512296804210946,1.38305498777093,13.6566137184814,1.90859842064959e-39,3.82438898844365e-39,77.9811527457333,"NOT"
"RP11-468E2.10",-0.846227198760406,-1.17173941285588,-13.6303219090921,2.60257402007238e-39,5.20265405059287e-39,77.9516696579823,"NOT"
"CD72",1.01758960779536,1.51459833086712,13.6562656306179,1.91645646687975e-39,3.83985097342534e-39,77.9340722280671,"UP"
"RP4-568B10.1",-1.27554341517133,-4.33132439636473,-13.6317474775261,2.55920376306577e-39,5.11708669546417e-39,77.9243349966853,"DOWN"
"RP11-464F9.1",-1.96648864800771,0.0975976626194415,-13.6312261454448,2.57498022378978e-39,5.14825189390704e-39,77.9131852153228,"DOWN"
"SLC35E2",-0.634140073371252,1.90182516527192,-13.6505009662783,2.05137752783375e-39,4.10866375017159e-39,77.9047065018075,"NOT"
"RNU2-2P",-1.70743773536826,-3.89192038833118,-13.627741777149,2.68293867707358e-39,5.3617254225172e-39,77.8948508059835,"DOWN"
"RPSAP41",-1.15938219397753,-1.50072077094272,-13.6227925229242,2.84407427045399e-39,5.68039844899409e-39,77.88517742043,"DOWN"
"RP11-64C12.8",-1.14144578948917,-4.93386479885936,-13.6306201015489,2.59344195969276e-39,5.18478087024754e-39,77.8689364676383,"DOWN"
"IGHV3OR15-7",-0.574652146906772,-6.18759052543143,-13.6370377616262,2.40445370717097e-39,4.80802094711471e-39,77.8621982272859,"NOT"
"RP11-13K12.1",-2.00276498356596,-3.25039693311882,-13.6198324848085,2.94501308006532e-39,5.87983580345221e-39,77.8338634593387,"DOWN"
"OR7E14P",-1.80207634409113,-3.14623420746379,-13.6180767117992,3.00656282301939e-39,6.00183858648972e-39,77.8236668195984,"DOWN"
"KRTAP4-2",-2.38778767498546,-5.02188436083726,-13.6299272931017,2.61470825739784e-39,5.22652563074902e-39,77.8158857323945,"DOWN"
"CLSTN1",0.420779517030842,7.8870900471991,13.7006380966282,1.13441828125061e-39,2.27900506476296e-39,77.8112181629139,"NOT"
"EPRS",0.726240928458542,6.95167342353933,13.6957690009107,1.20167673274091e-39,2.41323099194318e-39,77.7983889050107,"NOT"
"ST13P18",0.968775155810122,-2.95725323406961,13.6114824027474,3.2493865110151e-39,6.48466500789009e-39,77.7539832208565,"NOT"
"CHRD",-1.87190258597026,2.44344197736923,-13.6375192742624,2.39083995756707e-39,4.78185624376881e-39,77.7502664692777,"DOWN"
"EGLN1",0.484569965893686,6.20662595758969,13.6862580514868,1.34471713123464e-39,2.69908843771388e-39,77.7383824603602,"NOT"
"RP11-930P14.1",-0.86123179622876,-5.72305915750197,-13.6234562104047,2.82191919159424e-39,5.63697897442871e-39,77.7302395309721,"NOT"
"CSRNP3",-1.4842915386603,0.436655642970829,-13.6185709253981,2.98910948718267e-39,5.96743670368866e-39,77.7241225218799,"DOWN"
"KRTAP10-4",-2.18779070480011,-5.21199017149146,-13.6227167704229,2.84661401006649e-39,5.68505231158355e-39,77.7226131024248,"DOWN"
"ZNF844",-0.747385590417541,3.2025974429729,-13.6499468981216,2.06483327021898e-39,4.13500320891068e-39,77.7103229279938,"NOT"
"MRC1",1.77263713679745,2.03300663223262,13.6445719646964,2.20001328571757e-39,4.40408653542295e-39,77.6906170478475,"UP"
"LINC01420",0.430164741537242,4.47158889465257,13.6683024864499,1.66255436789461e-39,3.3343301215008e-39,77.6840782433766,"NOT"
"CTD-2298J14.2",-1.42591719116072,-4.99376870152016,-13.6152468955246,3.10847035453954e-39,6.20481433422329e-39,77.6749372629987,"DOWN"
