"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"RCN1",1.74537979762587,6.732633260927,17.5665511031437,6.89973236276143e-56,3.44945959726977e-55,116.003541757108,"UP"
"GNA15",1.77172672844547,2.24974716829587,17.5661873886604,6.92884111105965e-56,3.46333197090908e-55,115.979789963594,"UP"
"ENKUR",1.92035967774958,-2.51555608884739,17.5567497070786,7.7285646185973e-56,3.8600358452225e-55,115.974398686606,"UP"
"CRISP3",-2.06253401063132,-4.85827644057453,-17.5512456862202,8.23684751281197e-56,4.11147760141381e-55,115.88167741179,"DOWN"
"VDR",3.31139455851564,4.94257715163876,17.557288161348,7.68055366865942e-56,3.83680965602982e-55,115.874617690897,"UP"
"EFCAB1",-1.93169535607702,-2.64979465168936,-17.5458990154958,8.76253647369225e-56,4.37045029058231e-55,115.859557294869,"DOWN"
"FTLP14",2.77350216423767,-2.3803620649661,17.5473026487995,8.62137141218688e-56,4.30088485266524e-55,115.854552223463,"UP"
"RAPGEF3",-1.80657025248673,4.16851125190163,-17.5587481363594,7.55186901182128e-56,3.77326600095946e-55,115.854282192745,"DOWN"
"AC004947.2",-2.49100260674534,-3.05079385507507,-17.5444273208222,8.91302561992318e-56,4.44376744521616e-55,115.836183016033,"DOWN"
"FBXO32",-2.64057596427607,6.56693221757088,-17.5528194076215,8.08820347100474e-56,4.03807286669307e-55,115.832275158191,"DOWN"
"F2R",1.70106649123316,4.26003124727078,17.5559115394939,7.80389628512927e-56,3.896895590526e-55,115.830777826007,"UP"
"DPY19L2P4",-2.11520229201155,-4.20462372138173,-17.5451628156032,8.8374972631101e-56,4.40697453645529e-55,115.827668125235,"DOWN"
"CBLN2",-2.59633008951588,-1.01326167723296,-17.542857148175,9.07643110145809e-56,4.52257878610633e-55,115.807048476503,"DOWN"
"ADIPOQ",-4.84508004799054,-1.44625274905527,-17.544157456846,8.94089943044067e-56,4.45679146697172e-55,115.804650024341,"DOWN"
"DCDC2B",-1.69909845513758,-3.08489563739751,-17.5401886548252,9.36102764141912e-56,4.66256116495889e-55,115.792552767111,"DOWN"
"LARS2",1.51079592135045,4.69164778242438,17.550434110825,8.31456680037535e-56,4.14945792555203e-55,115.766484945991,"UP"
"ZFP92",-1.93089234625595,0.320980377210108,-17.5416288668435,9.20633882180343e-56,4.58641095503114e-55,115.757659534661,"DOWN"
"RP11-475I24.3",-2.55127580711126,-2.05752029423088,-17.537585221647,9.6472698061501e-56,4.80137487497326e-55,115.756422253553,"DOWN"
"LCLAT1",1.3316321724427,3.90497334947046,17.5495117829178,8.40378141528359e-56,4.1931590782552e-55,115.753592749977,"UP"
"NRN1L",-1.71067154949711,-2.36143449691277,-17.5361424648002,9.80964450038996e-56,4.88027896450206e-55,115.749011097118,"DOWN"
"PSMB10",1.7354678842838,5.71261186102906,17.5432687976056,9.03330427611771e-56,4.50197102870076e-55,115.703664095057,"UP"
"RP11-81A1.6",-1.38383072429725,1.78154987793688,-17.5380525435659,9.59525275619838e-56,4.77642036281559e-55,115.672648791528,"DOWN"
"BNC1",-2.42389092192621,-3.45908772079545,-17.5303998129731,1.04834505924142e-55,5.21345807890048e-55,115.671099973257,"DOWN"
"FUOM",1.8386170025587,2.48094407445959,17.5382760235924,9.57047653424446e-56,4.76595125708452e-55,115.651677515938,"UP"
"TSLP",-1.83368261263984,-0.489467407612167,-17.5298895089725,1.05455168505385e-55,5.24329937253187e-55,115.644442608312,"DOWN"
"ALG3",1.51905679054873,5.31947772324057,17.5373667638542,9.67168256612872e-56,4.81258386457689e-55,115.624579815579,"UP"
"PAPLN",-2.0093453886797,3.70980993486689,-17.5381151397958,9.58830654484912e-56,4.77389628676643e-55,115.623363187994,"DOWN"
"NDUFA7",1.31698756186831,3.61487729982557,17.5328114525797,1.01950315123019e-55,5.0710170422339e-55,115.563611742338,"UP"
"NUDT16P1",2.05188466643089,2.34186003716373,17.5296234847908,1.05780176685566e-55,5.25740491505768e-55,115.555872832058,"UP"
"GRIN2C",-1.9139695394718,-0.00280841645093913,-17.5213849741083,1.16355992385103e-55,5.78190690782048e-55,115.533174567281,"DOWN"
"RPS3AP6",1.48825131588011,3.73348923534532,17.5297050955211,1.05680364677006e-55,5.25347000343583e-55,115.528256080638,"UP"
"HIGD1B",-1.57488417290113,-1.10280467612919,-17.5153411022591,1.24780026660818e-55,6.19567155398195e-55,115.492250726346,"DOWN"
"ZNF488",2.30122396914384,-0.385627219071355,17.5154288348911,1.24653491091291e-55,6.19180455748543e-55,115.470157616878,"UP"
"AC139100.4",-1.64953212147964,-1.69434079067865,-17.5105857825629,1.31833915766617e-55,6.53826349199521e-55,115.449521494773,"DOWN"
"TAF1B",1.18920266757251,2.54023146012104,17.5197747141452,1.18543258647798e-55,5.88944567461204e-55,115.435387719905,"UP"
"IL7",1.75347210665127,1.54548561746451,17.5153782437816,1.24726442306328e-55,6.19421933576715e-55,115.414095640584,"UP"
"COPZ1",1.63068967248686,6.73530721160192,17.5149449962813,1.25352923432611e-55,6.22168995165134e-55,115.40746072933,"UP"
"POLR3B",1.3134947386794,3.0977827728251,17.5150802561553,1.25156999425796e-55,6.21317719794296e-55,115.367717965902,"UP"
"TRAF4",2.35015975518852,5.2252661378935,17.5126837118244,1.28674123454313e-55,6.38528717129883e-55,115.347936467658,"UP"
"PIGF",1.35247459377549,3.5744532044958,17.5122408268461,1.29334815355176e-55,6.41682206709541e-55,115.327135206637,"UP"
"RP11-417E7.1",1.98951075258982,-4.10099253454261,17.5010346766695,1.47227337847272e-55,7.29742980114659e-55,115.323742997649,"UP"
"PDE9A",-2.40297488849637,5.31783603466929,-17.5113036520331,1.30744072943976e-55,6.48547679705726e-55,115.319559797404,"DOWN"
"AC137934.1",-1.30254467306259,0.080919904153458,-17.5011744627889,1.46989589003389e-55,7.28706470454666e-55,115.296592487499,"DOWN"
"PLCE1-AS1",-1.91512910342083,-3.66433806390201,-17.4963753632867,1.55375472335494e-55,7.69829963379985e-55,115.277119135785,"DOWN"
"NIPAL4",-2.8339417852686,0.263325757518012,-17.495951536861,1.56138628780044e-55,7.73460564365447e-55,115.234408174858,"DOWN"
"CLNS1A",1.51054297927169,5.76111272849258,17.5017317930558,1.46045484169447e-55,7.24167088073401e-55,115.223881319435,"UP"
"MYDGF",1.62157784089017,5.87234218915253,17.5003256836603,1.48439121573929e-55,7.35606020696969e-55,115.211554000315,"UP"
"TFF2",3.63473518647413,-1.85955754545851,17.4854330755683,1.76325494097891e-55,8.72780333679407e-55,115.128523130781,"UP"
"TMIE",-1.96695936038297,-1.59171887480251,-17.4808350820273,1.85949424206747e-55,9.19880416892153e-55,115.103685215693,"DOWN"
"SRFBP1",1.2566984255274,2.99627688822606,17.4905826459771,1.66136281456993e-55,8.22825576112744e-55,115.087129779221,"UP"
"DNAJC5G",-2.09027756956135,-4.76694844846735,-17.4819743824926,1.83516987155294e-55,9.08023786367912e-55,115.085119090016,"DOWN"
"AOAH",2.24642539642829,2.7677579525112,17.48877465104,1.69644901924268e-55,8.39875908145586e-55,115.076350193358,"UP"
"DCUN1D5",1.38605018783908,3.8725338109251,17.4889063560636,1.69386833561288e-55,8.38761417860291e-55,115.055263755344,"UP"
"CPXM1",2.40980866573288,2.05925655660506,17.4853689566559,1.76456218829604e-55,8.7325756983299e-55,115.053479622437,"UP"
"CRHBP",-2.04705987112534,-2.4640250272005,-17.4686921656867,2.13962356030322e-55,1.05784185813593e-54,114.968307709985,"DOWN"
"FAM110C",3.04436113563195,2.71698679376228,17.4774225143266,1.93429661917296e-55,9.56698747594057e-55,114.952626766008,"UP"
"RP11-158M2.3",-1.55531294614353,-2.03342123046841,-17.4636290345438,2.26852813256785e-55,1.12091978315117e-54,114.912769450287,"DOWN"
"FAM228B",-1.73218167698294,1.93420260036926,-17.4686032150425,2.14182382755392e-55,1.05872402522631e-54,114.86762659508,"DOWN"
