"cause","effect"
"LIF","IL6"
"LIF","IL6ST"
"LIF","JAK2"
"LIF","LCN2"
"LIF","LEPR"
"LIF","LIFR"
"LIF","MMP1"
"LIF","MMP9"
"LIF","PDGFRA"
"LIF","SAA1"
"LIF","TNF"
"LIF","VEGFA"
"LIFR","CLCF1"
"LIFR","EGF"
"LIFR","IL6"
"LIFR","IL6ST"
"LIFR","JAK2"
"LIFR","JAK3"
"LILRA1","CD300C"
"LILRA1","FCGR1A"
"LILRA1","FCGR2A"
"LILRA1","FCGR2B"
"LILRA1","FCGR3A"
"LILRA1","FCGR3B"
"LILRA1","HLA-A"
"LILRA1","HLA-C"
"LILRA1","HLA-G"
"LILRA1","MNDA"
"LILRA1","TYROBP"
"LILRA2","CD300C"
"LILRA2","FCER1G"
"LILRA2","FCGR1A"
"LILRA2","FCGR2A"
"LILRA2","FCGR2B"
"LILRA2","FCGR3A"
"LILRA2","FCGR3B"
"LILRA2","HLA-G"
"LILRA2","PTPN6"
"LILRA4","FCGR1A"
"LILRA4","FCGR2B"
"LILRA4","FCGR3A"
"LILRA4","FCGR3B"
"LILRA4","SYK"
"LILRB1","CD300C"
"LILRB1","CD8A"
"LILRB1","FCGR1A"
"LILRB1","FCGR2B"
"LILRB1","FCGR3A"
"LILRB1","FCGR3B"
"LILRB1","HLA-A"
"LILRB1","HLA-B"
"LILRB1","HLA-C"
"LILRB1","HLA-G"
"LILRB1","KLRC1"
"LILRB1","LSP1"
"LILRB1","NCR3"
"LILRB1","PTPN6"
"LILRB1","SYK"
"LILRB2","AOAH"
"LILRB2","FCGR3B"
"LILRB2","FPR1"
"LILRB2","HCK"
"LILRB2","HLA-A"
"LILRB2","HLA-B"
"LILRB2","HLA-G"
"LILRB2","ITGB2"
"LILRB2","PTPN6"
"LILRB2","PTPRC"
"LILRB4","FCGR3B"
"LILRB4","HLA-A"
"LILRB4","HLA-G"
"LILRB4","PTPN6"
"LILRB5","FCGR3B"
"LILRB5","HLA-G"
"LIMK1","ACTA1"
"LIMK1","CDC42"
"LIMK1","CDKN1C"
"LIMK1","CFL1"
"LIMK1","ELN"
"LIMK1","PAK3"
"LIMK1","PAK4"
"LIMK1","PAK6"
"LIMK1","PLXNA2"
"LIMK1","PLXNA4"
"LIMK1","RAC1"
"LIMK1","YWHAZ"
"LIN28B","DICER1"
"LIN28B","TRIM71"
"LIN7A","NRXN3"
"LIN7A","PPFIA2"
"LIN7A","SYN2"
"LIN9","CCNE2"
"LIN9","PCNA"
"LIN9","TOP2A"
"LINGO1","MAG"
"LINGO1","TNFRSF19"
"LIPG","ANGPTL3"
"LIPG","DGAT1"
"LIPG","LIPF"
"LIPG","LPIN1"
"LIPG","LPL"
"LIPG","MGLL"
"LIPH","LPAR3"
"LIPT2","GCSH"
"LIPT2","METTL17"
"LIPT2","NDUFAB1"
"LIX1","CD300LG"
"LIX1","CWC25"
"LIX1","KIAA0226L"
"LIX1","SLCO1A2"
"LIX1","UGT3A2"
"LLGL2","DLG4"
"LMBR1L","DNAJC22"
"LMF1","APOC2"
"LMF1","GPIHBP1"
"LMF1","LPL"
"LMNB1","ACTB"
"LMNB1","AURKB"
"LMNB1","BANF1"
"LMNB1","BUB1B"
"LMNB1","CASP2"
"LMNB1","CASP6"
"LMNB1","CCNA2"
"LMNB1","CCNB2"
"LMNB1","CDK1"
"LMNB1","CDK5"
"LMNB1","CKAP2"
"LMNB1","GABARAPL1"
"LMNB1","H2AFX"
"LMNB1","HIST1H1B"
"LMNB1","HIST1H1E"
"LMNB1","KIAA0101"
"LMNB1","KIF20A"
"LMNB1","MKI67"
"LMNB1","NEK2"
"LMNB1","NUSAP1"
"LMNB1","PRKCA"
"LMNB1","PRKCB"
"LMNB1","RRM2"
"LMNB1","SUN1"
"LMNB1","SUN2"
"LMNB1","SYNE1"
"LMNB1","SYNE2"
"LMNB1","TOP2A"
"LMNB1","TTN"
"LMNB1","ZWINT"
"LMNTD2","PRR33"
"LMO4","HCK"
"LMO4","IL6"
"LMO4","IL6ST"
"LMO4","JAK2"
"LMO4","MAP2K6"
"LMO4","RBBP8"
"LMO4","VAV1"
"LMOD1","ACTA2"
"LMOD1","ACTG2"
"LMOD1","CSTF2"
"LMOD1","MYH11"
"LMOD1","TPM2"
"LMOD1","TPM3"
"LMX1A","FOXA2"
"LMX1A","MSX1"
"LMX1A","NR4A2"
"LMX1A","TH"
"LMX1B","MAB21L1"
"LMX1B","MEIS2"
"LMX1B","PAX2"
"LMX1B","PBX3"
"LNX1","CXADR"
"LNX1","ERBB2"
"LNX1","IGSF5"
"LNX1","KCNV2"
"LNX1","PPP1R14C"
"LNX1","SYNGAP1"
"LNX1","UBE2D2"
"LNX1","UBE2N"
"LONRF1","SGK223"
"LONRF2","CLECL1"
"LOXL1","ELN"
"LOXL1","FBLN5"
"LOXL1","FBN1"
"LOXL1","MFAP2"
"LOXL1","MFAP5"
"LOXL1","SERPINB1"
"LPAR3","CHRM2"
"LPAR3","LPAR2"
"LPAR3","LYN"
"LPAR3","PIK3R1"
"LPAR3","SLC9A3R2"
"LPAR4","LPAR2"
"LPAR5","AGT"
"LPAR5","GNG10"
"LPAR5","GNG2"
"LPAR5","GNG4"
"LPAR5","GNG5"
"LPAR5","GNG7"
"LPAR5","LPAR2"
"LPAR5","LPAR3"
"LPAR5","LPAR4"
"LPAR5","SLC9A3R2"
"LPCAT3","AGPAT9"
"LPCAT3","CDS1"
"LPCAT3","GPAT2"
"LPCAT3","LPPR2"
"LPCAT3","LPPR3"
"LPCAT3","LPPR4"
"LPCAT3","LYPLA1"
"LPCAT3","PLA2G16"
"LPCAT3","PLD1"
"LPCAT3","PLD2"
"LPCAT3","PNPLA7"
"LPCAT3","PPAP2B"
"LPCAT3","PPAP2C"
"LPCAT3","PPAPDC1A"
"LPCAT3","PTDSS1"
"LPIN1","DGAT1"
"LPIN1","PRKCA"
"LPL","ADIPOQ"
"LPL","ANGPTL3"
"LPL","APOC1"
"LPL","APOC2"
"LPL","CEL"
"LPL","CITED2"
"LPL","CLU"
"LPL","FURIN"
"LPL","GPIHBP1"
"LPL","HELZ2"
"LPL","LDLR"
"LPL","LPA"
"LPL","LPIN1"
"LPL","ME1"
"LPL","MED18"
"LPL","MED19"
"LPL","PCSK5"
"LPL","PCSK6"
"LPL","PPAP2B"
"LPL","PPAPDC1A"
"LPL","SLC2A4"
"LPL","VLDLR"
"LPPR2","CCDC159"
"LPPR2","DGAT1"
"LPPR3","ABHD5"
"LPPR3","AGPAT2"
"LPPR3","DGAT1"
"LPPR4","ABHD5"
"LPPR4","AGPAT2"
"LPPR4","DGAT1"
"LRAT","ADH1C"
"LRAT","ADH6"
"LRAT","CES4A"
"LRAT","CRB1"
"LRAT","HSD17B6"
"LRAT","RDH12"
"LRAT","RDH16"
"LRAT","SPATA7"
"LRAT","STRA6"
"LRFN1","DLG4"
"LRFN1","GRIA1"
"LRFN1","GRIN1"
"LRFN1","PTPRD"
"LRFN2","DLG4"
"LRFN2","GRIN2A"
"LRFN4","DLG4"
"LRFN4","NCK1"
"LRFN4","PTPRD"
"LRFN4","PTPRF"
"LRFN5","DLG4"
"LRFN5","PTPRD"
"LRFN5","PTPRF"
"LRG1","CYCS"
"LRG1","ENG"
"LRGUK","HLCS"
"LRGUK","RASGEF1A"
"LRGUK","SVOPL"
"LRIG1","BTC"
"LRIG1","EGFR"
"LRIG1","ERBB4"
"LRIG1","MET"
"LRIG1","NRG1"
"LRIG1","TGFA"
"LRIT3","GPR179"
"LRP1","ADIPOQ"
"LRP1","AGRN"
"LRP1","ALB"
"LRP1","ANXA6"
"LRP1","APBB1"
"LRP1","BMPER"
"LRP1","CALR"
"LRP1","DLG4"
"LRP1","EGFR"
"LRP1","F3"
"LRP1","F8"
"LRP1","GPC3"
"LRP1","GPC6"
"LRP1","GULP1"
"LRP1","HPX"
"LRP1","HSPA4"
"LRP1","ITGAM"
"LRP1","ITGB2"
"LRP1","ITGB5"
"LRP1","LPL"
"LRP1","LRP2"
"LRP1","MDK"
"LRP1","MMP9"
"LRP1","PDGFB"
"LRP1","PDGFRB"
"LRP1","PLAU"
"LRP1","PLAUR"
"LRP1","SDC1"
"LRP1","SDC2"
"LRP1","SDC3"
"LRP1","SDC4"
"LRP1","SERPINE2"
"LRP1","SFTPD"
"LRP1","SLC2A4"
"LRP1","THBS1"
"LRP1","THBS2"
"LRP11","PPP1R14C"
"LRP2","ABCG4"
"LRP2","AGRN"
"LRP2","ANKRA2"
"LRP2","APOA1BP"
"LRP2","CDON"
"LRP2","CLCN5"
"LRP2","DAB1"
"LRP2","GIPC1"
"LRP2","GPC3"
"LRP2","GPC5"
"LRP2","LPL"
"LRP2","LRP2BP"
"LRP2","PLG"
"LRP2","PRR19"
"LRP2","PTCH2"
"LRP2","SDC1"
"LRP2","SDC3"
"LRP2","SDC4"
"LRP2","SLC22A17"
"LRP2","SLC9A3"
"LRP2BP","UFSP1"
"LRP3","GGA2"
"LRP3","VWA5B2"
"LRP4","AGRN"
"LRP4","DLG4"
"LRP8","ABL1"
"LRP8","AGRN"
"LRP8","APBB1"
"LRP8","APOC2"
"LRP8","ARHGEF2"
"LRP8","CLU"
"LRP8","DLG4"
"LRP8","GRIN1"
"LRP8","GRIN2A"
"LRP8","MAP3K11"
"LRP8","MAPK8IP2"
"LRP8","SDC1"
"LRP8","SDC3"
"LRP8","SDC4"
"LRP8","SPON1"
"LRP8","VLDLR"
"LRR1","TCEB1"
"LRR1","TNFRSF9"
"LRR1","TRAIP"
"LRRC1","DLG4"
"LRRC17","CCDC69"
"LRRC17","GAS2L3"
"LRRC46","SHCBP1"
"LRRC49","TPGS2"
"LRRC4C","DFNB31"
"LRRC4C","DLG4"
"LRRC4C","NLGN1"
"LRRC4C","NTNG2"
"LRRC52","UCK2"
"LRRC56","PKP3"
"LRRC61","GPR12"
"LRRC8B","LRRC8D"
"LRRIQ3","FPGT-TNNI3K"
"LRRIQ3","TMC7"
"LRRK2","ACTB"
"LRRK2","ARHGEF7"
"LRRK2","ATP13A2"
"LRRK2","BAG5"
"LRRK2","CAP1"
"LRRK2","CDC42"
"LRRK2","DNAJA1"
"LRRK2","DNAJC6"
"LRRK2","DNM1"
"LRRK2","EFHD2"
"LRRK2","EIF4EBP1"
"LRRK2","FADD"
"LRRK2","GBA"
"LRRK2","GNAI3"
"LRRK2","GSK3B"
"LRRK2","HSPA4"
"LRRK2","HSPA8"
"LRRK2","MAP2K3"
"LRRK2","MYL6"
"LRRK2","NEURL4"
"LRRK2","NOD2"
"LRRK2","NSF"
"LRRK2","PARK2"
"LRRK2","PTK6"
"LRRK2","RAB32"
"LRRK2","RAB39B"
"LRRK2","RAB8A"
"LRRK2","SFN"
"LRRK2","SH3GL2"
"LRRK2","SH3GL3"
"LRRK2","SNCA"
"LRRK2","SYNJ1"
"LRRK2","TH"
"LRRK2","TUBB"
"LRRK2","VAMP2"
"LRRK2","YWHAB"
"LRRK2","YWHAZ"
"LRRN2","LRRC1"
"LRRN2","LRRC2"
"LRRN4CL","BSCL2"
"LRRTM1","CTNNA2"
"LRRTM1","NLGN2"
"LRRTM1","NRXN3"
"LRRTM2","C15orf27"
"LRRTM2","DLG4"
"LRRTM2","NLGN1"
"LRRTM2","NLGN2"
"LRRTM2","NRXN1"
"LRRTM2","NRXN3"
"LRRTM2","NXN"
"LRRTM3","CTNNA3"
"LRRTM3","NRXN1"
"LRRTM3","NRXN3"
"LRRTM4","NRXN3"
"LSM11","CSTF2"
"LSM11","GNL3L"
"LSM11","NOP10"
"LSM11","SLBP"
"LSM11","SNRPB"
"LSM11","SNRPD1"
"LSM11","TERT"
"LSM2","LSM12"
"LSM2","LSM4"
"LSM2","SNRNP70"
"LSM2","SNRPB"
"LSM3","DAW1"
"LSM3","EDC4"
"LSM3","ERH"
"LSM3","HNRNPA1"
"LSM3","HNRNPA2B1"
"LSM3","HNRNPH1"
"LSM3","LSM12"
"LSM3","LSM2"
"LSM3","LSM4"
"LSM3","MAGOH"
"LSM3","MAGOHB"
"LSM3","NAA38"
"LSM3","PPIH"
"LSM3","PPP1R42"
"LSM3","PRPF3"
"LSM3","RPL26L1"
"LSM3","RPP38"
"LSM3","SF3B1"
"LSM3","SLIRP"
"LSM3","SNRNP70"
"LSM3","SNRPB"
"LSM3","UBL5"
"LSM3","USP39"
"LSM4","SNRNP70"
"LSP1","CYLD"
"LSP1","IKBKE"
"LSP1","KSR1"
"LSS","HSD3B2"
"LST1","LTB"
"LTA","CCL3"
"LTA","CCL4"
"LTA","CCL5"
"LTA","IL10"
"LTA","LTB"
"LTA","TRAF3"
"LTB","TNFRSF11A"
"LTB","TRAF3"
"LTB4R","LTB4R2"
"LTB4R","RARRES2"
"LTBR","APOBEC3B"
"LTBR","BIRC3"
"LTBR","CD40LG"
"LTBR","LTA"
"LTBR","LTB"
"LTBR","TNF"
"LTBR","TNFRSF12A"
"LTBR","TNFRSF13C"
"LTBR","TNFSF11"
"LTBR","TNFSF12"
"LTBR","TNFSF13B"
"LTBR","TRAF1"
"LTBR","TRAF3"
"LTBR","TRAF4"
"LTF","CLU"
"LTF","EPPIN"
"LTF","LYZ"
"LUC7L","CLK3"
"LUC7L","LUC7L3"
"LUC7L","PRPF39"
"LUC7L","PRPF40B"
"LUC7L","RSRC1"
"LUC7L","SF3B1"
"LUC7L","SNRNP70"
"LUC7L","SNRPB"
"LUC7L","SNRPD1"
"LUC7L","SRPK1"
"LUC7L","SRSF5"
"LUC7L3","HNRNPDL"
"LUC7L3","PRPF40B"
"LUC7L3","SNRNP70"
"LUM","B3GNT2"
"LUM","B3GNT3"
"LUM","B4GALT2"
"LUM","B4GALT5"
"LUM","CHST1"
"LUM","CHST2"
"LUM","CHST3"
"LUM","CHST6"
"LUM","COL11A1"
"LUM","COL6A1"
"LUM","COL6A3"
"LUM","FASLG"
"LUM","FBN1"
"LUM","FMOD"
"LUM","OMD"
"LUM","POSTN"
"LUM","PRELP"
"LUM","ST3GAL4"
"LUM","ST3GAL6"
"LUM","THBS2"
"LURAP1","CDC42"
"LUZP2","GAS2"
"LY6G5B","LY6G6E"
"LY6G6C","LY6G5B"
"LY6G6C","LY6G6D"
"LY6G6C","LY6G6E"
"LY6K","LYPD2"
"LY75","CD207"
"LY75","CD80"
"LY75","CD86"
"LY75","CD8A"
"LY75","ITGAM"
"LY75","ITGAX"
"LY75","PTPRC"
"LY86","ITGB2"
"LY86","MS4A6A"
"LY9","CD48"
"LY9","PTPRC"
"LY9","SH2D1A"
"LY9","SH2D1B"
"LYG2","ACOXL"
"LYN","BTK"
"LYN","CD24"
"LYN","CD3G"
"LYN","FCGR3B"
"LYN","GRIA3"
"LYN","HCK"
"LYN","ITGAM"
"LYN","LPAR2"
"LYN","PIK3R6"
"LYN","PLCG2"
"LYN","SH2B2"
"LYN","VAV1"
"LYN","YES1"
"LYPD1","LYPD6B"
"LYPD6","GPIHBP1"
"LYPLA1","CDA"
"LYPLA1","GPCPD1"
"LYPLA1","INCENP"
"LYPLA1","NRAS"
"LYPLA1","PLA2G10"
"LYPLA1","PLA2G6"
"LYPLA1","PNPLA7"
"LYPLA1","PPT1"
"LYPLA2","GPCPD1"
"LYPLA2","PNPLA7"
"LYPLA2","PPT1"
"LYRM5","CASC1"
"LYRM5","NDUFAB1"
"LYRM9","LYRM5"
"LYST","STXBP2"
"LYVE1","CCBE1"
"LYVE1","CCL21"
"LYVE1","CD44"
"LYVE1","FGF2"
"LYVE1","FIGF"
"LYVE1","HMMR"
"LYVE1","HYAL2"
"LYVE1","PDPN"
"LYVE1","STAB2"
"LYVE1","VEGFA"
"LYZ","CHIT1"
"LZTR1","KBTBD8"
"LZTR1","KLHL13"
"LZTR1","KLHL21"
"LZTR1","KLHL3"
"LZTR1","KLHL41"
"LZTR1","KRAS"
"LZTR1","MRAS"
"LZTR1","NRAS"
"LZTR1","RBX1"
"LZTS3","SIPA1L1"
"MAATS1","CCDC37"
"MAATS1","CFAP221"
"MAATS1","MYCBP"
"MAB21L1","NBEA"
"MACF1","CAMSAP3"
"MACF1","CLASP2"
"MACF1","DISC1"
"MACF1","MAPRE1"
"MACROD2","ADPRHL2"
"MAD2L1","ANAPC11"
"MAD2L1","ANAPC13"
"MAD2L1","ANAPC15"
"MAD2L1","ANAPC4"
"MAD2L1","ASPM"
"MAD2L1","AURKB"
"MAD2L1","BIRC5"
"MAD2L1","BUB1"
"MAD2L1","CCNB3"
"MAD2L1","CCNE2"
"MAD2L1","CDC20"
"MAD2L1","CDC25C"
"MAD2L1","CDC45"
"MAD2L1","CDC7"
"MAD2L1","CDCA2"
"MAD2L1","CDCA3"
"MAD2L1","CDCA7"
"MAD2L1","CDCA8"
"MAD2L1","CDK1"
"MAD2L1","CDKN3"
"MAD2L1","CENPA"
"MAD2L1","CENPF"
"MAD2L1","CENPI"
"MAD2L1","CENPK"
"MAD2L1","CENPN"
"MAD2L1","CENPW"
"MAD2L1","CEP55"
"MAD2L1","CETN2"
"MAD2L1","CHEK1"
"MAD2L1","CKAP2"
"MAD2L1","CKS1B"
"MAD2L1","CKS2"
"MAD2L1","DEPDC1"
"MAD2L1","DONSON"
"MAD2L1","DSCC1"
"MAD2L1","DTL"
"MAD2L1","DTYMK"
"MAD2L1","ECT2"
"MAD2L1","EPHB2"
"MAD2L1","ERCC6L"
"MAD2L1","ESCO2"
"MAD2L1","EXO1"
"MAD2L1","FANCI"
"MAD2L1","FEN1"
"MAD2L1","HELLS"
"MAD2L1","HJURP"
"MAD2L1","HMMR"
"MAD2L1","INCENP"
"MAD2L1","KIAA0101"
"MAD2L1","KIF14"
"MAD2L1","KIF15"
"MAD2L1","KIF18B"
"MAD2L1","KIF20A"
"MAD2L1","KIF20B"
"MAD2L1","KIF2C"
"MAD2L1","KIF4A"
"MAD2L1","KIFC1"
"MAD2L1","KIFC3"
"MAD2L1","KPNA2"
"MAD2L1","MAD2L1BP"
"MAD2L1","MCM10"
"MAD2L1","MCM3"
"MAD2L1","MCM3AP"
"MAD2L1","MELK"
"MAD2L1","MKI67"
"MAD2L1","NCAPD2"
"MAD2L1","NCAPD3"
"MAD2L1","NCAPG2"
"MAD2L1","NEK2"
"MAD2L1","NUP37"
"MAD2L1","NUSAP1"
"MAD2L1","PBK"
"MAD2L1","PCNA"
"MAD2L1","PLK1"
"MAD2L1","PRC1"
"MAD2L1","PRIM1"
"MAD2L1","PTTG1"
"MAD2L1","RACGAP1"
"MAD2L1","RAD51"
"MAD2L1","RAN"
"MAD2L1","REV3L"
"MAD2L1","RFC3"
"MAD2L1","RFC4"
"MAD2L1","RRM2"
"MAD2L1","SGOL2"
"MAD2L1","SHCBP1"
"MAD2L1","SLBP"
"MAD2L1","SMC4"
"MAD2L1","SPAG5"
"MAD2L1","SPC24"
"MAD2L1","TACC3"
"MAD2L1","TOP2A"
"MAD2L1","TPX2"
"MAD2L1","TTK"
"MAD2L1","TYMS"
"MAD2L1","UBD"
"MAD2L1","UBE2C"
"MAD2L1","UBE2T"
"MAD2L1","UHRF1"
"MAD2L1","ZWILCH"
"MAD2L1","ZWINT"
"MAD2L2","ADAM15"
"MAD2L2","ATG101"
"MAD2L2","BUB1"
"MAD2L2","BUB1B"
"MAD2L2","C20orf196"
"MAD2L2","CDC20"
"MAD2L2","FANCB"
"MAD2L2","FANCD2"
"MAD2L2","MAD2L1"
"MAD2L2","MCM3"
"MAD2L2","PCNA"
"MAD2L2","POLA2"
"MAD2L2","POLD1"
"MAD2L2","POLE3"
"MAD2L2","POLG2"
"MAD2L2","POLH"
"MAD2L2","POLI"
"MAD2L2","POLK"
"MAD2L2","PRCC"
"MAD2L2","RAN"
"MAD2L2","REV1"
"MAD2L2","REV3L"
"MAD2L2","TERT"
"MAD2L2","TUBA4A"
"MAD2L2","UBE2T"
"MADD","BID"
"MADD","C9orf72"
"MADD","CASP2"
"MADD","CASP8"
"MADD","DMXL2"
"MADD","GDI2"
"MADD","KIF1A"
"MADD","PIDD1"
"MADD","TNF"
"MAEL","HENMT1"
"MAEL","TDRD5"
"MAEL","TDRKH"
"MAF","BGLAP"
"MAF","MYB"
"MAF","NFATC2"
"MAF1","LAMTOR2"
"MAF1","MLST8"
"MAF1","RRAGD"
"MAFB","ETS1"
"MAFF","HBG2"
"MAFK","HBE1"
"MAFK","HBG2"
"MAFK","MAFF"
"MAFK","NFE2"
"MAG","DYNLL1"
"MAG","PLP1"
"MAGEA1","CSAG1"
"MAGEA1","DDX43"
"MAGEA1","PRAME"
"MAGEA4","HLA-A"
"MAGEC1","CT45A1"
"MAGEC1","DSE"
"MAGEC1","SAGE1"
"MAGEC1","SSX1"
"MAGEF1","CSAG1"
"MAGI2","ADRB1"
"MAGI2","DAG1"
"MAGI2","DLL1"
"MAGI2","MAGI1"
"MAGI2","MAST2"
"MAGI2","NLGN1"
"MAGI2","NPHS1"
"MAGOH","ALYREF"
"MAGOH","BUD31"
"MAGOH","CACTIN"
"MAGOH","ERH"
"MAGOH","ISY1-RAB43"
"MAGOH","NUP37"
"MAGOH","NXF1"
"MAGOH","POLDIP3"
"MAGOH","PPIL1"
"MAGOH","RAE1"
"MAGOH","RBM8A"
"MAGOH","SNRPB"
"MAGOH","SRSF4"
"MAGOH","SRSF5"
"MAGOH","WIBG"
"MAGOHB","ALYREF"
"MAGOHB","BUD31"
"MAGOHB","CACTIN"
"MAGOHB","CWC25"
"MAGOHB","LSM2"
"MAGOHB","LSM4"
"MAGOHB","MAGOH"
"MAGOHB","NUP37"
"MAGOHB","NXF1"
"MAGOHB","POLDIP3"
"MAGOHB","PPIL1"
"MAGOHB","RAE1"
"MAGOHB","RBM8A"
"MAGOHB","SF3B1"
"MAGOHB","SNRPB"
"MAGOHB","SRRM1"
"MAGOHB","SRSF4"
"MAGOHB","SRSF5"
"MAGOHB","WIBG"
"MAGT1","HM13"
"MAGT1","OST4"
"MAGT1","TMEM258"
"MAL","DIAPH1"
"MAL","LIMK1"
"MAL","PMP22"
"MAMLD1","FAM118B"
"MAMLD1","WWC1"
"MAN2B1","MAN2C1"
"MAN2B2","MAN1C1"
"MAN2B2","MAN2B1"
"MAN2B2","MAN2C1"
"MANF","HYOU1"
"MANF","TTN"
"MAOA","ADH1C"
"MAOA","ADH6"
"MAOA","ALDH1B1"
"MAOA","ALDH3A1"
"MAOA","ALDH3B1"
"MAOA","AOC1"
"MAOA","AOX1"
"MAOA","CDCA7L"
"MAOA","CYP2D6"
"MAOA","DBH"
"MAOA","DRD2"
"MAOA","GLO1"
"MAOA","HTR1B"
"MAOA","HTR2A"
"MAOA","MAOB"
"MAOA","PARK2"
"MAOB","ADH1C"
"MAOB","ALDH3A1"
"MAOB","ALDH3B1"
"MAOB","AOC1"
"MAOB","DBH"
"MAOB","IL4I1"
"MAP1LC3C","CALCOCO2"
"MAP1LC3C","OPN3"
"MAP1LC3C","WDR81"
"MAP1S","CECR2"
"MAP1S","SOCS3"
"MAP2K3","CAMK2B"
"MAP2K3","CDC42"
"MAP2K3","CXCL9"
"MAP2K3","CXCR3"
"MAP2K3","FAS"
"MAP2K3","FASLG"
"MAP2K3","FPR1"
"MAP2K3","IRAK1"
"MAP2K3","MAP2K6"
"MAP2K3","MAP3K3"
"MAP2K3","MAP3K4"
"MAP2K3","MAP3K5"
"MAP2K3","MAPK10"
"MAP2K3","RAC1"
"MAP2K3","TNF"
"MAP2K3","TRAF3"
"MAP2K6","FPR1"
"MAP3K11","AHNAK"
"MAP3K11","ARHGEF2"
"MAP3K11","CDC42"
"MAP3K11","COX8A"
"MAP3K11","DAB1"
"MAP3K11","DLG4"
"MAP3K11","FKBP2"
"MAP3K11","JAK2"
"MAP3K11","KSR1"
"MAP3K11","MAP2K3"
"MAP3K11","MAP2K6"
"MAP3K11","MAP4K1"
"MAP3K11","MAPK8IP2"
"MAP3K11","NRAS"
"MAP3K11","RAC1"
"MAP3K11","YWHAB"
"MAP3K13","MAPK8IP2"
"MAP3K13","MYCBP2"
"MAP3K3","IRAK1"
"MAP3K3","MAP2K6"
"MAP3K3","NRAS"
"MAP3K3","PDCD10"
"MAP3K3","TNF"
"MAP3K4","CDC42"
"MAP3K4","DIXDC1"
"MAP3K4","GPR68"
"MAP3K4","MAP2K6"
"MAP3K4","SH3KBP1"
"MAP3K5","CAMK2B"
"MAP3K5","CDC42"
"MAP3K5","CDKN1A"
"MAP3K5","CIB1"
"MAP3K5","ERN1"
"MAP3K5","FASLG"
"MAP3K5","IL10"
"MAP3K5","MAP2K6"
"MAP3K5","MAP4K1"
"MAP3K5","MAPK10"
"MAP3K5","TNF"
"MAP3K5","TNFRSF9"
"MAP3K5","TRAF1"
"MAP3K5","TXN"
"MAP3K5","YWHAZ"
"MAP3K9","MAP2K6"
"MAP4K5","MAP3K11"
"MAP4K5","MAP3K5"
"MAP4K5","TNF"
"MAP6","ASTN1"
"MAP6","ZDHHC17"
"MAPK10","BCL10"
"MAPK10","BCL2"
"MAPK10","CARD9"
"MAPK10","CDC42"
"MAPK10","DUSP10"
"MAPK10","DUSP8"
"MAPK10","EDA"
"MAPK10","IRS4"
"MAPK10","KLC1"
"MAPK10","LDHA"
"MAPK10","MAGED1"
"MAPK10","MAP2K6"
"MAPK10","NGF"
"MAPK10","NRAS"
"MAPK10","PCYT1B"
"MAPK10","PRKCD"
"MAPK10","PRKCZ"
"MAPK10","RAPGEF4"
"MAPK10","ROR2"
"MAPK10","TRAF3"
"MAPK11","CBX6"
"MAPK11","CD40LG"
"MAPK11","CDC42"
"MAPK11","CDKN2A"
"MAPK11","CYBB"
"MAPK11","DUSP10"
"MAPK11","DUSP5"
"MAPK11","DUSP8"
"MAPK11","DUSP9"
"MAPK11","GNAI1"
"MAPK11","GNAI3"
"MAPK11","GNG2"
"MAPK11","H2AFX"
"MAPK11","H2BFS"
"MAPK11","HCK"
"MAPK11","HIST1H2AC"
"MAPK11","HIST1H2AD"
"MAPK11","HIST1H2BH"
"MAPK11","HIST1H2BJ"
"MAPK11","HIST1H2BK"
"MAPK11","HIST1H2BO"
"MAPK11","IL2RA"
"MAPK11","IL2RG"
"MAPK11","JAK3"
"MAPK11","KRT19"
"MAPK11","KRT8"
"MAPK11","LCK"
"MAPK11","LSP1"
"MAPK11","LYN"
"MAPK11","MAP2K3"
"MAPK11","MAP2K6"
"MAPK11","MAP3K12"
"MAPK11","MAP3K3"
"MAPK11","MAP3K5"
"MAPK11","NCF2"
"MAPK11","NCK1"
"MAPK11","NEFL"
"MAPK11","PAK3"
"MAPK11","PHC1"
"MAPK11","PRKG1"
"MAPK11","RAC1"
"MAPK11","RAPGEF3"
"MAPK11","RAPGEF4"
"MAPK11","RNF2"
"MAPK11","RPS6KA4"
"MAPK11","SYK"
"MAPK11","TH"
"MAPK11","TNF"
"MAPK11","VEGFA"
"MAPK11","YES1"
"MAPK11","YWHAZ"
"MAPK12","AKT3"
"MAPK12","CCND1"
"MAPK12","CDC25C"
"MAPK12","CDC42"
"MAPK12","CDKN2A"
"MAPK12","CYBB"
"MAPK12","DUSP1"
"MAPK12","DUSP10"
"MAPK12","DUSP2"
"MAPK12","DUSP4"
"MAPK12","DUSP5"
"MAPK12","DUSP8"
"MAPK12","DUSP9"
"MAPK12","GNAI1"
"MAPK12","GNAI3"
"MAPK12","GNB3"
"MAPK12","GNB5"
"MAPK12","HSPB2"
"MAPK12","MAP2K3"
"MAPK12","MAP2K6"
"MAPK12","MAP3K5"
"MAPK12","MAPK11"
"MAPK12","NCF2"
"MAPK12","NCK1"
"MAPK12","NEFH"
"MAPK12","NEFL"
"MAPK12","NEFM"
"MAPK12","PAK2"
"MAPK12","PPARGC1A"
"MAPK12","PRKG1"
"MAPK12","PRKG2"
"MAPK12","PTPN3"
"MAPK12","PTPN5"
