"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"TMEM139",1.43181619741151,-0.698241037183407,9.88229010657235,7.44957516769832e-22,1.89516795861637e-21,38.0259403738246,"UP"
"BUB3",0.808484114466252,5.88774938220531,9.8907858332907,6.9048141738401e-22,1.75875359029798e-21,38.0239882816139,"NOT"
"MAZ",0.882103587914615,6.86440707237945,9.88624903482041,7.1906157956192e-22,1.8303323511705e-21,38.0230166410189,"NOT"
"ZNF792",0.763054219384426,1.75601882366866,9.8931771261774,6.7587333100901e-22,1.72203622869283e-21,38.02135611123,"NOT"
"RP11-136K7.2",-1.37595441784876,-4.35400287242198,-9.8686667190273,8.41337863739442e-22,2.13569153559269e-21,38.0194091434527,"DOWN"
"MAP4K4",0.903427378444922,6.62102846041044,9.88645662565606,7.1772859684604e-22,1.82711302874955e-21,38.0157382186591,"NOT"
"QRICH2",-0.907556558015171,2.07058402511455,-9.88718385821294,7.13078181795655e-22,1.81579248251998e-21,37.9939262242342,"NOT"
"NAPSA",-0.935913446731711,-0.351899121073189,-9.87326866279123,8.07472748291545e-22,2.0514773097371e-21,37.9925354681289,"NOT"
"FLJ42969",1.33625733805744,-4.55023110752865,9.86250007640984,8.88934068170166e-22,2.25437451995073e-21,37.9903618896001,"UP"
"GTDC1",0.669323713387354,3.29954225192105,9.89343898068656,6.74292427143526e-22,1.71817180469341e-21,37.9903602820464,"NOT"
"KLHL24",0.909589391540266,5.38620826107973,9.88852548674992,7.04577148795531e-22,1.79448668233474e-21,37.9892182529765,"NOT"
"HTR4",-1.28939440208565,-4.18807048553349,-9.86310667171631,8.84136200653304e-22,2.24263178589208e-21,37.9771239015771,"DOWN"
"MS4A3",-1.01767122292878,-5.42584738879838,-9.86679832949328,8.55485560882505e-22,2.1709871963514e-21,37.9721886219046,"DOWN"
"OVOS2",1.14608668641295,-1.21268141213141,9.87216768503223,8.15449641213127e-22,2.07154694413123e-21,37.9694690378142,"UP"
"TFAP2B",-3.39776507200344,-2.20986210288577,-9.86127035291241,8.98739902497462e-22,2.27859501984513e-21,37.9684907520211,"DOWN"
"CTD-2619J13.9",0.823782535218121,-1.82208080385037,9.86758570056589,8.4949495873209e-22,2.15619345185194e-21,37.9670113519049,"NOT"
"REG3G",-1.65037223911462,-4.51422210895603,-9.86376319486235,8.78972350530504e-22,2.22995610165386e-21,37.9656016300233,"DOWN"
"GUSBP5",-1.04434619794344,-1.32930077366318,-9.86382547578706,8.78484038319213e-22,2.22892846454893e-21,37.9631531297758,"DOWN"
"CHST10",-1.07983935543829,2.51012283204262,-9.88525032405033,7.25508885394148e-22,1.84621703152338e-21,37.9602881900224,"DOWN"
"RP11-506F3.1",-1.65292398984888,-3.16021114719366,-9.85711835461868,9.32646895134634e-22,2.36321742603062e-21,37.9464306407979,"DOWN"
"OLFM2",1.06679924059927,2.28435154802106,9.8866126534337,7.16728323642883e-22,1.82491368605715e-21,37.9430832692202,"UP"
"ZNF226",-0.716286860826274,3.68879324423908,-9.88745892155618,7.11327037372468e-22,1.81150563793143e-21,37.9320517032296,"NOT"
"RP11-689K5.3",1.67690105843135,-3.68117217019725,9.8587116752672,9.19487782584304e-22,2.33009431170181e-21,37.9289484678101,"UP"
"NPRL2",-0.716693467244786,4.09647439163272,-9.8859606834364,7.20917214817535e-22,1.83488131878599e-21,37.9150111361958,"NOT"
"NEDD4",0.786103163408897,4.14221106539108,9.88270089292786,7.42228079262383e-22,1.88840372195113e-21,37.9031564704765,"NOT"
"JAG1",1.2794488661092,6.72912258628869,9.87212538514841,8.15757668999313e-22,2.07213283416685e-21,37.9028386211094,"UP"
"CYP2C18",3.32983359632031,0.227115858815245,9.87649142597226,7.84564808833813e-22,1.99441261174589e-21,37.8934417867715,"UP"
"MATN3",0.924293995743167,0.242310371515216,9.87106553562841,8.23513254123143e-22,2.09143619357227e-21,37.892675037667,"NOT"
"CIR1P1",-0.656194819963403,-6.01738399318772,-9.85942763893029,9.13634783874214e-22,2.31570047038382e-21,37.8917046975714,"NOT"
"RP11-627G18.1",1.47018950984046,-4.60794542821356,9.84843117187465,1.00774603474804e-21,2.55181921765906e-21,37.8650999152345,"UP"
"TLX2",1.29094632401287,-2.82353650747444,9.85142862739786,9.81179679815129e-22,2.4847827816582e-21,37.8495584930002,"UP"
"FAM84B",1.38221333998841,4.82339405706645,9.87345087803701,8.06160028441986e-22,2.04833657032147e-21,37.849403071741,"UP"
"CCDC3",-1.0619443327173,5.1754781061149,-9.8748500123347,7.9615058303872e-22,2.02348011768518e-21,37.824863172362,"DOWN"
"NPRL3",0.770209449996329,5.06349437291184,9.87059224047804,8.270002170755e-22,2.10009265026675e-21,37.8172449211839,"NOT"
"KIF21A",1.07717406466951,4.65603862221887,9.8696018970417,8.34343911769075e-22,2.11833945469829e-21,37.8040411197814,"UP"
"RAB3C",-1.49960412467044,0.186504158456217,-9.85288158790238,9.68553119306841e-22,2.45327082906358e-21,37.8002966662234,"DOWN"
"TMEM25",-0.887225399161923,3.79110117404115,-9.87130891530812,8.21725852364424e-22,2.08709479606799e-21,37.7885840156606,"NOT"
"TMC3",-1.89478831396921,-3.04268620781645,-9.8387917907301,1.09810719222108e-21,2.776955120179e-21,37.783939319218,"DOWN"
"AC010677.5",1.25437042960869,-5.70753991389892,9.84163863784639,1.07061556372436e-21,2.70820015944748e-21,37.7837973117334,"UP"
"NDUFB8",-0.79643801565132,5.94382732835983,-9.86630006754716,8.59298131610582e-22,2.18045577458157e-21,37.7745967061945,"NOT"
"C8orf76",0.702266933766489,3.3672495664403,9.86879431223943,8.40380214778341e-22,2.13346287599664e-21,37.7723304351439,"NOT"
"RAB6B",-1.25764701227092,3.49814058179643,-9.86701351653709,8.53844194581491e-22,2.16702726528868e-21,37.7626027322138,"DOWN"
"UGT2B28",-0.922033034117177,-5.69721855543801,-9.84375982434168,1.05057610165109e-21,2.65851360770365e-21,37.7600535637854,"NOT"
"RP11-706O15.5",2.39212198105757,-1.9150303323509,9.84744490561031,1.01664222098091e-21,2.5736159400834e-21,37.7485935191096,"UP"
"C1QTNF3",-1.39811554023921,2.84746332850865,-9.86163683877409,8.95806376428864e-22,2.27137267886447e-21,37.7441417891193,"DOWN"
"RP11-350J20.5",0.927458900762593,-1.48589969249952,9.84376143651006,1.05056101332108e-21,2.65851360770365e-21,37.737453368109,"NOT"
"SEZ6L",-1.55160652052295,-2.31691611124356,-9.83138585570758,1.17294667410787e-21,2.96425347422032e-21,37.7274550284591,"DOWN"
"PPARA",0.819567132826358,5.00655980238367,9.86046548299139,9.05215923918263e-22,2.29457923982803e-21,37.7272119682156,"NOT"
"PCDHA3",-1.51517454586958,-1.32521339577763,-9.83490991113378,1.1367247249579e-21,2.87352762357642e-21,37.7210664296622,"DOWN"
"SLC26A11",-0.746027794642754,3.77380838222927,-9.86341565142101,8.81702201018677e-22,2.23666979608424e-21,37.7182473165438,"NOT"
"PIDD1",-0.770130404552906,4.6977322826706,-9.86248017989957,8.89091876047334e-22,2.25456116664286e-21,37.7104711511413,"NOT"
"GNAL",-0.90362759133282,4.0788473935666,-9.86253409845516,8.88664288855917e-22,2.25390384667862e-21,37.7078919581344,"NOT"
"CLIP2",0.857932643016476,5.05627123603969,9.85707843551819,9.32978969758427e-22,2.36383514311937e-21,37.6996173927369,"NOT"
"ZNF503",-0.987075987614582,5.65830665821569,-9.85892726584692,9.17721430908379e-22,2.32583830648524e-21,37.697245040581,"NOT"
"RASSF2",-1.22175829995187,4.42317307022159,-9.86068014062038,9.03484269217817e-22,2.29040662245702e-21,37.6905964033455,"DOWN"
"LINC00824",1.01406517570527,-4.7022106723175,9.82827947674601,1.20582278791437e-21,3.04561259441806e-21,37.6881825282906,"UP"
"ZMYM4",0.727182606053769,5.27663737077705,9.85389137740464,9.59872813779785e-22,2.43151431955021e-21,37.6752654548395,"NOT"
"NAT8B",1.1801603858784,-4.62391022004537,9.82619997942685,1.22833967407453e-21,3.10189946179941e-21,37.6712382605256,"UP"
"LMNTD1",-1.19182940088249,-5.20972885543245,-9.8319804240109,1.16675617091503e-21,2.94888728064837e-21,37.6694463357843,"DOWN"
"A1BG-AS1",-0.809756782783819,0.799004941766925,-9.84369052829426,1.05122484842091e-21,2.65965251056256e-21,37.6688309223778,"NOT"
"AC093110.3",-1.02044026898816,0.157326549842551,-9.83862519855794,1.0997374477482e-21,2.78081513870065e-21,37.6624508422824,"DOWN"
"FDXACB1",0.652623470143652,0.755503235095654,9.84574609821285,1.03214845714322e-21,2.61237574618033e-21,37.6501344952223,"NOT"
"GGT5",-1.02454265483935,4.5631332815123,-9.85568962181287,9.44605335688201e-22,2.39306573167867e-21,37.647300871367,"DOWN"
"KCNK7",-1.43989502815036,0.922493825533957,-9.83969024179324,1.08935624128309e-21,2.75534573905265e-21,37.6451359880313,"DOWN"
