"cause","effect"
"NCAPG","SKA3"
"NCAPG","SKA3"
"NCAPG","SMC1B"
"NCAPG","SMC1B"
"NCAPG","SMC2"
"NCAPG","SMC2"
"NCAPG","SMC3"
"NCAPG","SMC3"
"NCAPG","SMC4"
"NCAPG","SMC4"
"NCAPG","SMC5"
"NCAPG","SMC5"
"NCAPG","SMC6"
"NCAPG","SMC6"
"NCAPG","SPC25"
"NCAPG","SPC25"
"NCAPG","SPDL1"
"NCAPG","SPDL1"
"NCAPG","STIL"
"NCAPG","STIL"
"NCAPG","TACC3"
"NCAPG","TACC3"
"NCAPG","TOP2A"
"NCAPG","TOP2A"
"NCAPG","TPX2"
"NCAPG","TPX2"
"NCAPG","TROAP"
"NCAPG","TROAP"
"NCAPG","TTK"
"NCAPG","TTK"
"NCAPG","TYMS"
"NCAPG","TYMS"
"NCAPG","UHRF1"
"NCAPG","UHRF1"
"NCAPG","ZWILCH"
"NCAPG","ZWILCH"
"NCAPG","ZWINT"
"NCAPG","ZWINT"
"NCAPG2","CDC45"
"NCAPG2","CDC45"
"NCAPG2","NCAPD3"
"NCAPG2","NCAPD3"
"NCAPG2","TOP2A"
"NCAPG2","TOP2A"
"NCAPH","ASPM"
"NCAPH","ASPM"
"NCAPH","BUB1"
"NCAPH","BUB1"
"NCAPH","BUB1B"
"NCAPH","BUB1B"
"NCAPH","CCNA2"
"NCAPH","CCNA2"
"NCAPH","CDC45"
"NCAPH","CDC45"
"NCAPH","CDCA2"
"NCAPH","CDCA2"
"NCAPH","CDK1"
"NCAPH","CDK1"
"NCAPH","CENPE"
"NCAPH","CENPE"
"NCAPH","CENPF"
"NCAPH","CENPF"
"NCAPH","CENPN"
"NCAPH","CENPN"
"NCAPH","CEP55"
"NCAPH","CEP55"
"NCAPH","CSNK2B"
"NCAPH","CSNK2B"
"NCAPH","ERCC6L"
"NCAPH","ERCC6L"
"NCAPH","ESPL1"
"NCAPH","ESPL1"
"NCAPH","EXO1"
"NCAPH","EXO1"
"NCAPH","GINS1"
"NCAPH","GINS1"
"NCAPH","GINS2"
"NCAPH","GINS2"
"NCAPH","HJURP"
"NCAPH","HJURP"
"NCAPH","KIF11"
"NCAPH","KIF11"
"NCAPH","KIF15"
"NCAPH","KIF15"
"NCAPH","KIF18B"
"NCAPH","KIF18B"
"NCAPH","KIF20A"
"NCAPH","KIF20A"
"NCAPH","KIF23"
"NCAPH","KIF23"
"NCAPH","KIF4A"
"NCAPH","KIF4A"
"NCAPH","KNTC1"
"NCAPH","KNTC1"
"NCAPH","MAD2L1"
"NCAPH","MAD2L1"
"NCAPH","MCM2"
"NCAPH","MCM2"
"NCAPH","MCM4"
"NCAPH","MCM4"
"NCAPH","MELK"
"NCAPH","MELK"
"NCAPH","MKI67"
"NCAPH","MKI67"
"NCAPH","NCAPD3"
"NCAPH","NCAPD3"
"NCAPH","NCAPG"
"NCAPH","NCAPG"
"NCAPH","NCAPG2"
"NCAPH","NCAPG2"
"NCAPH","NCAPH2"
"NCAPH","NCAPH2"
"NCAPH","NUF2"
"NCAPH","NUF2"
"NCAPH","ORC1"
"NCAPH","ORC1"
"NCAPH","PLK4"
"NCAPH","PLK4"
"NCAPH","POLA1"
"NCAPH","POLA1"
"NCAPH","POLE"
"NCAPH","POLE"
"NCAPH","PRC1"
"NCAPH","PRC1"
"NCAPH","PRIM1"
"NCAPH","PRIM1"
"NCAPH","RAD54L"
"NCAPH","RAD54L"
"NCAPH","SGOL1"
"NCAPH","SGOL1"
"NCAPH","SMC1B"
"NCAPH","SMC1B"
"NCAPH","SMC2"
"NCAPH","SMC2"
"NCAPH","SMC3"
"NCAPH","SMC3"
"NCAPH","SMC4"
"NCAPH","SMC4"
"NCAPH","SMC6"
"NCAPH","SMC6"
"NCAPH","SPDL1"
"NCAPH","SPDL1"
"NCAPH","TOP2A"
"NCAPH","TOP2A"
"NCAPH","TOP2B"
"NCAPH","TOP2B"
"NCAPH","TPX2"
"NCAPH","TPX2"
"NCAPH","TTK"
"NCAPH","TTK"
"NCAPH","TYMS"
"NCAPH","TYMS"
"NCAPH","ZWILCH"
"NCAPH","ZWILCH"
"NCAPH","ZWINT"
"NCAPH","ZWINT"
"NCAPH2","CDK1"
"NCAPH2","CDK1"
"NCAPH2","LMF2"
"NCAPH2","LMF2"
"NCAPH2","NCAPD3"
"NCAPH2","NCAPD3"
"NCAPH2","NCAPG2"
"NCAPH2","NCAPG2"
"NCAPH2","SMC3"
"NCAPH2","SMC3"
"NCF1","ACTB"
"NCF1","ACTB"
"NCF1","CYBB"
"NCF1","CYBB"
"NCF1","MMP9"
"NCF1","MMP9"
"NCF1","NCF2"
"NCF1","NCF2"
"NCF1","NCF4"
"NCF1","NCF4"
"NCF1","PARK7"
"NCF1","PARK7"
"NCF1","PRKCA"
"NCF1","PRKCA"
"NCF1","PRKCD"
"NCF1","PRKCD"
"NCF1","RAC3"
"NCF1","RAC3"
"NCF1","S100A9"
"NCF1","S100A9"
"NCF1","SRC"
"NCF1","SRC"
"NCF1","WASF1"
"NCF1","WASF1"
"NCF2","ARF1"
"NCF2","ARF1"
"NCF2","CDC42"
"NCF2","CDC42"
"NCF2","CYBB"
"NCF2","CYBB"
"NCF2","HCK"
"NCF2","HCK"
"NCF2","ITGB2"
"NCF2","ITGB2"
"NCF2","KDELR3"
"NCF2","KDELR3"
"NCF2","LILRB2"
"NCF2","LILRB2"
"NCF2","MMP9"
"NCF2","MMP9"
"NCF2","MNDA"
"NCF2","MNDA"
"NCF2","NCF4"
"NCF2","NCF4"
"NCF2","PRKCA"
"NCF2","PRKCA"
"NCF2","PRKCD"
"NCF2","PRKCD"
"NCF2","RHOA"
"NCF2","RHOA"
"NCF2","S100A8"
"NCF2","S100A8"
"NCF2","S100A9"
"NCF2","S100A9"
"NCF2","SYTL1"
"NCF2","SYTL1"
"NCF2","VAV1"
"NCF2","VAV1"
"NCF4","NOXO1"
"NCF4","NOXO1"
"NCKAP1","DIAPH3"
"NCKAP1","DIAPH3"
"NCKAP1","PIR"
"NCKAP1","PIR"
"NCKAP1","WIPF1"
"NCKAP1","WIPF1"
"NCOR1","BPTF"
"NCOR1","BPTF"
"NCOR1","CHD9"
"NCOR1","CHD9"
"NCOR1","CLOCK"
"NCOR1","CLOCK"
"NCOR1","EZH2"
"NCOR1","EZH2"
"NCOR1","HDAC3"
"NCOR1","HDAC3"
"NCOR1","HIST2H2AB"
"NCOR1","HIST2H2AB"
"NCOR1","HIST2H2AC"
"NCOR1","HIST2H2AC"
"NCOR1","MED1"
"NCOR1","MED1"
"NCOR1","MYB"
"NCOR1","MYB"
"NCOR1","RBBP4"
"NCOR1","RBBP4"
"NCOR1","RPS6KB2"
"NCOR1","RPS6KB2"
"NCOR1","SMYD3"
"NCOR1","SMYD3"
"NCOR1","SPEN"
"NCOR1","SPEN"
"NCOR1","UBB"
"NCOR1","UBB"
"NCOR1","UBC"
"NCOR1","UBC"
"NCOR1","ZBTB33"
"NCOR1","ZBTB33"
"NCOR1","ZMYND11"
"NCOR1","ZMYND11"
"NCR1","CD247"
"NCR1","CD247"
"NCR1","CD59"
"NCR1","CD59"
"NCR1","CD8A"
"NCR1","CD8A"
"NCR1","FCGR3A"
"NCR1","FCGR3A"
"NCR1","FCGR3B"
"NCR1","FCGR3B"
"NCR1","IL15"
"NCR1","IL15"
"NCR1","KLRC1"
"NCR1","KLRC1"
"NCR1","KLRC2"
"NCR1","KLRC2"
"NCR1","KLRF1"
"NCR1","KLRF1"
"NCR1","NCR3"
"NCR1","NCR3"
"NCR1","PRF1"
"NCR1","PRF1"
"NCR3","BAG6"
"NCR3","BAG6"
"NCR3","CD247"
"NCR3","CD247"
"NCR3","FCGR3A"
"NCR3","FCGR3A"
"NCR3","HLA-E"
"NCR3","HLA-E"
"NCR3","KIR2DL3"
"NCR3","KIR2DL3"
"NCR3","KIR3DL1"
"NCR3","KIR3DL1"
"NCR3","KLRC1"
"NCR3","KLRC1"
"NCR3","KLRC2"
"NCR3","KLRC2"
"NCR3","KLRF1"
"NCR3","KLRF1"
"NCR3","PRF1"
"NCR3","PRF1"
"NCR3","SLAMF6"
"NCR3","SLAMF6"
"NCR3LG1","ULBP2"
"NCR3LG1","ULBP2"
"NDC1","CDK1"
"NDC1","CDK1"
"NDC1","NUP160"
"NDC1","NUP160"
"NDC1","NUP188"
"NDC1","NUP188"
"NDC1","SEH1L"
"NDC1","SEH1L"
"NDC1","SNRPB"
"NDC1","SNRPB"
"NDC1","TOP2A"
"NDC1","TOP2A"
"NDEL1","CCDC88A"
"NDEL1","CCDC88A"
"NDEL1","DCTN2"
"NDEL1","DCTN2"
"NDEL1","DYNC1H1"
"NDEL1","DYNC1H1"
"NDEL1","DYNLT1"
"NDEL1","DYNLT1"
"NDEL1","NEFL"
"NDEL1","NEFL"
"NDUFA11","COX4I1"
"NDUFA11","COX4I1"
"NDUFA11","NDUFA13"
"NDUFA11","NDUFA13"
"NDUFA11","NDUFA3"
"NDUFA11","NDUFA3"
"NDUFA11","UQCR11"
"NDUFA11","UQCR11"
"NDUFA11","UQCRB"
"NDUFA11","UQCRB"
"NDUFA11","UQCRHL"
"NDUFA11","UQCRHL"
"NDUFA13","COX4I1"
"NDUFA13","COX4I1"
"NDUFA13","UQCR11"
"NDUFA13","UQCR11"
"NDUFA13","UQCRB"
"NDUFA13","UQCRB"
"NDUFA2","ATP5EP2"
"NDUFA2","ATP5EP2"
"NDUFA2","ATP5H"
"NDUFA2","ATP5H"
"NDUFA2","ATP5I"
"NDUFA2","ATP5I"
"NDUFA2","COX4I1"
"NDUFA2","COX4I1"
"NDUFA2","COX5B"
"NDUFA2","COX5B"
"NDUFA2","COX7A2"
"NDUFA2","COX7A2"
"NDUFA2","CYC1"
"NDUFA2","CYC1"
"NDUFA2","MT-CO1"
"NDUFA2","MT-CO1"
"NDUFA2","MT-CYB"
"NDUFA2","MT-CYB"
"NDUFA2","MT-ND4"
"NDUFA2","MT-ND4"
"NDUFA2","MT-ND5"
"NDUFA2","MT-ND5"
"NDUFA2","MT-ND6"
"NDUFA2","MT-ND6"
"NDUFA2","NAA38"
"NDUFA2","NAA38"
"NDUFA2","NDUFA11"
"NDUFA2","NDUFA11"
"NDUFA2","NDUFA13"
"NDUFA2","NDUFA13"
"NDUFA2","NDUFA3"
"NDUFA2","NDUFA3"
"NDUFA2","NDUFA7"
"NDUFA2","NDUFA7"
"NDUFA2","NDUFAF3"
"NDUFA2","NDUFAF3"
"NDUFA2","NDUFB10"
"NDUFA2","NDUFB10"
"NDUFA2","NDUFB11"
"NDUFA2","NDUFB11"
"NDUFA2","NDUFB6"
"NDUFA2","NDUFB6"
"NDUFA2","NDUFB8"
"NDUFA2","NDUFB8"
"NDUFA2","NDUFS2"
"NDUFA2","NDUFS2"
"NDUFA2","NDUFS6"
"NDUFA2","NDUFS6"
"NDUFA2","NDUFV1"
"NDUFA2","NDUFV1"
"NDUFA2","PARK7"
"NDUFA2","PARK7"
"NDUFA2","ROMO1"
"NDUFA2","ROMO1"
"NDUFA2","SDHB"
"NDUFA2","SDHB"
"NDUFA2","UQCR10"
"NDUFA2","UQCR10"
"NDUFA2","UQCR11"
"NDUFA2","UQCR11"
"NDUFA2","UQCRB"
"NDUFA2","UQCRB"
"NDUFA2","UQCRHL"
"NDUFA2","UQCRHL"
"NDUFA3","COX4I1"
"NDUFA3","COX4I1"
"NDUFA3","NDUFA13"
"NDUFA3","NDUFA13"
"NDUFA3","UQCR11"
"NDUFA3","UQCR11"
"NDUFA3","UQCRB"
"NDUFA3","UQCRB"
"NDUFA7","ATP5H"
"NDUFA7","ATP5H"
"NDUFA7","ATP5I"
"NDUFA7","ATP5I"
"NDUFA7","C19orf70"
"NDUFA7","C19orf70"
"NDUFA7","COX4I1"
"NDUFA7","COX4I1"
"NDUFA7","CYC1"
"NDUFA7","CYC1"
"NDUFA7","NDUFA11"
"NDUFA7","NDUFA11"
"NDUFA7","NDUFA13"
"NDUFA7","NDUFA13"
"NDUFA7","NDUFA3"
"NDUFA7","NDUFA3"
"NDUFA7","NDUFAF3"
"NDUFA7","NDUFAF3"
"NDUFA7","NDUFB6"
"NDUFA7","NDUFB6"
"NDUFA7","NDUFS2"
"NDUFA7","NDUFS2"
"NDUFA7","NDUFV1"
"NDUFA7","NDUFV1"
"NDUFA7","POLR2L"
"NDUFA7","POLR2L"
"NDUFA7","UQCR10"
"NDUFA7","UQCR10"
"NDUFA7","UQCR11"
"NDUFA7","UQCR11"
"NDUFAF3","FOXRED2"
"NDUFAF3","FOXRED2"
"NDUFAF3","MT-ND4"
"NDUFAF3","MT-ND4"
"NDUFAF3","NDUFA11"
"NDUFAF3","NDUFA11"
"NDUFAF3","NDUFA13"
"NDUFAF3","NDUFA13"
"NDUFAF3","NDUFA3"
"NDUFAF3","NDUFA3"
"NDUFAF3","NDUFB6"
"NDUFAF3","NDUFB6"
"NDUFAF3","NDUFS2"
"NDUFAF3","NDUFS2"
"NDUFAF3","SURF1"
"NDUFAF3","SURF1"
"NDUFAF6","NDUFA11"
"NDUFAF6","NDUFA11"
"NDUFB10","ATP5H"
"NDUFB10","ATP5H"
"NDUFB10","ATP5I"
"NDUFB10","ATP5I"
"NDUFB10","COX4I1"
"NDUFB10","COX4I1"
"NDUFB10","CYC1"
"NDUFB10","CYC1"
"NDUFB10","ECSIT"
"NDUFB10","ECSIT"
"NDUFB10","GLRX5"
"NDUFB10","GLRX5"
"NDUFB10","MT-CO1"
"NDUFB10","MT-CO1"
"NDUFB10","MT-CYB"
"NDUFB10","MT-CYB"
"NDUFB10","NDUFA11"
"NDUFB10","NDUFA11"
"NDUFB10","NDUFA13"
"NDUFB10","NDUFA13"
"NDUFB10","NDUFA3"
"NDUFB10","NDUFA3"
"NDUFB10","NDUFA7"
"NDUFB10","NDUFA7"
"NDUFB10","NDUFAF3"
"NDUFB10","NDUFAF3"
"NDUFB10","NDUFB11"
"NDUFB10","NDUFB11"
"NDUFB10","NDUFB6"
"NDUFB10","NDUFB6"
"NDUFB10","NDUFB8"
"NDUFB10","NDUFB8"
"NDUFB10","NDUFS2"
"NDUFB10","NDUFS2"
"NDUFB10","NDUFS6"
"NDUFB10","NDUFS6"
"NDUFB10","NDUFV1"
"NDUFB10","NDUFV1"
"NDUFB10","SDHB"
"NDUFB10","SDHB"
"NDUFB10","UQCR10"
"NDUFB10","UQCR10"
"NDUFB10","UQCR11"
"NDUFB10","UQCR11"
"NDUFB10","UQCRB"
"NDUFB10","UQCRB"
"NDUFB11","ATP5H"
"NDUFB11","ATP5H"
"NDUFB11","ATP5I"
"NDUFB11","ATP5I"
"NDUFB11","COX4I1"
"NDUFB11","COX4I1"
"NDUFB11","CYC1"
"NDUFB11","CYC1"
"NDUFB11","MT-CYB"
"NDUFB11","MT-CYB"
"NDUFB11","MT-ND2"
"NDUFB11","MT-ND2"
"NDUFB11","MT-ND4"
"NDUFB11","MT-ND4"
"NDUFB11","NDUFA11"
"NDUFB11","NDUFA11"
"NDUFB11","NDUFA13"
"NDUFB11","NDUFA13"
"NDUFB11","NDUFA3"
"NDUFB11","NDUFA3"
"NDUFB11","NDUFA7"
"NDUFB11","NDUFA7"
"NDUFB11","NDUFAF3"
"NDUFB11","NDUFAF3"
"NDUFB11","NDUFAF6"
"NDUFB11","NDUFAF6"
"NDUFB11","NDUFB6"
"NDUFB11","NDUFB6"
"NDUFB11","NDUFB8"
"NDUFB11","NDUFB8"
"NDUFB11","NDUFS2"
"NDUFB11","NDUFS2"
"NDUFB11","NDUFV1"
"NDUFB11","NDUFV1"
"NDUFB11","ROMO1"
"NDUFB11","ROMO1"
"NDUFB11","UQCR10"
"NDUFB11","UQCR10"
"NDUFB11","UQCR11"
"NDUFB11","UQCR11"
"NDUFB11","UQCRB"
"NDUFB11","UQCRB"
"NDUFB4","ATP5E"
"NDUFB4","ATP5E"
"NDUFB4","ATP5H"
"NDUFB4","ATP5H"
"NDUFB4","COX4I1"
"NDUFB4","COX4I1"
"NDUFB4","COX5B"
"NDUFB4","COX5B"
"NDUFB4","COX6B1"
"NDUFB4","COX6B1"
"NDUFB4","COX7A2"
"NDUFB4","COX7A2"
"NDUFB4","CYC1"
"NDUFB4","CYC1"
"NDUFB4","MT-CO1"
"NDUFB4","MT-CO1"
"NDUFB4","MT-CYB"
"NDUFB4","MT-CYB"
"NDUFB4","MT-ND2"
"NDUFB4","MT-ND2"
"NDUFB4","MT-ND4"
"NDUFB4","MT-ND4"
"NDUFB4","MT-ND4L"
"NDUFB4","MT-ND4L"
"NDUFB4","MT-ND5"
"NDUFB4","MT-ND5"
"NDUFB4","MT-ND6"
"NDUFB4","MT-ND6"
"NDUFB4","NDUFA11"
"NDUFB4","NDUFA11"
"NDUFB4","NDUFA13"
"NDUFB4","NDUFA13"
"NDUFB4","NDUFA2"
"NDUFB4","NDUFA2"
"NDUFB4","NDUFA3"
"NDUFB4","NDUFA3"
"NDUFB4","NDUFA7"
"NDUFB4","NDUFA7"
"NDUFB4","NDUFB10"
"NDUFB4","NDUFB10"
"NDUFB4","NDUFB11"
"NDUFB4","NDUFB11"
"NDUFB4","NDUFB6"
"NDUFB4","NDUFB6"
"NDUFB4","NDUFB7"
"NDUFB4","NDUFB7"
"NDUFB4","NDUFB8"
"NDUFB4","NDUFB8"
"NDUFB4","NDUFS2"
"NDUFB4","NDUFS2"
"NDUFB4","NDUFS6"
"NDUFB4","NDUFS6"
"NDUFB4","NDUFS7"
"NDUFB4","NDUFS7"
"NDUFB4","NDUFV1"
"NDUFB4","NDUFV1"
"NDUFB4","UQCR10"
"NDUFB4","UQCR10"
"NDUFB4","UQCR11"
"NDUFB4","UQCR11"
"NDUFB4","UQCRB"
"NDUFB4","UQCRB"
"NDUFB4","UQCRC1"
"NDUFB4","UQCRC1"
"NDUFB6","COX4I1"
"NDUFB6","COX4I1"
"NDUFB6","NDUFA11"
"NDUFB6","NDUFA11"
"NDUFB6","NDUFA13"
"NDUFB6","NDUFA13"
"NDUFB6","NDUFA3"
"NDUFB6","NDUFA3"
"NDUFB6","UQCR11"
"NDUFB6","UQCR11"
"NDUFB6","UQCRB"
"NDUFB6","UQCRB"
"NDUFB7","ATP5E"
"NDUFB7","ATP5E"
"NDUFB7","ATP5H"
"NDUFB7","ATP5H"
"NDUFB7","ATP5I"
"NDUFB7","ATP5I"
"NDUFB7","AURKAIP1"
"NDUFB7","AURKAIP1"
"NDUFB7","CINP"
"NDUFB7","CINP"
"NDUFB7","CLPP"
"NDUFB7","CLPP"
"NDUFB7","COX14"
"NDUFB7","COX14"
"NDUFB7","COX4I1"
"NDUFB7","COX4I1"
"NDUFB7","COX5B"
"NDUFB7","COX5B"
"NDUFB7","COX6A1"
"NDUFB7","COX6A1"
"NDUFB7","COX6B1"
"NDUFB7","COX6B1"
"NDUFB7","COX7A2"
"NDUFB7","COX7A2"
"NDUFB7","CYC1"
"NDUFB7","CYC1"
"NDUFB7","ECSIT"
"NDUFB7","ECSIT"
"NDUFB7","MRPL36"
"NDUFB7","MRPL36"
"NDUFB7","MRPL41"
"NDUFB7","MRPL41"
"NDUFB7","MT-CO1"
"NDUFB7","MT-CO1"
"NDUFB7","MT-CYB"
"NDUFB7","MT-CYB"
"NDUFB7","MT-ND4"
"NDUFB7","MT-ND4"
"NDUFB7","MTCH1"
"NDUFB7","MTCH1"
"NDUFB7","NDUFA11"
"NDUFB7","NDUFA11"
"NDUFB7","NDUFA13"
"NDUFB7","NDUFA13"
"NDUFB7","NDUFA2"
"NDUFB7","NDUFA2"
"NDUFB7","NDUFA3"
"NDUFB7","NDUFA3"
"NDUFB7","NDUFA7"
"NDUFB7","NDUFA7"
"NDUFB7","NDUFAF3"
"NDUFB7","NDUFAF3"
"NDUFB7","NDUFB10"
"NDUFB7","NDUFB10"
"NDUFB7","NDUFB11"
"NDUFB7","NDUFB11"
"NDUFB7","NDUFB6"
"NDUFB7","NDUFB6"
"NDUFB7","NDUFB8"
"NDUFB7","NDUFB8"
"NDUFB7","NDUFS2"
"NDUFB7","NDUFS2"
"NDUFB7","NDUFS6"
"NDUFB7","NDUFS6"
"NDUFB7","NDUFS7"
"NDUFB7","NDUFS7"
"NDUFB7","NDUFV1"
"NDUFB7","NDUFV1"
"NDUFB7","PARK7"
"NDUFB7","PARK7"
"NDUFB7","POLR2L"
"NDUFB7","POLR2L"
"NDUFB7","ROMO1"
"NDUFB7","ROMO1"
"NDUFB7","SDHB"
"NDUFB7","SDHB"
"NDUFB7","UQCR10"
"NDUFB7","UQCR10"
"NDUFB7","UQCR11"
"NDUFB7","UQCR11"
"NDUFB7","UQCRB"
"NDUFB7","UQCRB"
"NDUFB7","UQCRHL"
"NDUFB7","UQCRHL"
"NDUFB8","ATP5H"
"NDUFB8","ATP5H"
"NDUFB8","ATP5I"
"NDUFB8","ATP5I"
"NDUFB8","COX14"
"NDUFB8","COX14"
"NDUFB8","COX4I1"
"NDUFB8","COX4I1"
"NDUFB8","COX7A2"
"NDUFB8","COX7A2"
"NDUFB8","COX8A"
"NDUFB8","COX8A"
"NDUFB8","CYC1"
"NDUFB8","CYC1"
"NDUFB8","MT-CO1"
"NDUFB8","MT-CO1"
"NDUFB8","MT-CYB"
"NDUFB8","MT-CYB"
"NDUFB8","MT-ND4"
"NDUFB8","MT-ND4"
"NDUFB8","NDUFA11"
"NDUFB8","NDUFA11"
"NDUFB8","NDUFA13"
"NDUFB8","NDUFA13"
"NDUFB8","NDUFA3"
"NDUFB8","NDUFA3"
"NDUFB8","NDUFA7"
"NDUFB8","NDUFA7"
"NDUFB8","NDUFAF3"
"NDUFB8","NDUFAF3"
"NDUFB8","NDUFAF6"
"NDUFB8","NDUFAF6"
"NDUFB8","NDUFB6"
"NDUFB8","NDUFB6"
"NDUFB8","NDUFS2"
"NDUFB8","NDUFS2"
"NDUFB8","NDUFV1"
"NDUFB8","NDUFV1"
"NDUFB8","PINK1"
"NDUFB8","PINK1"
"NDUFB8","SDHB"
"NDUFB8","SDHB"
"NDUFB8","SLC25A6"
"NDUFB8","SLC25A6"
"NDUFB8","UQCR10"
"NDUFB8","UQCR10"
"NDUFB8","UQCR11"
"NDUFB8","UQCR11"
"NDUFB8","UQCRB"
"NDUFB8","UQCRB"
"NDUFS2","APOOL"
"NDUFS2","APOOL"
"NDUFS2","COX4I1"
"NDUFS2","COX4I1"
"NDUFS2","NDUFA11"
"NDUFS2","NDUFA11"
"NDUFS2","NDUFA13"
"NDUFS2","NDUFA13"
"NDUFS2","NDUFA3"
"NDUFS2","NDUFA3"
"NDUFS2","NDUFB6"
"NDUFS2","NDUFB6"
"NDUFS2","SDHB"
"NDUFS2","SDHB"
"NDUFS2","UQCR11"
"NDUFS2","UQCR11"
"NDUFS2","UQCRB"
"NDUFS2","UQCRB"
"NDUFS2","UQCRHL"
"NDUFS2","UQCRHL"
"NDUFS6","ATP5EP2"
"NDUFS6","ATP5EP2"
"NDUFS6","ATP5H"
"NDUFS6","ATP5H"
"NDUFS6","ATP5I"
"NDUFS6","ATP5I"
"NDUFS6","BSG"
"NDUFS6","BSG"
"NDUFS6","COX4I1"
"NDUFS6","COX4I1"
"NDUFS6","COX7A2"
"NDUFS6","COX7A2"
"NDUFS6","CYC1"
"NDUFS6","CYC1"
"NDUFS6","MRPL36"
"NDUFS6","MRPL36"
"NDUFS6","MT-CO1"
"NDUFS6","MT-CO1"
"NDUFS6","MT-CYB"
"NDUFS6","MT-CYB"
"NDUFS6","MT-ND4"
"NDUFS6","MT-ND4"
"NDUFS6","NDUFA11"
"NDUFS6","NDUFA11"
"NDUFS6","NDUFA13"
"NDUFS6","NDUFA13"
"NDUFS6","NDUFA3"
"NDUFS6","NDUFA3"
"NDUFS6","NDUFA7"
"NDUFS6","NDUFA7"
"NDUFS6","NDUFB11"
"NDUFS6","NDUFB11"
"NDUFS6","NDUFB6"
"NDUFS6","NDUFB6"
"NDUFS6","NDUFB8"
"NDUFS6","NDUFB8"
"NDUFS6","NDUFS2"
"NDUFS6","NDUFS2"
"NDUFS6","NDUFV1"
"NDUFS6","NDUFV1"
"NDUFS6","UQCR10"
"NDUFS6","UQCR10"
"NDUFS6","UQCR11"
"NDUFS6","UQCR11"
"NDUFS6","UQCRB"
"NDUFS6","UQCRB"
"NDUFS6","UQCRHL"
"NDUFS6","UQCRHL"
"NDUFS7","ATP5H"
"NDUFS7","ATP5H"
"NDUFS7","ATP5I"
"NDUFS7","ATP5I"
"NDUFS7","AURKAIP1"
"NDUFS7","AURKAIP1"
"NDUFS7","CLPP"
"NDUFS7","CLPP"
"NDUFS7","COX4I1"
"NDUFS7","COX4I1"
"NDUFS7","COX5B"
"NDUFS7","COX5B"
"NDUFS7","COX6B1"
"NDUFS7","COX6B1"
"NDUFS7","CYC1"
"NDUFS7","CYC1"
"NDUFS7","DGUOK"
"NDUFS7","DGUOK"
"NDUFS7","ECSIT"
"NDUFS7","ECSIT"
"NDUFS7","MRPL2"
"NDUFS7","MRPL2"
"NDUFS7","MT-ND4L"
"NDUFS7","MT-ND4L"
"NDUFS7","MT-ND6"
"NDUFS7","MT-ND6"
"NDUFS7","NDUFA11"
"NDUFS7","NDUFA11"
"NDUFS7","NDUFA13"
"NDUFS7","NDUFA13"
"NDUFS7","NDUFA2"
"NDUFS7","NDUFA2"
"NDUFS7","NDUFA3"
"NDUFS7","NDUFA3"
"NDUFS7","NDUFA7"
"NDUFS7","NDUFA7"
"NDUFS7","NDUFAF3"
"NDUFS7","NDUFAF3"
"NDUFS7","NDUFB10"
"NDUFS7","NDUFB10"
"NDUFS7","NDUFB11"
"NDUFS7","NDUFB11"
"NDUFS7","NDUFB8"
"NDUFS7","NDUFB8"
"NDUFS7","NDUFS2"
"NDUFS7","NDUFS2"
"NDUFS7","NDUFS6"
"NDUFS7","NDUFS6"
"NDUFS7","NDUFV1"
"NDUFS7","NDUFV1"
"NDUFS7","SDHB"
"NDUFS7","SDHB"
"NDUFS7","UQCR10"
"NDUFS7","UQCR10"
"NDUFS7","UQCR11"
"NDUFS7","UQCR11"
"NDUFV1","COX4I1"
"NDUFV1","COX4I1"
"NDUFV1","HTATIP2"
"NDUFV1","HTATIP2"
"NDUFV1","MRPL2"
"NDUFV1","MRPL2"
"NDUFV1","MT-CO1"
"NDUFV1","MT-CO1"
"NDUFV1","MT-ND6"
"NDUFV1","MT-ND6"
"NDUFV1","NDUFA11"
"NDUFV1","NDUFA11"
"NDUFV1","NDUFA13"
"NDUFV1","NDUFA13"
"NDUFV1","NDUFA3"
"NDUFV1","NDUFA3"
"NDUFV1","NDUFB6"
"NDUFV1","NDUFB6"
"NDUFV1","NDUFS2"
"NDUFV1","NDUFS2"
"NDUFV1","PARK7"
"NDUFV1","PARK7"
"NDUFV1","SDHB"
"NDUFV1","SDHB"
"NDUFV1","UQCR10"
"NDUFV1","UQCR10"
"NDUFV1","UQCR11"
"NDUFV1","UQCR11"
"NDUFV1","UQCRB"
"NDUFV1","UQCRB"
"NECAP2","FCHO1"
"NECAP2","FCHO1"
"NEDD4","LATS1"
"NEDD4","LATS1"
"NEDD4","NTRK1"
"NEDD4","NTRK1"
"NEDD4","UBC"
"NEDD4","UBC"
"NEDD4L","HPSE"
"NEDD4L","HPSE"
"NEDD4L","NEDD4"
"NEDD4L","NEDD4"
"NEDD4L","SCN5A"
"NEDD4L","SCN5A"
"NEDD8","ANAPC11"
"NEDD8","ANAPC11"
"NEDD8","CDT1"
"NEDD8","CDT1"
"NEDD8","DAD1"
"NEDD8","DAD1"
"NEDD8","DCAF11"
"NEDD8","DCAF11"
"NEDD8","EEF1D"
"NEDD8","EEF1D"
"NEDD8","FAU"
"NEDD8","FAU"
"NEDD8","FBXO4"
"NEDD8","FBXO4"
"NEDD8","FBXO7"
