"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"CHID1",0.237619383807438,4.10087598664847,4.75204015252842,2.5068065299056e-06,3.26428602864892e-06,2.46501772782753,"NOT"
"C2orf82",-0.620101669848768,-0.575996903242481,-4.63131520302203,4.43199489071355e-06,5.72350141897048e-06,2.46313879944364,"NOT"
"LMBR1",0.241915450626567,4.21205153893898,4.7524085904408,2.50240271730034e-06,3.25871514288059e-06,2.4574308589677,"NOT"
"LOXL3",-0.369784947732748,3.08574206889473,-4.72577461012982,2.84071343855343e-06,3.69389602464122e-06,2.45635940581773,"NOT"
"RAB11FIP1",0.414664711449927,6.17241763373546,4.77474384234146,2.24890508744935e-06,2.93169320086013e-06,2.45490692036153,"NOT"
"KCNH2",1.13519124208599,1.47031969046118,4.69145645203004,3.34191265701044e-06,4.3343250073469e-06,2.45280376795307,"UP"
"ROBO2",-0.688756246236681,-4.9560225464542,-4.62931736515149,4.47351396562298e-06,5.77625646922909e-06,2.44658285500944,"NOT"
"ERAS",0.52187290984717,-5.03745915682524,4.62063949832894,4.65823248965246e-06,6.01117586638039e-06,2.44016597701405,"NOT"
"RP5-1085F17.3",-0.698112592794508,2.53017864461803,-4.69797771580899,3.24055545798799e-06,4.20560302494423e-06,2.43276549480421,"NOT"
"ARHGAP42",-0.689233544070208,-1.27612361072899,-4.61296994444523,4.8275660028503e-06,6.22783150365217e-06,2.42569653114199,"NOT"
"ANTXRL",-0.765048814634166,-4.64184141622396,-4.61982249320278,4.67599578861864e-06,6.03349792437613e-06,2.42518115138211,"NOT"
"EID2",0.225475812977597,1.70650650446263,4.68729827949078,3.40812515788479e-06,4.41799049508068e-06,2.42113288588015,"NOT"
"MAU2",-0.286664149194015,6.28180049594002,-4.76513372420557,2.35479084089131e-06,3.06818456931647e-06,2.4166706099028,"NOT"
"RP3-395C13.1",0.526168355938946,-3.47699357252721,4.60160089246803,5.08949507302118e-06,6.56083930926192e-06,2.41057181286481,"NOT"
"SLC19A2",0.437628406971104,1.60216333145175,4.68419962321411,3.45828460793357e-06,4.48234059783843e-06,2.40686880678313,"NOT"
"UGT8",-0.605912467012683,-1.64787866287772,-4.60431881645677,5.02566395671086e-06,6.48016551749314e-06,2.40497760105812,"NOT"
"FGF2",-0.793396746579072,-1.45290685261714,-4.60504025242118,5.00885035198794e-06,6.4588069326002e-06,2.4012758644321,"NOT"
"MFHAS1",0.405548956996596,3.78753179826752,4.73385947924248,2.73362295823279e-06,3.55624669168845e-06,2.39989053964106,"NOT"
"TLE1P1",0.600278956670141,-3.70859069568509,4.59958749095861,5.1372813279955e-06,6.62211113674811e-06,2.39894808847414,"NOT"
"LMO4",-0.371583764238893,4.14103871049664,-4.73495026708562,2.7194754068487e-06,3.53801922349826e-06,2.39750028785775,"NOT"
"TAF8",0.208427750900682,4.39045513440535,4.7415318648211,2.63559495117355e-06,3.43026796465597e-06,2.39743763460817,"NOT"
"COPB1",-0.256639751549496,6.31032997995624,-4.76021345723169,2.41084417993375e-06,3.14074611756678e-06,2.39156422771256,"NOT"
"ADIRF-AS1",-0.622563048123192,1.19434357699911,-4.65757697673369,3.91948052481884e-06,5.06971610626692e-06,2.391279393209,"NOT"
"ZNF2",0.342359764936326,0.996303238095651,4.66203986933852,3.83824834279631e-06,4.96613113760125e-06,2.39021453545989,"NOT"
"RPL39P3",0.754841785451597,0.099136869378782,4.64334949728267,4.18961888317393e-06,5.41400050407259e-06,2.38278742515898,"NOT"
"VPS52",0.135403171026723,4.98100388207168,4.74592465930097,2.58100126971351e-06,3.36022524742722e-06,2.38259246792975,"NOT"
"GPR153",-0.633149536812825,1.17256832678423,-4.65177138634283,4.02762682179017e-06,5.20700269174009e-06,2.37503558933966,"NOT"
"PTPRU",-0.628820856184929,-1.43452463636032,-4.59934621757724,5.14303654597828e-06,6.62887082070477e-06,2.37293574958047,"NOT"
