"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"SP7",-0.335298754401492,-5.24008182885413,-2.4360248297279,0.0151463549290665,0.0186613690758703,-4.79158132867164,"NOT"
"KDM2A",0.182823082882493,6.87989248667185,2.67336316215553,0.00771863229066329,0.0097151351902598,-4.79321726904824,"NOT"
"MMP25",0.329492607458796,1.44942053917289,2.53641280025665,0.0114577209430375,0.0142432066155721,-4.79352278157356,"NOT"
"LINC00393",-0.332022646538925,-6.02052853705611,-2.43993910530434,0.0149849024455686,0.018468246826872,-4.79430492608754,"NOT"
"EFHC2",-0.39907370519497,-0.137291838298149,-2.49483406397341,0.012875587235486,0.0159581061125103,-4.79500403539352,"NOT"
"PCDHGB7",0.317046006509238,2.55347327748084,2.57438592917427,0.0102860119878389,0.012837185974282,-4.79511372590352,"NOT"
"RP11-262H14.4",-0.229528745752612,0.10290766261101,-2.50012662345465,0.0126868565651814,0.0157305797142263,-4.79583820293624,"NOT"
"PECAM1",0.249077955572609,6.83312791100818,2.6721864123285,0.00774542042212493,0.00974795902022129,-4.79618646656585,"NOT"
"C7orf31",0.240793996173215,2.38966026787327,2.56987436331495,0.0104193878734727,0.0130000983601209,-4.79628596263909,"NOT"
"CTD-2576D5.4",0.340754399544823,-3.70073180650924,2.42940575616775,0.0154228688524582,0.018985022832542,-4.79633443951079,"NOT"
"KDM8",-0.153492459986662,1.61195979599651,-2.54772967735826,0.0110966798277803,0.0138143982863946,-4.7968506550795,"NOT"
"AC139103.1",0.328235924527343,-4.9444517605642,2.43407599001144,0.0152273101116791,0.0187594286880618,-4.79700837441677,"NOT"
"RP11-403I13.5",-0.294220744359152,-1.93061309082624,-2.44311475783332,0.0148550347575023,0.0183155864156304,-4.79739658212449,"NOT"
"CTD-2006K23.1",0.38082878044569,-3.95502822078649,2.42775491477654,0.0154925235326502,0.019064784917049,-4.80153645500382,"NOT"
"PROSER2-AS1",0.315830589253827,-2.26085024982671,2.43345264236713,0.0152532845982183,0.0187897427969173,-4.80238376276,"NOT"
"S1PR2",-0.222000670238118,2.79596834968964,-2.58943620775939,0.00985202889509863,0.0123151482011133,-4.80379827856176,"NOT"
"RP11-468E2.1",0.950814244056029,1.91125857861957,2.53903149262253,0.0113732599919802,0.0141439731401532,-4.80497440342718,"NOT"
"FAM157A",0.441641538630777,-2.89597971256008,2.42752695094293,0.015502163889221,0.0190757935704436,-4.80621316944433,"NOT"
"AKT2",-0.177404128751464,6.39539307194423,-2.66856128048081,0.00782847053981901,0.0098484203003567,-4.8070083879983,"NOT"
"RP5-963E22.4",-0.285729454868566,-5.67464953985005,-2.43268058086476,0.0152855101071884,0.0188280370137538,-4.80701018072866,"NOT"
"ZNF814",0.202877109535836,3.49544362743609,2.60765717968884,0.00934855460057788,0.0117044414914892,-4.80746915426368,"NOT"
"PCNX",0.192695029063489,5.63939671947666,2.66259511357648,0.00796689525952574,0.0100152233711918,-4.80748978013526,"NOT"
"GPKOW",0.156044734814782,3.96521085979579,2.62403608902939,0.00891575433455568,0.0111747972173713,-4.80861006208479,"NOT"
"PPIL2",-0.159202982488071,5.57483771886867,-2.66393890423985,0.00793552680643089,0.00997852990825589,-4.80875077784637,"NOT"
"RCBTB1",-0.180933562475226,4.38056315039008,-2.64286016252218,0.0084405707866756,0.0105951669761546,-4.80911765642959,"NOT"
"SLC38A5",-0.478197821752838,3.08062309743775,-2.60426725393403,0.00944044372108726,0.0118167941934174,-4.80915411891242,"NOT"
"ANKRD34C",-0.366666755013882,-5.35851727379222,-2.42891953841911,0.0154433552867836,0.0190068339250261,-4.81024164388622,"NOT"
"RP11-48B3.3",0.337106581489077,-2.01607363271448,2.43267502474884,0.0152857422346545,0.0188280370137538,-4.8112585441223,"NOT"
"CTD-2382E5.6",0.313094869588718,-3.83543915450612,2.42278107826434,0.0157040675546507,0.0193181832359472,-4.81249273000239,"NOT"
"DDIT4L",-0.388909483431338,-1.37585602903323,-2.44971044561861,0.0145884783861673,0.0180006698764544,-4.81719779321362,"NOT"
"ZNF443",0.155988067249984,1.79774853018276,2.54180959561754,0.0112842637403098,0.0140377446982732,-4.81763012442128,"NOT"
"SLC7A4",0.581820439279915,-0.407745212761681,2.46332194139767,0.0140517164685306,0.017364100934548,-4.82300811029991,"NOT"
"RP3-407E4.4",-0.395424871231075,-5.72349280786306,-2.42553107396341,0.0155867937490033,0.0191773554372199,-4.82419005688969,"NOT"
