"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"CTD-2021A8.3",-0.231207456402488,-1.62352570917855,-1.96419401865224,0.0501161199035022,0.0570090322472554,-5.81335245321799,"NOT"
"CTC-270D5.1",0.428620757047364,-2.82450761961231,1.9327167154594,0.0538915840817148,0.0611501398089462,-5.81838332406106,"NOT"
"PMCH",-0.304205300188131,-5.61604107117593,-1.90848580454877,0.0569576607721806,0.0645350846812692,-5.81871616346628,"NOT"
"FAM182B",0.305161462685799,2.12346369891405,2.12213440386251,0.0343663180917556,0.0395135703143723,-5.82074724182236,"NOT"
"TTC7A",0.158430991390778,4.80835819653425,2.31401797669095,0.0211115334781459,0.0246029537276553,-5.82131529285362,"NOT"
"RNU4-1",0.392616877479753,-5.3044202637153,1.90509664018948,0.0573979003584314,0.0650220585282271,-5.82521323132469,"NOT"
"ABCC13",-0.355393794825591,-5.07846030752103,-1.90728534806056,0.0571132720683904,0.0647084537906791,-5.82934675221952,"NOT"
"C5orf67",-0.285033495723699,-5.32766683659772,-1.90469630376037,0.0574500895190449,0.0650782195820949,-5.82973482299033,"NOT"
"SMPDL3B",-0.275678265004806,-1.76108594015094,-1.95228809804327,0.0515171349432506,0.0585572692268826,-5.82990391114984,"NOT"
"CNGA1",0.304947898744592,-2.58726384815038,1.92965949055005,0.0542706460408482,0.061571840471765,-5.83177067892422,"NOT"
"CDKN1C",0.298165402430828,3.80914362490637,2.23171770082097,0.0261200425697763,0.0302669685037988,-5.83239517898189,"NOT"
"GAMT",-0.168140712877157,4.91141642067748,-2.32579918837123,0.0204680655878117,0.0238675893113539,-5.83407805173256,"NOT"
"DENND1C",0.242527117067623,1.60557697336872,2.08845738299553,0.0373121141170561,0.0428096557409374,-5.83556337771682,"NOT"
"RP3-467D16.3",-0.402050302113191,-3.69037771471007,-1.91467721973371,0.0561606967403087,0.0636581625363636,-5.84278914709715,"NOT"
"ALPK3",-0.234124566641148,2.95333620260962,-2.18617549119392,0.0293117788294944,0.0338661607214855,-5.84308581138798,"NOT"
"SIX6",0.595516347606454,-4.79224126933024,1.89757702388502,0.0583848131846035,0.0660979680291031,-5.84504242293063,"NOT"
"NLE1",0.112489876048643,4.35073075042514,2.27293747312489,0.0234956051825018,0.0273071851337025,-5.84618258113172,"NOT"
"TRERF1",-0.162641545188601,3.73538701488918,-2.23892485679272,0.0256436096473704,0.0297340070596691,-5.84934474097529,"NOT"
"CEP162",0.123374707108332,2.87811870399411,2.16441399714874,0.0309522241001035,0.0356985567230862,-5.84940596703834,"NOT"
"DNM3",-0.230596541325062,6.12474690202842,-2.36270003544661,0.0185623578325368,0.0217063484740638,-5.8527993225794,"NOT"
"OTC",0.25878679718144,-2.94865963427016,1.91251155129738,0.0564383973956714,0.0639671131596762,-5.85559271698916,"NOT"
"SH2D7",-0.279699637687696,-1.99305684034524,-1.93229363655693,0.0539439086080075,0.061206722984564,-5.8563197890407,"NOT"
"TF",0.388405115838004,7.67065508618674,2.37083769178646,0.0181636942762972,0.0212581294558995,-5.8574183755293,"NOT"
"AQP3",-0.336530945005717,-0.0411980158987056,-2.01311827283007,0.0446908593297487,0.0510217058583749,-5.85780233302984,"NOT"
"KLHL32",0.335067748256143,4.33545124859365,2.25751222566525,0.0244495381360061,0.0283801085206004,-5.85829910367172,"NOT"
"TLCD1",0.262875199693571,2.18106074832299,2.10914340768434,0.0354781613952146,0.0407543084655671,-5.8586431581906,"NOT"
"DLEC1",0.366827480550952,1.54223644480969,2.07019323506674,0.0389980613191016,0.0446843066637336,-5.85969479286023,"NOT"
"PDE5A",0.231840598562225,2.4701664376803,2.12869132917631,0.0338165735317326,0.0389102310521063,-5.8597671905837,"NOT"
"BCRP2",-0.337418794140746,2.36465893134633,-2.13945570624172,0.0329304273370716,0.0379151339393913,-5.85995642834782,"NOT"
"XXyac-YR38GF2.1",-0.321590376387944,-2.37375354260375,-1.92218794351935,0.0552064366926114,0.0626050042329736,-5.86023502482329,"NOT"
"BTBD8",0.273269727136192,-0.862166081203289,1.96024922997905,0.0505767257215382,0.0575277336550409,-5.86070007107451,"NOT"
"RP11-700J17.2",-0.473051176017913,-2.07877998344855,-1.92809355382434,0.0544656676535169,0.0617846545609042,-5.86341775417657,"NOT"
"SCG2",0.395338161628659,6.27389143600409,2.3514201149111,0.0191276565963698,0.0223485048427981,-5.86350030876867,"NOT"
"CASQ1",-0.299234356718417,3.56255516484175,-2.22327696155149,0.0266877651219033,0.0309104420645904,-5.86388477848399,"NOT"
"HOXA-AS3",0.523494609683695,-5.27413355794121,1.88324617358521,0.0603048364317924,0.0682003334087614,-5.86605929443554,"NOT"
"TRAC",-0.349996219529298,-0.357608617085136,-1.99364242268132,0.0467878945320747,0.0533180312786462,-5.86704632703764,"NOT"
"CTB-43P18.1",-0.256688786285908,0.596617556195741,-2.03386014321918,0.0425455301545794,0.0486282053166648,-5.86866370097711,"NOT"
"ZCCHC18",0.190988366800682,3.13981758459012,2.16933230408248,0.0305747082758506,0.03528112507268,-5.86914295641735,"NOT"
"ACMSD",-0.303337964424562,-4.10876504185288,-1.894313352061,0.0588175341713116,0.0665636470560406,-5.87151892537722,"NOT"
"TMC6",0.253304202083702,4.79758134360048,2.28790827621653,0.022600932186278,0.026296169546742,-5.87179834293973,"NOT"
"PLEKHA7",0.262494770519963,3.33855521361644,2.18065297605457,0.0297208116791623,0.0343260074782571,-5.87219137412765,"NOT"
"SHISA5",0.137401386200091,6.60937708422767,2.35779551154625,0.0188063228387087,0.0219833767204451,-5.87255871435666,"NOT"
"RP11-395L14.18",-0.154565410049614,2.41468842289569,-2.12875814003973,0.033811011043067,0.0389056283155669,-5.87618308762333,"NOT"
"RP11-274B21.4",0.174434143438173,0.344443377669808,2.00802597632794,0.0452313357897146,0.0516056240056472,-5.87668413920687,"NOT"
