"Name","K","Kin","Kout","TypeI","TypeII"
"FAM46A",2,1,1,0,1
"FAM83H",4,1,3,0,1
"PLAU",20,13,7,0,1
"SIRPA",17,12,5,0,1
"MNDA",11,8,3,0,1
"PIGO",11,7,4,0,1
"NRP2",19,9,10,0,1
"TAGLN3",4,1,3,0,1
"KY",5,2,3,0,1
"UNC5A",7,3,4,0,1
"NES",11,6,5,0,1
"SOX10",9,4,5,0,1
"FOXP2",4,3,1,0,1
"FPGT",4,3,1,0,1
"GABBR1",20,13,7,0,1
"GABRA5",16,8,8,0,1
"MANEA",2,1,1,0,1
"GIMAP8",4,2,2,0,1
"PANX2",5,4,1,0,1
"PIP4K2A",15,8,7,0,1
"SAT1",7,4,3,0,1
"NTNG2",8,6,2,0,1
"GUSB",10,3,7,0,1
"SPRTN",11,4,7,0,1
"IMMP2L",3,1,2,0,1
"POLR2L",39,13,26,0,1
"GYG1",10,5,5,0,1
"SAP30",21,3,18,0,1
"TNPO1",23,8,15,0,1
"TM6SF2",3,2,1,0,1
"HOXA5",16,2,14,0,1
"MEIS1",12,4,8,0,1
"OPALIN",6,3,3,0,1
"ID3",3,2,1,0,1
"IGF2BP1",4,1,3,0,1
"NIPA2",5,3,2,0,1
"RAB6B",6,2,4,0,1
"IL17D",2,1,1,0,1
"MAPKAPK2",15,8,7,0,1
"STAM2",10,2,8,0,1
"RAB27A",13,6,7,0,1
"PNPLA7",6,5,1,0,1
"KCNK12",6,2,4,0,1
"NRP1",23,4,19,0,1
"PLXNA1",17,14,3,0,1
"TMA16",33,9,24,0,1
"KNDC1",2,1,1,0,1
"PNISR",9,3,6,0,1
"LGALS3BP",7,3,4,0,1
"MAG",12,7,5,0,1
"PPP1R14C",4,2,2,0,1
"PAFAH2",11,5,6,0,1
"LSM12",7,6,1,0,1
"LSM2",33,25,8,0,1
"LSM3",41,14,27,0,1
"LYZ",2,1,1,0,1
"MGAT5B",2,1,1,0,1
"SLC3A1",5,2,3,0,1
"RRM2B",22,2,20,0,1
"NKX2-5",7,1,6,0,1
"METTL18",3,1,2,0,1
"MOV10L1",5,1,4,0,1
"RPLP2",79,12,67,0,1
"SMPX",4,1,3,0,1
"NAP1L5",4,1,3,0,1
"RBFOX1",7,3,4,0,1
"PMEL",4,3,1,0,1
"SLC1A1",5,3,2,0,1
"RASSF9",2,1,1,0,1
"TRNAU1AP",19,10,9,0,1
"PIP5K1B",22,3,19,0,1
"TMED5",15,13,2,0,1
"PLIN4",2,1,1,0,1
"XXYLT1",2,1,1,0,1
"SYT3",9,5,4,0,1
"PPP2R2C",8,2,6,0,1
"SLC6A1",13,7,6,0,1
"UGP2",14,4,10,0,1
"REXO2",4,1,3,0,1
"RHPN1",6,1,5,0,1
"SRPRB",23,15,8,0,1
"SLC10A7",3,2,1,0,1
"SLC1A2",16,4,12,0,1
"SYCP2",8,3,5,0,1
"SYNPR",7,6,1,0,1
"TAS1R1",3,1,2,0,1
"TRPV3",4,1,3,0,1
