"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"SDSL",1.62910334548213,3.41287445171991,15.8544484023702,1.3301831399206e-40,4.81305113243868e-40,81.1728313453896,"UP"
"HSPH1",-1.22598069193476,6.8064052330851,-15.892091216106,9.73386865349573e-41,3.53586989723683e-40,81.1639320127958,"DOWN"
"ADGRB3",-1.70055027194703,4.7652802769329,-15.8836696996031,1.04382787112597e-40,3.78734408839475e-40,81.1577859586553,"DOWN"
"RP11-435F17.3",1.32886588411599,-1.99053677036166,15.8077667694437,1.95924346466155e-40,7.0524295375663e-40,81.1419516294019,"UP"
"CACNA1H",-1.88639145110546,3.43167973218793,-15.8589405019842,1.28152507010606e-40,4.63967793859703e-40,81.0928084093605,"DOWN"
"RP11-44N22.3",-1.54050991379653,-0.792755261118223,-15.8095372185591,1.9306806883782e-40,6.95161923845141e-40,81.0889759744214,"DOWN"
"RP11-113C12.4",-2.29797282545764,-1.73309458352313,-15.8053088177775,1.99959945628887e-40,7.19458361191882e-40,81.0889552126952,"DOWN"
"LINC01420",0.819444749752504,4.63365909341428,15.8630128616192,1.23895318238007e-40,4.48619936933418e-40,81.0560327867194,"NOT"
"RP11-259K5.1",-2.36652323658016,-1.6191738640296,-15.8016259690345,2.06162714614355e-40,7.41028888313842e-40,81.0530617338024,"DOWN"
"MED13",0.842384009156327,5.50091689387758,15.8714519511824,1.15517953226056e-40,4.18953831234046e-40,81.0471911537313,"NOT"
"ADHFE1",-1.58748788668432,3.45696007228975,-15.8533092616951,1.34281306873986e-40,4.85804681682701e-40,81.0456039309821,"DOWN"
"TSPAN12",2.8189420882023,3.7089115112392,15.8351830179713,1.56070127924206e-40,5.63734509206851e-40,81.0368609559364,"UP"
"OSBPL8",0.885936939918368,5.49469116089889,15.8687053664619,1.18180353661578e-40,4.28485256142218e-40,81.0272497272803,"NOT"
"GAPDHP71",-2.60853313018359,-4.07939932336673,-15.7900935411578,2.2685786572184e-40,8.14711952788567e-40,81.0190960347578,"DOWN"
"PDZD9",-1.58475803905966,-2.02737370328854,-15.7941661504899,2.19322432607071e-40,7.88103234890283e-40,81.0158734919693,"DOWN"
"MTERF3",0.865998751466948,3.63962480673922,15.8386371640534,1.51661582819049e-40,5.48048314827521e-40,80.9812847894791,"NOT"
"LRP3",-1.41584403042762,6.48740048517543,-15.8685353624231,1.18347148676587e-40,4.29027734884604e-40,80.9710813611713,"DOWN"
"ZNF233",-1.7580860491258,0.851575920365974,-15.8063870681266,1.98179483882436e-40,7.13257698727436e-40,80.9514389762484,"DOWN"
"COL1A1",4.82406933736103,5.38174340685391,15.8293374765774,1.63824636029732e-40,5.9123132514573e-40,80.9383712563639,"UP"
"ARHGEF16",-2.20190631810698,0.125056805412246,-15.796001734814,2.16008414399682e-40,7.76306459519272e-40,80.9127633824179,"DOWN"
"OR2I1P",3.4721372873916,-3.09334660874711,15.7765343733083,2.53861629113987e-40,9.11035391020904e-40,80.9071638309877,"UP"
"KLF8",-2.0345100525241,1.08251990822303,-15.8040757760868,2.02015614556832e-40,7.26504523463155e-40,80.907086208748,"DOWN"
"ADCY10",-1.8500565353783,-1.89831615950988,-15.7815533257469,2.43510583075538e-40,8.74139657394744e-40,80.9041302121033,"DOWN"
"MIDN",1.33233146225065,6.34817236330196,15.8565695021664,1.30698158273596e-40,4.73115590759703e-40,80.8947034155277,"UP"
"TRIM66",-1.30963181802128,3.68176188909387,-15.8372032690589,1.53476352316386e-40,5.54525999018748e-40,80.886305523556,"DOWN"
"ACACB",-1.46883761284349,4.23780768702232,-15.8451887867932,1.43638837763893e-40,5.19282461096933e-40,80.8852201889848,"DOWN"
"FXN",0.878108895755117,2.52901986481762,15.8106071576498,1.91362148197609e-40,6.89118902137014e-40,80.8832424341116,"NOT"
"C8orf59",1.07700636653783,4.3784159187245,15.8352447882253,1.55990176115988e-40,5.63527200224654e-40,80.8696409181413,"UP"
"GABARAP",0.776450750194403,8.16475389366774,15.8553270250146,1.32052282209539e-40,4.77948139941539e-40,80.863547767405,"NOT"
"CDCA5",2.0608962309768,3.43067045011565,15.8137076212415,1.86503368579327e-40,6.71815522780125e-40,80.8537602857316,"UP"
"TRIML2",-2.66846168110064,-3.73915452706451,-15.7701159461879,2.67742385061131e-40,9.60297562270226e-40,80.8490980427316,"DOWN"
"CLSTN1",-1.16743647758398,8.73991462817694,-15.8513894218736,1.36437067452161e-40,4.93460892141659e-40,80.8428739857047,"DOWN"
"PALB2",0.706053432002047,3.33595152120857,15.8178715210256,1.80171538740057e-40,6.49381793286013e-40,80.8406496607672,"NOT"
"IL1RAP",2.73786928017697,4.60869122090872,15.822884291244,1.72833305819094e-40,6.23292740387873e-40,80.8404130096016,"UP"
"HSBP1L1",-1.21966859813397,2.34998152694076,-15.8062708954555,1.9837054977848e-40,7.13842509941835e-40,80.8109716414348,"DOWN"
"FAM103A1",0.931876498904916,3.90976433350235,15.821539879023,1.74771562326008e-40,6.30100793543946e-40,80.8090854144353,"NOT"
"PUS7",0.995125784760998,3.56567091084436,15.8159712524579,1.83034072668784e-40,6.59603890556678e-40,80.8085826349739,"NOT"
"EVA1A",4.08461236793359,-1.30467213041402,15.769000605649,2.70230709179846e-40,9.68665998855179e-40,80.8077601078662,"UP"
"UGCG",1.40816541079255,4.94563675598639,15.8328920635928,1.59064520604069e-40,5.74218322140209e-40,80.8040899777886,"UP"
"PRAP1",-3.10553627134543,-2.67638203864621,-15.7680889365392,2.72281804377495e-40,9.75878300596012e-40,80.8031217293335,"DOWN"
"LINC01277",-1.91296740607217,-2.55936542778104,-15.7661930232394,2.7659724872147e-40,9.91202965185919e-40,80.7971538889118,"DOWN"
"CENPO",0.975344706332334,4.35173182192419,15.8265302125202,1.67684412959144e-40,6.04986181417153e-40,80.7946070854686,"NOT"
"CD99P1",1.94470879632332,-0.334269037094367,15.7699234366783,2.68170232156364e-40,9.61694023757985e-40,80.7791702585092,"UP"
"MBLAC1",-1.08071281429446,1.65849194121551,-15.7917398007736,2.23781163483595e-40,8.03778180443378e-40,80.770261606354,"DOWN"
"MAST4",-1.20135150722925,4.63079623233895,-15.8337513005851,1.57934782035501e-40,5.70304826543631e-40,80.754633767661,"DOWN"
"RAB5A",0.677377105546284,6.07742896393756,15.8273079168915,1.66606113789533e-40,6.01182627267994e-40,80.6487375219013,"NOT"
"RP11-263K4.3",-2.50305851152622,-3.88694937114373,-15.7438828700205,3.32819192527903e-40,1.19011684061545e-39,80.6354141497499,"DOWN"
"API5",0.655073537929651,6.18884590127268,15.8235096681676,1.7193902950362e-40,6.20157218600915e-40,80.6132333361878,"NOT"
"CHMP4BP1",-2.21372871033641,-3.64587793915409,-15.7378096570907,3.50012119388965e-40,1.25105920080923e-39,80.5828706545686,"DOWN"
"MLEC",0.938370324237215,7.12254455083191,15.8208649621401,1.75752776401565e-40,6.335469130285e-40,80.5777936484334,"NOT"
"IRF1",2.06259195484822,4.12402321393877,15.7895370882594,2.27907356921255e-40,8.18363329488267e-40,80.5758953730041,"UP"
"AC005154.6",-1.18832043764117,4.68354103008113,-15.8123259569081,1.88653170443616e-40,6.79461483686845e-40,80.5729015341933,"DOWN"
"GAD1",-2.59940566102278,4.60616992569605,-15.8089703109642,1.93978104715009e-40,6.983379498322e-40,80.5609574881955,"DOWN"
"RP11-316O14.1",1.67912033866821,-1.98313344693376,15.7357604841568,3.56011304500523e-40,1.27195629258117e-39,80.5473339838879,"UP"
"SMAD2",0.634265273033411,5.81683972336666,15.8138405735742,1.86297797471941e-40,6.7117180251609e-40,80.5466573907472,"NOT"
"ZNF251",-0.88969915443097,4.15609874498926,-15.8022942375777,2.05023082397694e-40,7.37038656119843e-40,80.5456944179136,"NOT"
"APOM",1.47598641841449,1.20710060890708,15.7494267320288,3.17862995789047e-40,1.13712380034458e-39,80.5095476851628,"UP"
"RP11-12G12.7",1.369230073177,0.753509586779141,15.7441437290258,3.3209992937971e-40,1.18771486554539e-39,80.496124694043,"UP"
"P2RX6P",-2.57504240256529,-0.809102632409114,-15.7373346352255,3.51393738505597e-40,1.25581788005841e-39,80.4813579322104,"DOWN"
"SIAH1",0.703034569548106,4.56134661273303,15.7928056027559,2.21811562219839e-40,7.96818325541242e-40,80.4759204356284,"NOT"
"GOLGA7",0.881200604743572,6.28961166131718,15.8052356071013,2.00081412948288e-40,7.19791730538766e-40,80.4622499675744,"NOT"
"RP11-983P16.4",-1.34995981569315,2.91741546619955,-15.7735687959908,2.6018336735099e-40,9.33320031561615e-40,80.4620767546978,"DOWN"
"MMS22L",1.2171117258271,2.74045095351397,15.7611434527967,2.8842749871452e-40,1.03330092433492e-39,80.4597098420181,"UP"
"STK4",0.693116055053901,4.83227404625605,15.7940220369305,2.19584761390884e-40,7.88932392392588e-40,80.4559355311503,"NOT"
"DBNDD1",-1.7843752041166,5.63461623674172,-15.804064432798,2.02034623293645e-40,7.26504523463155e-40,80.4542907409491,"DOWN"
"FAM213B",-1.00589904915057,5.62307973494908,-15.8036466975449,2.02735898117702e-40,7.28921340080356e-40,80.4499859870119,"DOWN"
"SERP1",0.837421412727202,6.72690934117602,15.8047314762411,2.0091984570202e-40,7.22703911516509e-40,80.4477941451986,"NOT"
"CTD-3035D6.1",2.28277516826544,-2.77319310294923,15.7195310280626,4.07302959883221e-40,1.45334027151018e-39,80.4305834880057,"UP"
"CTB-31O20.6",-1.65437220084113,1.22836473501448,-15.7415665898754,3.39274536920126e-40,1.21302665046539e-39,80.3846965538029,"DOWN"
"TAPBPL",1.62132477282583,3.55073205286483,15.7599465033694,2.91305109015248e-40,1.04331081409461e-39,80.3741655054037,"UP"
"RP11-133K1.12",-2.06240645811774,-2.57120273632016,-15.7131087571975,4.29583906169662e-40,1.53218668761056e-39,80.3574287331245,"DOWN"
"RP11-91J19.2",-1.87084995916842,-2.84063925677691,-15.711570953008,4.35097405953755e-40,1.55163002114643e-39,80.3534193451473,"DOWN"
"MTCL1",-1.51497775805713,3.98807520915966,-15.7752452036054,2.56590670036016e-40,9.20696858398407e-40,80.3332106880156,"DOWN"
"C14orf142",1.27646755555649,3.09345525110239,15.7499347441032,3.16526556604815e-40,1.13250500007804e-39,80.3311899626934,"UP"
