"cause","effect"
"MCM7","KIF20B"
"MCM7","KIF2C"
"MCM7","KIF4A"
"MCM7","MCM10"
"MCM7","MCM3"
"MCM7","MCM8"
"MCM7","MCMBP"
"MCM7","NCAPD2"
"MCM7","NCAPG2"
"MCM7","ORC1"
"MCM7","PCNA"
"MCM7","POLA1"
"MCM7","POLD1"
"MCM7","POLD2"
"MCM7","POLE3"
"MCM7","PRC1"
"MCM7","PRIM1"
"MCM7","PRIM2"
"MCM7","RACGAP1"
"MCM7","RAD51"
"MCM7","RBL1"
"MCM7","RCC1"
"MCM7","RFC3"
"MCM7","RFC4"
"MCM7","RFC5"
"MCM7","RPA2"
"MCM7","RRM2"
"MCM7","SMC1A"
"MCM7","SMC4"
"MCM7","SMC5"
"MCM7","TIMELESS"
"MCM7","TOP2A"
"MCM7","TTK"
"MCM7","TYMS"
"MCM7","UBE2C"
"MCM7","ZWINT"
"MCM8","CDC45"
"MCM8","CDK1"
"MCM8","CHEK1"
"MCM8","GINS3"
"MCM8","MCM10"
"MCM8","MCM3"
"MCM8","MEIOB"
"MCM8","PCNA"
"MCM8","POLA1"
"MCM8","POLD1"
"MCM8","PRIM2"
"MCM8","RAD51"
"MCM8","RFC3"
"MCM8","TIMELESS"
"MCMBP","CDC45"
"MCMBP","FKBP5"
"MCMBP","MCM10"
"MCMBP","MCM3"
"MCMBP","MCM8"
"MCMBP","POLA1"
"MCMBP","PRIM2"
"MDFI","CTNNB1"
"MDGA2","IQSEC3"
"MDH1","ADSL"
"MDH1","IL4I1"
"MDH1","LDHA"
"MDH1","ME3"
"MDK","ITGA6"
"MDM2","ACTB"
"MDM2","ADRBK1"
"MDM2","AKAP5"
"MDM2","AKT3"
"MDM2","ARRB1"
"MDM2","ATRIP"
"MDM2","CAMK2B"
"MDM2","CAMK2D"
"MDM2","CASP3"
"MDM2","CAV1"
"MDM2","CCNA2"
"MDM2","CCNG1"
"MDM2","CDK1"
"MDM2","CDKN1A"
"MDM2","CDKN2A"
"MDM2","CDKN2D"
"MDM2","CDKN3"
"MDM2","CHEK1"
"MDM2","CHEK2"
"MDM2","CSNK1A1"
"MDM2","DHX9"
"MDM2","DLG4"
"MDM2","EPB41L1"
"MDM2","FBXW7"
"MDM2","GADD45A"
"MDM2","GRIA1"
"MDM2","GRIA3"
"MDM2","HDAC1"
"MDM2","HIPK2"
"MDM2","HNRNPK"
"MDM2","HUS1"
"MDM2","LATS2"
"MDM2","MCL1"
"MDM2","NDC1"
"MDM2","NOTCH1"
"MDM2","NPM1"
"MDM2","NUP160"
"MDM2","NUP205"
"MDM2","NUP35"
"MDM2","NUP37"
"MDM2","NUP43"
"MDM2","NUP54"
"MDM2","NUP62"
"MDM2","NUP88"
"MDM2","PDPK1"
"MDM2","PPIB"
"MDM2","PPM1D"
"MDM2","PPP1CA"
"MDM2","PSME3"
"MDM2","RANGAP1"
"MDM2","RB1"
"MDM2","RFC3"
"MDM2","RFC4"
"MDM2","RFC5"
"MDM2","RFWD3"
"MDM2","RPA2"
"MDM2","RPL11"
"MDM2","RPL23"
"MDM2","RPS14"
"MDM2","RPS15"
"MDM2","RPS19"
"MDM2","RPS20"
"MDM2","SEC13"
"MDM2","SUMO2"
"MDM2","TCAP"
"MDM2","UBA52"
"MDM2","UBE2A"
"MDM2","UCHL1"
"MDN1","EIF6"
"MDN1","GNL2"
"MDN1","KIAA0020"
"MDN1","NMD3"
"ME1","HELZ2"
"ME1","MDH1"
"ME1","ME3"
"ME1","NRIP1"
"ME3","LDHA"
"MED11","LPL"
"MED11","MED18"
"MED11","MED30"
"MED11","PLIN1"
"MED11","PPARGC1B"
"MED18","CD36"
"MED20","LPL"
"MED20","MED11"
"MED20","MED18"
"MED20","MED30"
"MED30","CD36"
"MED30","HELZ2"
"MED30","LPL"
"MED30","MED18"
"MED30","PCK1"
"MED30","PPARGC1B"
"MEF2C","ACTA1"
"MEF2C","CAMK2A"
"MEF2C","CAMK2B"
"MEF2C","CDC42"
"MEF2C","CTNNA2"
"MEF2C","CTNNB1"
"MEF2C","E2F1"
"MEF2C","E2F2"
"MEF2C","GRIP1"
"MEF2C","JUN"
"MEF2C","MYH6"
"MEF2C","MYOCD"
"MEF2C","NFATC1"
"MEF2C","PPP3CA"
"MEF2C","PPP3CB"
"MEF2C","PTK2B"
"MEF2C","TCF12"
"MEF2C","TEAD1"
"MEF2C","TFDP1"
"MEF2D","AKAP6"
"MEF2D","CAMK2A"
"MEF2D","CAMK2B"
"MEF2D","CAMK2D"
"MEF2D","CAMK2G"
"MEF2D","CAMK4"
"MEF2D","CDC42"
"MEF2D","CTNNB1"
"MEF2D","EGR3"
"MEF2D","FOS"
"MEF2D","FOSL1"
"MEF2D","GRIP1"
"MEF2D","HDAC1"
"MEF2D","JUN"
"MEF2D","MAPK11"
"MEF2D","MAPK7"
"MEF2D","MEF2C"
"MEF2D","NFATC1"
"MEF2D","NFATC2"
"MEF2D","NFATC3"
"MEF2D","NR4A1"
"MEF2D","PPP3CA"
"MEF2D","PPP3CB"
"MEF2D","YWHAQ"
"MEIS1","BTBD9"
"MEIS1","HOXA10"
"MEIS1","HOXA9"
"MEIS1","HOXB13"
"MEIS1","HOXB4"
"MEIS1","KMT2D"
"MEIS1","MAB21L1"
"MEIS1","PBX3"
"MELK","ASPM"
"MELK","AURKB"
"MELK","BIRC5"
"MELK","BUB1"
"MELK","CDC20"
"MELK","CDC25A"
"MELK","CDC25C"
"MELK","CDC45"
"MELK","CDCA8"
"MELK","CDK1"
"MELK","CDKN3"
"MELK","CDT1"
"MELK","CENPA"
"MELK","CENPF"
"MELK","CENPI"
"MELK","CENPN"
"MELK","CENPW"
"MELK","CEP55"
"MELK","CHEK1"
"MELK","CKAP2"
"MELK","CKAP2L"
"MELK","CKS1B"
"MELK","CKS2"
"MELK","DEPDC1"
"MELK","DTL"
"MELK","ECT2"
"MELK","ERCC6L"
"MELK","EXO1"
"MELK","FANCI"
"MELK","FEN1"
"MELK","GTSE1"
"MELK","HELLS"
"MELK","HJURP"
"MELK","HMMR"
"MELK","KIAA0101"
"MELK","KIF14"
"MELK","KIF15"
"MELK","KIF20A"
"MELK","KIF2C"
"MELK","KIF4A"
"MELK","KNTC1"
"MELK","KPNA2"
"MELK","MCM10"
"MELK","MCM3"
"MELK","MKI67"
"MELK","NCAPG2"
"MELK","NEK2"
"MELK","NUSAP1"
"MELK","PBK"
"MELK","PLK1"
"MELK","PRC1"
"MELK","PTTG1"
"MELK","RACGAP1"
"MELK","RAD51"
"MELK","RAD54L"
"MELK","RFC4"
"MELK","RRM2"
"MELK","SHCBP1"
"MELK","SKA3"
"MELK","SMC4"
"MELK","STIL"
"MELK","TK1"
"MELK","TOP2A"
"MELK","TPX2"
"MELK","TTK"
"MELK","TYMS"
"MELK","UBE2C"
"MELK","UBE2T"
"MELK","UHRF1"
"MELK","ZWINT"
"MESDC2","LRP5"
"MESDC2","SENP1"
"MESP1","NKX2-5"
"MEST","COPG2"
"MEST","IGF2"
"METAP2","NMD3"
"METAP2","S100A4"
"METTL1","AGAP2"
"METTL1","BRIX1"
"METTL1","NSUN6"
"METTL1","RSL1D1"
"METTL1","TRMT112"
"METTL1","WBSCR22"
"METTL1","XRN2"
"METTL1","ZFC3H1"
"METTL18","FAM173A"
"METTL18","METTL23"
"METTL21B","METTL1"
"METTL21B","METTL18"
"MFAP2","FBN2"
"MFAP2","LOXL2"
"MFAP2","MFAP4"
"MFAP3","MFAP2"
"MFNG","POFUT1"
"MFSD1","MFSD5"
"MGAT2","ALG2"
"MGAT2","GLYCTK"
"MGAT2","MAN2A2"
"MGAT2","MGAT3"
"MGAT5B","MGAT4C"
"MGEA5","ENC1"
"MGEA5","NAGA"
"MGEA5","OGT"
"MGLL","ABHD4"
"MGLL","ABHD5"
"MGLL","ACSL6"
"MGLL","AKR1A1"
"MGLL","AKR1B1"
"MGLL","CEL"
"MGLL","FAAH2"
"MGLL","GPR55"
"MGLL","LPL"
"MGLL","TRPV1"
"MGP","FN1"
"MGP","SPP1"
"MIA","FN1"
"MICAL1","MSRB1"
"MICAL1","NEDD9"
"MICAL1","PLXNA1"
"MICAL2","MICAL3"
"MICALL1","ARF6"
"MICALL1","EHD3"
"MICALL1","EHD4"
"MICALL1","MICAL2"
"MICALL1","MICAL3"
"MICALL1","RAB13"
"MICALL1","RAB8A"
"MICB","B2M"
"MICU3","CCDC109B"
"MICU3","FGF9"
"MID1","EEF1A1"
"MINK1","NCK1"
"MIS18A","CASC5"
"MIS18A","CENPA"
"MIS18A","CENPI"
"MIS18A","CENPK"
"MIS18A","CENPL"
"MIS18A","CENPN"
"MIS18A","CENPQ"
"MIS18A","CENPW"
"MIS18A","HJURP"
"MIS18A","ITGB3BP"
"MIS18A","NPM1"
"MIS18A","RBBP4"
"MIS18A","RBBP7"
"MIS18BP1","ARHGAP11A"
"MIS18BP1","ARHGAP11B"
"MIS18BP1","ASPM"
"MIS18BP1","AURKB"
"MIS18BP1","CASC5"
"MIS18BP1","CDC20"
"MIS18BP1","CDCA8"
"MIS18BP1","CDK1"
"MIS18BP1","CENPA"
"MIS18BP1","CENPF"
"MIS18BP1","CENPI"
"MIS18BP1","CENPK"
"MIS18BP1","CENPL"
"MIS18BP1","CENPN"
"MIS18BP1","CENPQ"
"MIS18BP1","CENPT"
"MIS18BP1","CENPW"
"MIS18BP1","CEP55"
"MIS18BP1","CKAP2"
"MIS18BP1","DEPDC1"
"MIS18BP1","ECT2"
"MIS18BP1","HJURP"
"MIS18BP1","ITGB3BP"
"MIS18BP1","KIF15"
"MIS18BP1","KIF20A"
"MIS18BP1","KIF2C"
"MIS18BP1","MKI67"
"MIS18BP1","NEK2"
"MIS18BP1","NUSAP1"
"MIS18BP1","RACGAP1"
"MIS18BP1","RBBP4"
"MIS18BP1","RBBP7"
"MIS18BP1","RRM2"
"MIS18BP1","TOP2A"
"MIS18BP1","TTK"
"MISP","TULP4"
"MKI67","ARHGAP11B"
"MKI67","CDC20"
"MKI67","CDC45"
"MKI67","CDCA8"
"MKI67","CDK1"
"MKI67","CEP55"
"MKI67","CKAP2"
"MKI67","DEPDC1"
"MKI67","ECT2"
"MKI67","GTSE1"
"MKI67","HJURP"
"MKI67","HMMR"
"MKI67","KIF18B"
"MKI67","KIF20A"
"MKI67","KIF20B"
"MKI67","KIF2C"
"MKI67","KIF4A"
"MKI67","KIFC1"
"MKI67","MCM10"
"MKI67","NCAPG2"
"MKI67","NUSAP1"
"MKI67","PBK"
"MKI67","PRC1"
"MKI67","PTTG1"
"MKI67","RACGAP1"
"MKI67","TOP2A"
"MKI67","TTK"
"MKI67","UHRF1"
"MKI67","ZWINT"
"MKL2","TAGLN"
"MKS1","CC2D2A"
"MKS1","CEP290"
"MKS1","TCTN1"
"MKS1","TCTN3"
"MKX","SCX"
"MLH1","APBA1"
"MLH1","APBA2"
"MLH1","BARD1"
"MLH1","BLM"
"MLH1","BRCA2"
"MLH1","BRIP1"
"MLH1","CACNA1G"
"MLH1","CASP3"
"MLH1","CDK2"
"MLH1","CDK4"
"MLH1","CHEK1"
"MLH1","CHEK2"
"MLH1","EME1"
"MLH1","ERCC4"
"MLH1","EXO1"
"MLH1","FADD"
"MLH1","FANCD2"
"MLH1","FEN1"
"MLH1","FRMD6"
"MLH1","H2AFX"
"MLH1","KPNA2"
"MLH1","MND1"
"MLH1","MSH4"
"MLH1","MSH5"
"MLH1","MSH6"
"MLH1","NBN"
"MLH1","PCNA"
"MLH1","POLD1"
"MLH1","RAD51"
"MLH1","RAD51B"
"MLH1","RFC4"
"MLH1","RMI1"
"MLH1","RPA1"
"MLH1","RPA2"
"MLH1","SMC5"
"MLH1","XRCC4"
"MLH1","XRCC5"
"MLXIPL","OGT"
"MLXIPL","PKLR"
"MLXIPL","PRKAA2"
"MLXIPL","PRKAR1B"
"MLXIPL","SCD"
"MLXIPL","SREBF2"
"MLXIPL","TXNIP"
"MMGT1","EMC10"
"MMP1","A2M"
"MMP1","BCAN"
"MMP1","FN1"
"MMP1","IGF2"
"MMP1","IGFBP3"
"MMP1","IL10"
"MMP1","IL6"
"MMP1","LCN2"
"MMP1","MMP9"
"MMP1","POMC"
"MMP1","SAA1"
"MMP1","SDC1"
"MMP1","TNF"
"MMP1","VEGFA"
"MMP10","BCAN"
"MMP10","MMP1"
"MMP10","MMP9"
"MMP11","AIM1"
"MMP11","MMP1"
"MMP11","MMP2"
"MMP11","MMP7"
"MMP11","SDCBP"
"MMP11","ST5"
"MMP11","TIMP1"
"MMP11","TIMP2"
"MMP13","BCAN"
"MMP13","CAV1"
"MMP13","COL10A1"
"MMP13","COL14A1"
"MMP13","COL15A1"
"MMP13","CTSK"
"MMP13","HSPG2"
"MMP13","IL1B"
"MMP13","IL6"
"MMP13","MMP14"
"MMP13","TIMP2"
"MMP13","TNF"
"MMP14","CAV1"
"MMP14","CD44"
"MMP14","CD63"
"MMP14","CDC42"
"MMP14","CLDN7"
"MMP14","ENG"
"MMP14","FN1"
"MMP14","HSPG2"
"MMP14","ITGB1"
"MMP14","LAMA3"
"MMP14","MMP25"
"MMP14","RDX"
"MMP14","SH3PXD2B"
"MMP14","SPOCK3"
"MMP14","TGFBI"
"MMP16","CSPG4"
"MMP16","MMP17"
"MMP16","MMP25"
"MMP19","BCAN"
"MMP19","LAMA3"
"MMP2","A2M"
"MMP2","ACTB"
"MMP2","BMP1"
"MMP2","CCND1"
"MMP2","CD81"
"MMP2","CDH2"
"MMP2","COL1A1"
"MMP2","COL1A2"
"MMP2","COL3A1"
"MMP2","COL4A1"
"MMP2","COL4A2"
"MMP2","COL5A1"
"MMP2","COL5A2"
"MMP2","COL6A1"
"MMP2","COL6A2"
"MMP2","CSPG4"
"MMP2","CTGF"
"MMP2","CYBA"
"MMP2","CYBB"
"MMP2","ELN"
"MMP2","EPHB3"
"MMP2","EPHB4"
"MMP2","IGF2"
"MMP2","IGFBP3"
"MMP2","IL1B"
"MMP2","ITGAM"
"MMP2","ITGAV"
"MMP2","ITGB2"
"MMP2","LIF"
"MMP2","LUM"
"MMP2","MMP1"
"MMP2","MMP14"
"MMP2","MMP16"
"MMP2","MMP9"
"MMP2","NCF2"
"MMP2","PLAU"
"MMP2","PLAUR"
"MMP2","POMC"
"MMP2","POSTN"
"MMP2","SERPINE1"
"MMP2","SPARC"
"MMP2","TEK"
"MMP2","TGFB1"
"MMP2","THBS1"
"MMP2","THBS2"
"MMP2","TIMP2"
"MMP2","TIMP3"
"MMP2","TLR2"
"MMP2","TNF"
"MMP2","VEGFA"
"MMP24","MMP16"
"MMP24","MMP17"
"MMP24","MMP25"
"MMP24","TIMP2"
"MMP7","A2M"
"MMP7","BCAN"
"MMP7","CD44"
"MMP7","COL15A1"
"MMP7","CTNNB1"
"MMP7","FASLG"
"MMP7","FN1"
"MMP7","LAMA3"
"MMP7","MMP1"
"MMP7","NGF"
"MMP7","SDC1"
"MMP7","SPP1"
"MMP9","ACP5"
"MMP9","CD44"
"MMP9","COL15A1"
"MMP9","COL16A1"
"MMP9","CXCR4"
"MMP9","CYBB"
"MMP9","IL10"
"MMP9","IL6"
"MMP9","ITGAM"
"MMP9","ITGB2"
"MMP9","LCN2"
"MMP9","MMP12"
"MMP9","NCF4"
"MMP9","PECAM1"
"MMP9","PLAU"
"MMP9","POMC"
"MMP9","SAA1"
"MMP9","SDC1"
"MMP9","SPP1"
"MMP9","TNF"
"MMP9","TNFSF11"
"MMP9","VEGFA"
"MMS22L","DSCC1"
"MMS22L","FAXC"
"MMS22L","HIST1H3J"
"MMS22L","MCM7"
"MMS22L","RAD51"
"MN1","CXCL11"
"MND1","ASPM"
"MND1","BRCA2"
"MND1","BUB1"
"MND1","CCNA2"
"MND1","CCNB1"
"MND1","CDC45"
"MND1","CDCA5"
"MND1","CDK1"
"MND1","CDK4"
"MND1","CDKN3"
"MND1","CENPF"
"MND1","CENPU"
"MND1","CHEK1"
"MND1","DLGAP5"
"MND1","EXO1"
"MND1","H2AFX"
"MND1","HIST1H2BH"
"MND1","HIST1H2BJ"
"MND1","HIST1H2BL"
"MND1","HIST1H2BN"
"MND1","HIST1H2BO"
"MND1","KIAA0101"
"MND1","KIF15"
"MND1","MAD2L1"
"MND1","MELK"
"MND1","MSH5"
"MND1","MTFR2"
"MND1","NCAPG"
"MND1","NDC80"
"MND1","NUF2"
"MND1","PBK"
"MND1","PRIM1"
"MND1","PSMC3IP"
"MND1","PTTG1"
"MND1","RAD51"
"MND1","RAD54B"
"MND1","RAD54L"
"MND1","RFC4"
"MND1","RPA1"
"MND1","RPA2"
"MND1","TOP2A"
"MND1","TTK"
"MND1","TYMS"
"MND1","UBE2T"
"MNDA","HCK"
"MNDA","S100A8"
"MNDA","S100A9"
"MNS1","C11orf70"
"MNS1","LMNB1"
"MNS1","NIPA1"
"MNS1","NIPA2"
"MNT","HDAC1"
"MNT","MYC"
"MNT","NCK1"
"MNX1","GDPD5"
"MNX1","ISL2"
"MNX1","LHX3"
"MOB1A","STK3"
"MOB1A","WWTR1"
"MOB3A","LATS2"
"MOBP","ERMN"
"MOBP","MBP"
"MOBP","MOG"
"MOBP","OPALIN"
"MOBP","PLP1"
"MOCOS","AOX1"
"MOCOS","ISCU"
"MOCS3","C1orf109"
"MOCS3","DPH3"
"MOCS3","ELP4"
"MOCS3","KIAA0226L"
"MOCS3","KTI12"
"MOCS3","TRMT112"
"MOG","AQP4"
"MOG","GFAP"
"MOG","MAG"
"MOG","MBP"
"MOG","PLP1"
"MORN4","HMMR"
"MOV10L1","GTSF1"
"MOV10L1","HENMT1"
"MOV10L1","PLD6"
"MOV10L1","TDRD9"
"MOXD1","KLHL29"
"MPDU1","ALG3"
"MPDU1","ALG6"
"MPDU1","ALG8"
"MPDU1","DDOST"
"MPDU1","DPM3"
"MPDU1","PIGO"
"MPEG1","CTSS"
"MPEG1","LCP1"
"MPEG1","PRF1"
"MPHOSPH8","H3F3A"
"MPHOSPH8","HIST1H3E"
"MPHOSPH8","UTP11L"
"MPHOSPH8","VSTM2L"
"MPL","CSF3R"
"MPLKIP","FAM3B"
"MPLKIP","PBDC1"
"MPLKIP","SUGCT"
"MPO","ALB"
"MPO","ANPEP"
"MPO","AZU1"
"MPO","CAT"
"MPO","CD33"
"MPO","CD68"
"MPO","CD7"
"MPO","CP"
"MPO","CXCL8"
"MPO","CYBB"
"MPO","FN1"
"MPO","ICAM1"
"MPO","IL10"
"MPO","IL1B"
"MPO","IL6"
"MPO","ITGAM"
"MPO","LCP1"
"MPO","MT-CO2"
"MPO","NAT1"
"MPO","NAT2"
"MPO","PADI4"
"MPO","PRTN3"
"MPO","PTPRC"
"MPO","RNASE3"
"MPO","TNF"
"MPRIP","CAMK2A"
"MPRIP","RHOA"
"MPZL1","PTPN6"
"MPZL1","SIRPA"
"MPZL2","GPN3"
"MRAP2","MC4R"
"MRAS","ARAF"
"MRAS","MAP3K1"
"MRAS","PAPL"
"MRAS","PPP1CB"
"MRAS","PPP1CC"
"MRAS","PRKCE"
"MRAS","RAPGEF5"
"MRAS","RASAL2"
"MRAS","RASGRF1"
"MRAS","RASGRP1"
"MRAS","SYNGAP1"
"MRC1","CCL18"
"MRC2","MRC1"
"MRC2","PLAU"
"MRC2","PLAUR"
"MRPL11","DAP3"
"MRPL11","EFTUD2"
"MRPL11","EIF6"
"MRPL11","FAU"
"MRPL11","GNB2L1"
"MRPL11","MALSU1"
"MRPL11","MRPL14"
"MRPL11","MRPL24"
"MRPL11","MRPL36"
"MRPL11","MRPL41"
"MRPL11","MRPL42"
"MRPL11","MRPL47"
"MRPL11","MRPL54"
"MRPL11","MRPS33"
"MRPL11","POLR3A"
"MRPL11","RPL10"
"MRPL11","RPL10A"
"MRPL11","RPL11"
"MRPL11","RPL13A"
"MRPL11","RPL17"
"MRPL11","RPL17-C18orf32"
"MRPL11","RPL18"
"MRPL11","RPL22L1"
"MRPL11","RPL23"
"MRPL11","RPL23A"
"MRPL11","RPL24"
"MRPL11","RPL26L1"
"MRPL11","RPL27A"
"MRPL11","RPL28"
"MRPL11","RPL29"
"MRPL11","RPL30"
"MRPL11","RPL32"
"MRPL11","RPL35A"
"MRPL11","RPL36"
"MRPL11","RPL36A"
"MRPL11","RPL5"
"MRPL11","RPL7"
"MRPL11","RPL9"
"MRPL11","RPLP0"
"MRPL11","RPLP1"
"MRPL11","RPLP2"
"MRPL11","RPS10"
"MRPL11","RPS10-NUDT3"
"MRPL11","RPS13"
"MRPL11","RPS14"
"MRPL11","RPS15"
"MRPL11","RPS15A"
"MRPL11","RPS17"
"MRPL11","RPS18"
"MRPL11","RPS19"
"MRPL11","RPS2"
"MRPL11","RPS20"
"MRPL11","RPS21"
"MRPL11","RPS27"
"MRPL11","RPS27L"
"MRPL11","RPS29"
"MRPL11","RPS3A"
"MRPL11","RPS4X"
"MRPL11","RPS5"
"MRPL11","RPS6"
"MRPL11","RPS7"
"MRPL11","RPS8"
"MRPL11","TPT1"
"MRPL11","UBA52"
"MRPL13","DAP3"
"MRPL13","FAU"
"MRPL13","GNB2L1"
"MRPL13","MALSU1"
"MRPL13","MRPL11"
"MRPL13","MRPL14"
"MRPL13","MRPL24"
"MRPL13","MRPL36"
"MRPL13","MRPL41"
"MRPL13","MRPL42"
"MRPL13","MRPL47"
"MRPL13","MRPL54"
"MRPL13","MRPS33"
"MRPL13","QARS"
"MRPL13","RPL10A"
"MRPL13","RPL11"
"MRPL13","RPL12"
"MRPL13","RPL18"
"MRPL13","RPL22L1"
"MRPL13","RPL23"
"MRPL13","RPL23A"
"MRPL13","RPL24"
"MRPL13","RPL26L1"
"MRPL13","RPL27"
"MRPL13","RPL27A"
"MRPL13","RPL28"
"MRPL13","RPL29"
"MRPL13","RPL30"
"MRPL13","RPL32"
"MRPL13","RPL35A"
"MRPL13","RPL36"
"MRPL13","RPL36A"
"MRPL13","RPL5"
"MRPL13","RPL7"
"MRPL13","RPL7A"
"MRPL13","RPL9"
"MRPL13","RPLP0"
"MRPL13","RPLP1"
"MRPL13","RPLP2"
"MRPL13","RPS10-NUDT3"
"MRPL13","RPS13"
"MRPL13","RPS14"
"MRPL13","RPS15"
"MRPL13","RPS15A"
"MRPL13","RPS17"
"MRPL13","RPS18"
"MRPL13","RPS19"
"MRPL13","RPS2"
"MRPL13","RPS20"
"MRPL13","RPS21"
"MRPL13","RPS27"
"MRPL13","RPS27L"
"MRPL13","RPS29"
"MRPL13","RPS3A"
"MRPL13","RPS4X"
"MRPL13","RPS5"
"MRPL13","RPS6"
"MRPL13","RPS7"
"MRPL13","RPS8"
"MRPL13","RPSA"
"MRPL13","SYNCRIP"
"MRPL13","TSFM"
"MRPL13","UBA52"
"MRPL14","MALSU1"
"MRPL14","MRPL36"
"MRPL14","MRPL42"
"MRPL14","MRPL47"
"MRPL14","MRPS33"
"MRPL24","DAP3"
"MRPL24","FAU"
"MRPL24","MALSU1"
"MRPL24","MRPL14"
"MRPL24","MRPL36"
"MRPL24","MRPL41"
"MRPL24","MRPL42"
"MRPL24","MRPL47"
"MRPL24","MRPS33"
"MRPL24","RPL10A"
"MRPL24","RPL11"
"MRPL24","RPL12"
"MRPL24","RPL13A"
"MRPL24","RPL17"
"MRPL24","RPL18"
"MRPL24","RPL23"
"MRPL24","RPL23A"
"MRPL24","RPL28"
"MRPL24","RPL29"
"MRPL24","RPL30"
"MRPL24","RPL32"
"MRPL24","RPL35A"
"MRPL24","RPL36"
"MRPL24","RPL5"
"MRPL24","RPL9"
"MRPL24","RPLP0"
"MRPL24","RPS14"
"MRPL24","RPS15"
"MRPL24","RPS18"
"MRPL24","RPS19"
"MRPL24","RPS20"
"MRPL24","RPS29"
"MRPL24","RPS4X"
"MRPL24","RPS5"
"MRPL24","RPS6"
"MRPL24","RPS8"
"MRPL24","UBA52"
"MRPL3","ARPC5"
"MRPL3","DAP3"
"MRPL3","EEF1G"
"MRPL3","FAU"
"MRPL3","ICT1"
"MRPL3","MALSU1"
"MRPL3","MRPL11"
"MRPL3","MRPL13"
"MRPL3","MRPL14"
"MRPL3","MRPL24"
"MRPL3","MRPL36"
"MRPL3","MRPL39"
"MRPL3","MRPL41"
"MRPL3","MRPL42"
"MRPL3","MRPL47"
"MRPL3","MRPL54"
"MRPL3","MRPS28"
"MRPL3","MRPS33"
"MRPL3","RPL10A"
"MRPL3","RPL11"
"MRPL3","RPL12"
"MRPL3","RPL13A"
"MRPL3","RPL18"
"MRPL3","RPL23"
"MRPL3","RPL23A"
"MRPL3","RPL26L1"
"MRPL3","RPL27A"
"MRPL3","RPL28"
"MRPL3","RPL30"
"MRPL3","RPL32"
"MRPL3","RPL35A"
"MRPL3","RPL5"
"MRPL3","RPL9"
"MRPL3","RPLP0"
"MRPL3","RPLP1"
"MRPL3","RPS11"
"MRPL3","RPS14"
"MRPL3","RPS15"
"MRPL3","RPS15A"
"MRPL3","RPS17"
"MRPL3","RPS18"
"MRPL3","RPS19"
"MRPL3","RPS2"
"MRPL3","RPS20"
"MRPL3","RPS21"
"MRPL3","RPS29"
"MRPL3","RPS3"
"MRPL3","RPS3A"
"MRPL3","RPS4X"
"MRPL3","RPS5"
"MRPL3","RPS6"
"MRPL3","RPS7"
"MRPL3","RPS8"
"MRPL3","RPS9"
"MRPL3","SOD2"
"MRPL3","UBA52"
"MRPL36","MRPL42"
"MRPL36","RPL17-C18orf32"
"MRPL36","RPL26L1"
"MRPL36","RPLP0"
"MRPL36","RPS13"
"MRPL36","RPS15"
"MRPL36","RPS20"
"MRPL36","RPS5"
"MRPL36","SOD2"
"MRPL39","DAP3"
"MRPL39","MALSU1"
"MRPL39","MRPL11"
"MRPL39","MRPL13"
"MRPL39","MRPL14"
"MRPL39","MRPL24"
"MRPL39","MRPL36"
"MRPL39","MRPL41"
"MRPL39","MRPL42"
"MRPL39","MRPL47"
"MRPL39","MRPL54"
"MRPL39","MRPS33"
"MRPL39","UXT"
"MRPL41","MALSU1"
"MRPL41","MRPL14"
"MRPL41","MRPL36"
"MRPL41","MRPL42"
"MRPL41","MRPL47"
"MRPL41","MRPS33"
"MRPL41","RPL23"
"MRPL41","RPS15"
"MRPL41","RPS18"
"MRPL41","RPS29"
"MRPL41","RPS5"
"MRPL47","MALSU1"
"MRPL47","MRPL36"
"MRPL47","MRPL42"
"MRPL47","RPL23"
"MRPL47","RPS13"
"MRPL47","RPS15"
"MRPL47","RPS5"
"MRPL47","SOD2"
"MRPL54","DAP3"
"MRPL54","MALSU1"
"MRPL54","MRPL14"
"MRPL54","MRPL24"
"MRPL54","MRPL36"
"MRPL54","MRPL41"
"MRPL54","MRPL42"
"MRPL54","MRPL47"
"MRPL54","MRPS33"
"MRPL54","RPL23"
"MRPL54","UTP11L"
"MRPS28","DAP3"
"MRPS28","ICT1"
"MRPS28","MRPL11"
"MRPS28","MRPL13"
"MRPS28","MRPL14"
"MRPS28","MRPL24"
"MRPS28","MRPL36"
"MRPS28","MRPL39"
"MRPS28","MRPL41"
"MRPS28","MRPL42"
"MRPS28","MRPL47"
"MRPS28","MRPL54"
"MRPS28","MRPS33"
"MRPS33","MRPL36"
"MRPS33","MRPL42"
"MRPS33","MRPL47"
"MRPS33","SSBP1"
"MS4A4A","CD163"
"MS4A4A","MS4A6A"
"MS4A4A","TMEM176A"
"MS4A4A","VSIG4"
"MS4A4E","MS4A6A"
"MS4A7","CD163"
"MSH4","BLM"
"MSH4","BRCA2"
"MSH4","CDK2"
"MSH4","CPLX1"
"MSH4","MSH5"
"MSH4","RNF212"
"MSH4","SMC5"
"MSH4","SYCP3"
"MSH5","BRCA2"
"MSH5","H2AFX"
"MSH5","HIST1H2BH"
"MSH5","HIST1H2BN"
"MSH5","HJURP"
"MSH5","RAD51"
"MSH6","ATAD5"
"MSH6","BARD1"
