"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"GOT1",0.365860294226769,4.70844343328452,3.24729262763917,0.00128503512066126,0.00169363518724969,-2.96849454860672,"NOT"
"ZNF714",-0.339434887341498,1.68793684463908,-3.25817052977735,0.00123826510742899,0.00163371150363595,-2.97558135608353,"NOT"
"SLCO2B1",0.457327610088856,5.34263301898289,3.23381226157189,0.00134526676309713,0.00177066695201351,-2.97719611489991,"NOT"
"IP6K2",-0.369878476655906,5.77610807033822,-3.22699656720396,0.00137670608631255,0.00181094713673402,-2.97948795690511,"NOT"
"TMEM88",-0.353122677106371,1.36429966802912,-3.25423164340597,0.00125501505650147,0.00165526047185156,-2.98047742407079,"NOT"
"WDR18",0.359848147983029,4.28269315097485,3.24778262764218,0.00128289359105181,0.00169099987039022,-2.98519048894285,"NOT"
"RP11-182J1.14",0.408009561183897,-1.96843551641405,3.20281242772916,0.00149383767071752,0.00196123321776523,-2.98995206831328,"NOT"
"RP11-552M11.8",-0.316360462704112,-0.97646776995355,-3.22014454997467,0.00140899798618607,0.00185250372823591,-2.99096426151732,"NOT"
"UBE2R2",-0.390398852974108,6.44202479587311,-3.20950569531798,0.00146052920288644,0.00191813752551123,-2.99285219569976,"NOT"
"TUBG1",-0.404385962355961,4.6265140531297,-3.24204654046525,0.00130817162634301,0.0017235561002717,-2.99642334033256,"NOT"
"AVEN",-0.346229210704496,3.69272774875868,-3.25175360226499,0.00126566026178397,0.00166893092984769,-2.99930060565781,"NOT"
"SPAG6",-0.562430045730764,-2.41541137561661,-3.18989440188154,0.00156011931952019,0.00204532183811375,-3.00320140511099,"NOT"
"DNM3OS",0.398595467395907,1.64470495131216,3.24721936582962,0.00128535559380425,0.00169396382125032,-3.00633816650952,"NOT"
"CNGA1",0.467139048503637,0.621979013310989,3.23772193171305,0.00132753394162514,0.00174819616762612,-3.00638958089287,"NOT"
"C1orf123",0.337856531912674,4.5588246923084,3.23748999551911,0.00132857984366528,0.00174938003851039,-3.00647406731608,"NOT"
"C15orf57",-0.324650439146895,3.70559504067393,-3.24908885336923,0.0012772009315613,0.00168396227784519,-3.00716230750975,"NOT"
"OGFOD3",-0.343545353301712,4.76070960349155,-3.23592744032814,0.00133564601996608,0.00175839264040308,-3.00864046823453,"NOT"
"PEX12",0.307437679620268,2.31312107799717,3.24898285702401,0.00127766199924352,0.00168447693528829,-3.01134807088286,"NOT"
"CEBPA-AS1",-0.406791928478792,0.724837796560414,-3.23749046398557,0.00132857773037498,0.00174938003851039,-3.01437136280044,"NOT"
"ZMIZ1",0.387188177510231,6.32934631751907,3.20202896816651,0.0014977821198738,0.00196630342569917,-3.01869657089604,"NOT"
"POLD1",0.342182947819357,3.85900989453932,3.24004604521223,0.00131709555181356,0.00173483379922263,-3.02390522621829,"NOT"
"NHSL1",0.348789329111914,3.53911995524473,3.2418947920521,0.00130884658476496,0.00172434998945386,-3.02591666605566,"NOT"
"RP11-968O1.5",-0.334560495280055,-1.17557731322077,-3.20521610821013,0.0014817958845009,0.00194574553871199,-3.02637144621759,"NOT"
"RP11-331F9.3",-0.453250920054046,-3.90087521108631,-3.15787463505912,0.00173631382981348,0.00226969190365903,-3.02813953797723,"NOT"
"TTL",0.343890266703102,4.40302265813931,3.23197937144158,0.00135365543230014,0.00178141294237443,-3.03023898350809,"NOT"
"DSCAML1",-0.500620856145355,0.850502235917966,-3.23352254192913,0.00134658952212801,0.00177231004910051,-3.03119307366688,"NOT"
"SLC18A3",0.665278194973631,-3.50562914076709,3.16276688403191,0.00170825391757187,0.00223387050759398,-3.03326439016778,"NOT"
"PRKY",-1.51011738654562,-0.232018610100872,-3.218956851673,0.00141466615629933,0.00185985338069006,-3.03339848135314,"DOWN"
"MRPL24",0.17625090751583,5.31504876556993,3.21692856564765,0.00142439479822786,0.00187243685337195,-3.03451299424858,"NOT"
"UQCRFS1",-0.36549261412557,5.41140249229304,-3.21616589666659,0.00142806892947997,0.00187716307155055,-3.03517757926503,"NOT"
"C9orf117",0.316067618559736,0.41494848163097,3.2259663402362,0.00138151709844991,0.00181707492455166,-3.03641282914852,"NOT"
"RASEF",-0.457982074684276,5.44440441889946,-3.21516647172542,0.00143289691072464,0.00188330145812752,-3.03688521493927,"NOT"
"RP11-532M24.1",-0.330853994757486,-1.72038688357537,-3.19116247348732,0.00155349449297767,0.00203708519183225,-3.03882932039732,"NOT"
"ZNF770",-0.391887703216759,3.89459235290115,-3.23700258142673,0.0013307802971259,0.00175208371125746,-3.04064069340495,"NOT"
"CNDP2",0.399319200288228,6.84023699233112,3.18417398823173,0.00159033076149265,0.002084126100279,-3.04211036115775,"NOT"
"CLEC4G",0.613586513942362,-3.14740724545187,3.16526567309351,0.0016940841046372,0.00221594909491126,-3.0436347142817,"NOT"
"LA16c-325D7.2",0.39121383351854,-2.79652249512666,3.17005758578639,0.00166721412961403,0.00218212007061699,-3.04681550290982,"NOT"
"RBM27",0.323800020155595,3.9521031260292,3.23166073996293,0.00135511866346053,0.00178324002473283,-3.04767509144099,"NOT"
"TCAF1P1",-0.43073020510518,-0.797645548484969,-3.20509493668492,0.00148240076399923,0.00194643249331107,-3.04797271407246,"NOT"
"PIAS2",-0.322328177749833,3.71319564770205,-3.23515543742397,0.00133915000735057,0.00176290823154259,-3.05083844212691,"NOT"
"GMPSP1",-0.40059311525244,-3.09556636194236,-3.1621792171044,0.00171160225057165,0.00223812621070962,-3.05397813077943,"NOT"
"SIRT6",0.354307373113529,4.0338204308749,3.22860961334781,0.00136920456072167,0.0018015769859515,-3.05439509037669,"NOT"
"RP5-1139B12.2",0.311339847435519,-0.86115735526162,3.20122040933779,0.00150186304090257,0.00197155222648827,-3.05451837220135,"NOT"
"NANS",0.375790491958246,5.20513129730248,3.21157602950878,0.00145036643339855,0.00190542100194458,-3.05527709842879,"NOT"
"ZBTB24",0.307360224804695,2.93652087092954,3.23462756554105,0.00134155082857805,0.00176587456377305,-3.05748909483709,"NOT"
"URI1",0.356472622829516,5.37631829596233,3.20672577589303,0.0014742788624775,0.00193598167655217,-3.06111714331117,"NOT"
"ARFGEF2",-0.377799079081012,5.82044990064517,-3.19908217217172,0.001512704693998,0.00198545617199109,-3.0638923325099,"NOT"
"H1FX-AS1",0.332720536590906,0.158825440521472,3.21366975877251,0.00144015544367956,0.00189252826098632,-3.06433953207212,"NOT"
"RP3-462D8.2",0.56820894746669,-4.31712378442553,3.13971195988321,0.00184425336523361,0.00240656269996542,-3.06515826560921,"NOT"
